query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Append,main_node_type_count_ForeignScan,main_node_type_count_Limit,main_node_type_count_MergeJoin,main_node_type_count_Sort,main_node_type_count_SubqueryScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_SeqScan,main_node_type_count_MergeAppend,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260702T014202Z-clean-run-eu-us-gac-region-asymmetry--e00346e7e557--t_rollup__lookback_days-30__min_value-0__limit_k-50,2619.916,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9277965400417416,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,7736.82,8000.0,0.07220345995825835,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,5.450511945392491,0.01597,127.76,0.01597,697.6655290102389,0.0,6.920898888554978,4.070151984469816,6.920898888554978,5.466872727577844,,-1.37147927533475,0.693142180597445,6388.0,1.0,1.0,2968.0,1.0,9.762333040602343,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014221Z-clean-run-eu-us-gac-region-asymmetry--5463079614c7--gion_user_segment_join__lookback_days-7__limit_k-50,3960.63,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.8946124732681418,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,18726912.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,32179.88888888889,66666.66666666667,0.10538752673185828,1.0,600000.0,18726912.0,600000.0,18726912.0,1.0,66666.66666666667,9.0,1.5e-05,66666.66666666667,4.0,2.0,2.0,2.0,32.0,24.41557305336833,0.09302333333333333,6201.555555555556,0.09302333333333333,3125.1933508311463,-0.832909122935104,8.229622223903185,3.5003979245068146,4.84343737506235,-0.832909122935104,8.229622223903185,8.229622223903185,0.693142180597445,55814.0,1.0,2.0,4728.0,1.0,12.929797929448833,128.0,,0,128.0,600000.0,0.37599054361631074,0.015666666666666666,600000.0,0.37599054361631074,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.38840986370356534,0.37577830239077137,0.03133333333333333,0.38840986370356534,0.37577830239077137,0.03133333333333333,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014245Z-clean-run-eu-us-gac-region-asymmetry--eca066caf657--ulti_dimension_rollup__lookback_days-30__limit_k-50,4456.579,50.0,6.0,2316.03,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.7393424418146745,6.0,6.0,602000.0,0.0,0.5,1.0,1.0,0.0,2.0,17530880.0,0.0,0.5,1.0,1.0,130.0,0.0,0.5,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,602000.0,11776.7,12040.0,0.2606575581853255,1.0,602000.0,17530880.0,602000.0,17530880.0,1.0,12040.0,50.0,8.305647840531562e-05,12040.0,4.0625,2.03125,2.03125,2.03125,32.5,56.160747663551405,0.19964119601328903,2403.68,0.19964119601328903,7188.57570093458,1.9859154836690125,10.786867620953023,4.793075854768954,5.982846576219767,4.535284058523925,10.786867620953023,10.786867620953023,6.90875477931522,120184.0,1.0,2.0,8720.0,4.0,15.083081862402652,130.0,,0,130.0,602000.0,0.3901674764838079,0.015614617940199336,602000.0,0.3901674764838079,0.015614617940199336,1.0,1.0,2.0299003322259135,2.0299003322259135,2.0299003322259135,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.40225410943960965,0.389974182610615,0.03122923588039867,0.40225410943960965,0.389974182610615,0.03122923588039867,1.0,1.0,3.0,1.0,6.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014309Z-clean-run-eu-us-gac-region-asymmetry--b88dbb1240be--_fdw_multiregion_raw_region_rollup__lookback_days-1,1960.846,2.0,199.0,823.16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995550899968687,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,6400000.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,6348.5,200000.0,0.004449100031313096,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,200000.0,2.0,5e-06,200000.0,2.0,1.0,1.0,1.0,16.0,3.75296,0.00733,1466.0,0.00733,480.37888,-4.199705077879927,4.199705077879927,3.2982972143054994,2.7032098450205466,-4.199705077879927,,-4.199705077879927,0.693142180597445,2932.0,1.0,0.0,25.0,1.0,7.983781068977451,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014332Z-clean-run-eu-us-gac-region-asymmetry--c1ae9260233e--_event_filter_summary__lookback_days-7__min_value-0,1861.938,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993898830143646,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,6400000.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,89607.0,400000.0,0.006101169856354039,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,400000.0,1.0,2.5e-06,400000.0,2.0,1.0,1.0,1.0,16.0,3.75296,0.00733,2932.0,0.00733,480.37888,0.0,5.280651319766089,1.3190831325726822,5.280651319766089,0.0,,,0.693142180597445,2932.0,1.0,0.0,,1.0,7.983781068977451,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014355Z-clean-run-eu-us-gac-region-asymmetry--39114deb76d4--vent_filter_summary__lookback_days-1__min_value-500,1131.826,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983681237221974,2.0,2.0,199954.0,0.0034507936825469857,0.5017253968412735,0.9931221466876657,1.0,0.0,2.0,3200000.0,0.00352,0.50176,0.9929846938775511,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,199954.0,6304.0,199954.0,0.0016318762778026017,0.9999999999999999,199954.0,3200000.0,199954.0,3199999.9999999995,1.0,199954.0,1.0,5.001150264560849e-06,199954.0,2.0,1.0,1.0,1.0,16.0,3.75296,0.007331686287846205,1466.0,0.007331686287846205,480.37888,0.0,2.6415495427432183,0.6555501186120365,2.6415495427432183,0.0,,,-0.0036867509224410597,1466.0,1.0,0.0,,1.0,7.2909747781429814,64.0,,0,64.0,199954.0,0.16445088857453383,0.023365374036028286,199954.0,0.16445088857453383,0.023365374036028286,1.003450793682547,1.00352,1.4953839383058103,1.4953839383058103,1.5005620684117553,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0034507936825469857,0.5017253968412735,0.0034507936825469857,0.5017253968412735,0.1886109037651166,0.16250874499246262,0.046892564637867354,0.1886109037651166,0.16250874499246262,0.046892564637867354,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014413Z-clean-run-eu-us-gac-region-asymmetry--470b16c5a833--ultiregion_top_tenants__lookback_days-7__limit_k-50,2196.316,50.0,50.0,1049.08,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9873506362472431,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,1792.06,8000.0,0.01264936375275696,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,74.24,0.00928,405.4061433447099,0.0,4.3686925150841205,2.019726421129447,4.3686925150841205,2.2980974265246576,,1.637822990965287,0.693142180597445,3712.0,1.0,0.0,158.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014431Z-clean-run-eu-us-gac-region-asymmetry--0d5790d2e0f5--ultiregion_top_tenants__lookback_days-7__limit_k-25,2195.202,25.0,25.0,1048.02,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.986407173462852,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,3584.04,16000.0,0.013592826537148014,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,148.48,0.00928,405.4061433447099,0.0,4.368670290639453,2.0809704623117975,4.368670290639453,2.2980974265246576,,-2.0452083700375936,0.693142180597445,3712.0,1.0,0.0,158.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014450Z-clean-run-eu-us-gac-region-asymmetry--d99fdf35990b--__gac_etl_top_tenants__lookback_days-30__limit_k-25,0.849,25.0,25.0,99.25,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,25.0,,,,,,,,,,0.0,,,0.0,3.6486582406270713,0.9121645601567678,,0.0,,-3.6486582406270713,,0.0,0.0,0.0,27.0,1.0,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,
20260702T014507Z-clean-run-eu-us-gac-region-asymmetry--301c8b68879c--rollup__lookback_days-14__min_value-500__limit_k-50,1137.398,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9562879484577959,2.0,2.0,199954.0,0.0034507936825469857,0.5017253968412735,0.9931221466876657,1.0,0.0,2.0,4798464.0,0.0034144259496372174,0.5017072129748186,0.9931943853679286,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,199954.0,1800.86,3999.08,0.043712051542204096,1.0,199954.0,4798464.0,199954.0,4798464.0,1.0,3999.08,50.0,0.00025005751322804246,3999.08,2.0,1.0,1.0,1.0,16.0,3.1720017072129747,0.009292137191554058,37.16,0.009292137191554058,406.01621852326076,0.0,5.464940428007829,3.3307051941018884,5.464940428007829,4.669464536693488,,-1.37147927533475,-0.0036867509224410597,1858.0,1.0,0.0,2261.0,1.0,7.527793987721444,64.0,,0,64.0,199954.0,0.16445088857453383,0.023365374036028286,199954.0,0.16445088857453383,0.023365374036028286,1.003450793682547,1.0034144259496371,1.4953839383058103,1.4953839383058103,1.5005620684117553,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0034507936825469857,0.5017253968412735,0.0034507936825469857,0.5017253968412735,0.1886109037651166,0.16250874499246262,0.046892564637867354,0.1886109037651166,0.16250874499246262,0.046892564637867354,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014528Z-clean-run-eu-us-gac-region-asymmetry--6f634031aeff--__limit_k-250__payload_repeat-16__payload_width-512,1342.308,250.0,250.0,472.97,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9961000008939827,2.0,2.0,199954.0,0.0034507936825469857,0.5017253968412735,0.9931221466876657,1.0,0.0,2.0,7998464.0,0.00345666367942645,0.5017283318397132,0.9931104873692268,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,199954.0,25.188,799.816,0.0038999991060173224,1.0,199954.0,7998464.0,199954.0,7998464.0,1.0,799.816,250.0,0.0012502875661402123,799.816,2.0,1.0,1.0,1.0,16.0,2.7018307515042888,0.013193034397911519,10.552,0.013193034397911519,345.83433619254896,0.0,3.1108700108499496,1.8812972426022039,3.1108700108499496,,,-0.12703624113686668,-0.0036867509224410597,2638.0,1.0,0.0,451.0,1.0,7.878155336503324,64.0,,0,64.0,199954.0,0.16445088857453383,0.023365374036028286,199954.0,0.16445088857453383,0.023365374036028286,1.003450793682547,1.0034566636794264,1.4953839383058103,1.4953839383058103,1.5005620684117553,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0034507936825469857,0.5017253968412735,0.0034507936825469857,0.5017253968412735,0.1886109037651166,0.16250874499246262,0.046892564637867354,0.1886109037651166,0.16250874499246262,0.046892564637867354,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014548Z-clean-run-eu-us-gac-region-asymmetry--d29c00d8343b--_rollup__lookback_days-7__min_value-500__limit_k-50,1134.84,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9741364421416235,2.0,2.0,199954.0,0.0034507936825469857,0.5017253968412735,0.9931221466876657,1.0,0.0,2.0,4798464.0,0.0034144259496372174,0.5017072129748186,0.9931943853679286,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,199954.0,899.0,3999.08,0.02586355785837641,1.0,199954.0,4798464.0,199954.0,4798464.0,1.0,3999.08,50.0,0.00025005751322804246,3999.08,2.0,1.0,1.0,1.0,16.0,3.1720017072129747,0.009292137191554058,37.16,0.009292137191554058,406.01621852326076,0.0,4.769041603602701,2.8954766129818754,4.769041603602701,3.989851725577497,,-1.37147927533475,-0.0036867509224410597,1858.0,1.0,0.0,1141.0,1.0,7.527793987721444,64.0,,0,64.0,199954.0,0.16445088857453383,0.023365374036028286,199954.0,0.16445088857453383,0.023365374036028286,1.003450793682547,1.0034144259496371,1.4953839383058103,1.4953839383058103,1.5005620684117553,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0034507936825469857,0.5017253968412735,0.0034507936825469857,0.5017253968412735,0.1886109037651166,0.16250874499246262,0.046892564637867354,0.1886109037651166,0.16250874499246262,0.046892564637867354,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014610Z-clean-run-eu-us-gac-region-asymmetry--c06dbda276d7--_event_filter_summary__lookback_days-1__min_value-0,2033.403,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982276017100398,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,6400000.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,12669.0,400000.0,0.0017723982899602497,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,400000.0,1.0,2.5e-06,400000.0,2.0,1.0,1.0,1.0,16.0,3.75296,0.00733,2932.0,0.00733,480.37888,0.0,3.3264173664723873,0.8300456441269233,3.3264173664723873,0.0,,,0.693142180597445,2932.0,1.0,0.0,,1.0,7.983781068977451,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260702T014811Z-clean-run-eu-us-gac-region-asymmetry--1a6cf824c757--ault__q10_top_tenants__lookback_days-30__limit_k-25,136.813,25.0,25.0,2821.99,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,128.0,3.0,0.0,1.0,0.0,195958.0,,31.76,1.0,1.0,195958.0,31760.0,195958.0,31760.0,1.0,7838.32,25.0,0.00012757835862786923,7838.32,1.0,0.5,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254838926898747,4.3631440923882145,,,,-8.254838926898747,-0.21357410029805904,0.0,0.0,0.0,27.0,1.0,0.0,32.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
20260702T014828Z-clean-run-eu-us-gac-region-asymmetry--29416c2c41fc--fault__q10_top_tenants__lookback_days-7__limit_k-25,94.014,25.0,25.0,2821.99,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,160.0,4.0,0.0,1.0,0.0,91900.0,,31.76,1.0,1.0,91900.0,31760.0,91900.0,31760.0,1.0,3676.0,25.0,0.0002720348204570185,3676.0,1.0,0.5,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.254838926898747,4.3631440923882145,,,,-8.254838926898747,0.0,0.0,0.0,0.0,27.0,1.0,0.0,32.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
