query_run_id,dominant_cluster,max_membership,membership_entropy,membership_entropy_normalized,nearest_center_distance,top2_margin,membership_c0,membership_c1,membership_c2,membership_c3,dataset,ood_above_frozen_p99,distance_over_p99
20260706T021859Z-clean-run-eu-us-gac-validation-holdo--ad9a8880807b--_tenant_id-800__us_tenant_id-10800__lookback_days-7,0,0.378601299222058,1.2954837373995147,0.93449398174929,1.024866592990594,0.05299936151095597,0.378601299222058,0.16867332644688476,0.325601937711102,0.12712343661995512,validation_holdout_195,True,1.0330366190413462
20260706T021914Z-clean-run-eu-us-gac-validation-holdo--97105f020c70--_tenant_id-800__us_tenant_id-10020__lookback_days-7,0,0.8296163547510952,0.5895971886071031,0.4253044700627712,0.29602921893204703,0.7069772644191727,0.8296163547510952,0.028873195597241292,0.12263909033192248,0.018871359319741203,validation_holdout_195,False,0.2983891030837991
20260706T021929Z-clean-run-eu-us-gac-validation-holdo--028524e475ca--multi_dimension_rollup__lookback_days-7__limit_k-50,1,0.716451985764575,0.8680821220003984,0.6261888862471714,0.5606772093430304,0.5637128650343288,0.09566888771124296,0.716451985764575,0.15273912073024626,0.035140005793935815,validation_holdout_195,False,0.5651468129360492
20260706T021948Z-clean-run-eu-us-gac-validation-holdo--490d2291d24c--_tenant_id-100__us_tenant_id-10005__lookback_days-7,0,0.8291236642524237,0.5907619450403646,0.4261446642278262,0.2964061215350525,0.706131702508553,0.8291236642524237,0.028962445394913786,0.12299196174387077,0.018921928608791844,validation_holdout_195,False,0.29876901027696906
20260706T022003Z-clean-run-eu-us-gac-validation-holdo--28b5df11bf5d--eu_tenant_id-5__us_tenant_id-10005__lookback_days-7,0,0.8290978902477205,0.5908224186075692,0.4261882866855817,0.29642548860344076,0.7060872091050103,0.8290978902477205,0.028966937357954768,0.1230106811427102,0.018924491251614266,validation_holdout_195,False,0.29878853173565
20260706T022017Z-clean-run-eu-us-gac-validation-holdo--7b87e8a568a9--gion_user_segment_join__lookback_days-7__limit_k-25,1,0.6482902542859772,0.9800465138300668,0.7069541226715772,0.6250291330528605,0.45146005279704843,0.11312811079456107,0.6482902542859772,0.19683020148892877,0.04175143343053299,validation_holdout_195,False,0.6300117369687712
20260706T022036Z-clean-run-eu-us-gac-validation-holdo--f602963361f6--gion_global_user_join__lookback_days-30__limit_k-25,1,0.6746277562338818,0.937240504580039,0.6760761140389461,0.5956269838413543,0.49156042908826425,0.10346082296129502,0.6746277562338818,0.18306732714561758,0.03884409365920553,validation_holdout_195,False,0.600375199860685
20260706T022056Z-clean-run-eu-us-gac-validation-holdo--039be9f80bdf--_tenant_id-100__us_tenant_id-10800__lookback_days-7,0,0.3792836684980053,1.2952192988757067,0.9343032296758311,1.0236020197731244,0.054086824787404286,0.3792836684980053,0.1683179023850033,0.32519684371060104,0.12720158540639037,validation_holdout_195,True,1.031761964905833
20260706T022110Z-clean-run-eu-us-gac-validation-holdo--71ab2e930775--eu_tenant_id-1__us_tenant_id-10800__lookback_days-7,0,0.3791832816451135,1.295257595947913,0.9343308551739073,1.0237837512603816,0.053926037146181494,0.3791832816451135,0.1683702208161336,0.325257244498932,0.12718925303982084,validation_holdout_195,True,1.0319451451191928
20260706T022125Z-clean-run-eu-us-gac-validation-holdo--a77902ca2b64--eu_tenant_id-5__us_tenant_id-10100__lookback_days-7,0,0.8340815128537576,0.5789657756818957,0.4176355267103515,0.2926108331424673,0.714642423655403,0.8340815128537576,0.02806503868085882,0.11943908919835461,0.018414359267028984,validation_holdout_195,False,0.2949434666245777
20260706T022139Z-clean-run-eu-us-gac-validation-holdo--a64dda8e114d--_tenant_id-100__us_tenant_id-10100__lookback_days-7,0,0.8340805138675637,0.5789681554190157,0.4176372433278223,0.29261159134565967,0.7146406991773665,0.8340805138675637,0.02806521229345231,0.11943981469019713,0.018414459148786727,validation_holdout_195,False,0.29494423087201027
20260706T022154Z-clean-run-eu-us-gac-validation-holdo--1760e75e4bfd--_tenant_id-800__us_tenant_id-10005__lookback_days-7,0,0.8291003823246138,0.5908165716289564,0.42618406898205724,0.29642361600865036,0.7060915111387248,0.8291003823246138,0.028966503023943185,0.12300887118588895,0.018924243465554165,validation_holdout_195,False,0.2987866442129184
20260706T022208Z-clean-run-eu-us-gac-validation-holdo--7a637881b79e--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,0,0.5583756842055495,0.9666894358242565,0.6973190275717024,0.4137516167448301,0.20651132297744385,0.5583756842055495,0.05943744050327463,0.35186436122810566,0.03032251406307004,validation_holdout_195,False,0.417049959680843
20260706T022223Z-clean-run-eu-us-gac-validation-holdo--a81ce14017ab--_tenant_id-800__us_tenant_id-10001__lookback_days-7,0,0.5561331616048787,0.9687223283868198,0.6987854495810375,0.4152269300496555,0.20254381565222213,0.5561331616048787,0.05982534429024047,0.35358934595265656,0.030452148152224405,validation_holdout_195,False,0.4185370338804189
20260706T022237Z-clean-run-eu-us-gac-validation-holdo--effa31ddf98b--_tenant_id-800__us_tenant_id-10100__lookback_days-7,0,0.8295710281090017,0.5897036934400006,0.42538129705989725,0.2960633081078076,0.7068990169791242,0.8295710281090017,0.028881092759696938,0.12267201112987758,0.018875868001423747,validation_holdout_195,False,0.29842346401146963
20260706T022252Z-clean-run-eu-us-gac-validation-holdo--16d179417c2a--ion_user_segment_join__lookback_days-30__limit_k-25,1,0.6497264770494704,0.9789543277219251,0.7061662769306053,0.627643748107698,0.45481885895435004,0.11325021000590135,0.6497264770494704,0.19490761809512036,0.042115694849507876,validation_holdout_195,False,0.6326471951979855
20260706T022311Z-clean-run-eu-us-gac-validation-holdo--70bc19ed40bf--eu_tenant_id-1__us_tenant_id-10005__lookback_days-7,0,0.8291158739249651,0.5907802239344087,0.42615784966272136,0.29641197532850666,0.706118254112696,0.8291158739249651,0.02896380309455741,0.12299761981226909,0.018922703168208422,validation_holdout_195,False,0.2987749107356627
20260706T022326Z-clean-run-eu-us-gac-validation-holdo--37795f150e18--ultiregion_top_tenants__lookback_days-1__limit_k-25,1,0.7207195593147973,0.853635500715678,0.6157678518046379,0.5218186650898116,0.5643368334615151,0.0915436795679528,0.7207195593147973,0.15638272585328217,0.03135403526396773,validation_holdout_195,False,0.5259784963465922
20260706T022343Z-clean-run-eu-us-gac-validation-holdo--0e4ca3971a12--ltiregion_top_tenants__lookback_days-30__limit_k-50,1,0.7188801536422622,0.8567109437278975,0.6179863149957707,0.5218921395267867,0.5608892709913638,0.09163301432835162,0.7188801536422622,0.15799088265089845,0.03149594937848747,validation_holdout_195,False,0.5260525565066929
20260706T022401Z-clean-run-eu-us-gac-validation-holdo--301d8a841c3a--u_tenant_id-20__us_tenant_id-10001__lookback_days-7,0,0.5576298235692334,0.9673653505975897,0.697806597017478,0.414238841990938,0.20519051907693564,0.5576298235692334,0.059565749730359545,0.35243930449229777,0.030365122208109288,validation_holdout_195,False,0.41754106898657445
20260706T022416Z-clean-run-eu-us-gac-validation-holdo--d9ba625520dd--ulti_dimension_rollup__lookback_days-30__limit_k-50,1,0.6573198309287964,0.9806898877179051,0.707418218830288,0.6700051962136501,0.48164844700410436,0.11867687556841794,0.6573198309287964,0.1756713839246921,0.04833190957809349,validation_holdout_195,False,0.6753463400704635
20260706T022436Z-clean-run-eu-us-gac-validation-holdo--37e9a765d013--ultiregion_top_tenants__lookback_days-7__limit_k-25,1,0.7217196766367556,0.8516209463209959,0.6143146579872335,0.5217227456112622,0.5656615795729397,0.09098181893843958,0.7217196766367556,0.15605809706381593,0.03124040736098884,validation_holdout_195,False,0.5258818122176543
20260706T022454Z-clean-run-eu-us-gac-validation-holdo--9ebe25f2fcb7--ultiregion_top_tenants__lookback_days-7__limit_k-50,1,0.7187484518307364,0.8569488131436733,0.6181579015090303,0.5217534033289035,0.5606954422518109,0.09170214893442126,0.7187484518307364,0.15805300957892549,0.0314963896559168,validation_holdout_195,False,0.5259127143323259
20260706T022512Z-clean-run-eu-us-gac-validation-holdo--540c2109ba01--u_tenant_id-20__us_tenant_id-10020__lookback_days-7,0,0.8300559086056644,0.5885554870368269,0.4245530412180094,0.295691953163563,0.7077309247381467,0.8300559086056644,0.028793073469316942,0.12232498386751761,0.018826034057501204,validation_holdout_195,False,0.29804914870185717
20260706T022526Z-clean-run-eu-us-gac-validation-holdo--32f57e214b0e--eu_tenant_id-5__us_tenant_id-10800__lookback_days-7,0,0.37923222586620176,1.2952388798381484,0.9343173543545364,1.0236949573590466,0.05400437069993991,0.37923222586620176,0.16834469566026178,0.32522785516626185,0.12719522330727445,validation_holdout_195,True,1.031855643371108
20260706T022541Z-clean-run-eu-us-gac-validation-holdo--b25021985a89--ultiregion_top_tenants__lookback_days-1__limit_k-50,1,0.7177277297822189,0.8589919069456974,0.6196316821571558,0.5218489913291865,0.559344820184784,0.09227681318077546,0.7177277297822189,0.15838290959743487,0.03161254743957077,validation_holdout_195,False,0.5260090643405207
20260706T022558Z-clean-run-eu-us-gac-validation-holdo--32d18009b0df--ion_user_segment_join__lookback_days-30__limit_k-50,1,0.6497406339093196,0.9789273684751361,0.706146829944781,0.6276340801163341,0.4548345468888182,0.11324067615761006,0.6497406339093196,0.1949060870205014,0.0421126029125688,validation_holdout_195,False,0.6326374501353796
20260706T022618Z-clean-run-eu-us-gac-validation-holdo--9ceb4d47c5f2--eu_tenant_id-1__us_tenant_id-10100__lookback_days-7,0,0.8340716437551964,0.578989285091158,0.41765248516442993,0.29261832351483713,0.7146253873596575,0.8340716437551964,0.0280667538313747,0.11944625639553881,0.01841534601789005,validation_holdout_195,False,0.29495101670865814
20260706T022632Z-clean-run-eu-us-gac-validation-holdo--6e74a43516ad--gion_user_segment_join__lookback_days-7__limit_k-50,1,0.6482864656747436,0.9800541009838969,0.7069595956461797,0.6250303739685371,0.4514564293339226,0.11313118018320376,0.6482864656747436,0.19683003634082097,0.041752317801231786,validation_holdout_195,False,0.6300129877767728
20260706T022651Z-clean-run-eu-us-gac-validation-holdo--938e5a46c854--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,0,0.8291591828819141,0.5906786007729619,0.426084544047192,0.2963794322368034,0.7061930184625965,0.8291591828819141,0.028956255417488867,0.12296616441931761,0.01891839728127941,validation_holdout_195,False,0.2987421082171142
20260706T022706Z-clean-run-eu-us-gac-validation-holdo--b5739bddb358--ltiregion_top_tenants__lookback_days-30__limit_k-25,1,0.7218487980733338,0.8513849043783994,0.6141443897172206,0.5218619979120528,0.5658501574532928,0.09091277712918926,0.7218487980733338,0.155998640620041,0.03123978417743603,validation_holdout_195,False,0.5260221746091951
20260706T022723Z-clean-run-eu-us-gac-validation-holdo--8561af4d9e2d--_tenant_id-100__us_tenant_id-10020__lookback_days-7,0,0.830076565592416,0.5885068790763659,0.424517977986257,0.2956764028872893,0.7077665847797128,0.830076565592416,0.028789475414247135,0.12230998081270329,0.01882397818063357,validation_holdout_195,False,0.2980334744619738
20260706T022738Z-clean-run-eu-us-gac-validation-holdo--398b36e05b93--eu_tenant_id-5__us_tenant_id-10001__lookback_days-7,0,0.5583873373341228,0.9666795832490702,0.6973119204410217,0.4137443809911545,0.20653233529603077,0.5583873373341228,0.05943572853297536,0.35185500203809206,0.030321932094809656,validation_holdout_195,False,0.4170426662452248
20260706T022754Z-clean-run-eu-us-gac-validation-holdo--9c4d47cad8fd--u_tenant_id-20__us_tenant_id-10800__lookback_days-7,0,0.3788131650120762,1.2954002194567542,0.9344337362883671,1.0244668613645835,0.05333508833539219,0.3788131650120762,0.16856256351226426,0.325478076676684,0.12714619479897565,validation_holdout_195,True,1.0326337008368873
20260706T022809Z-clean-run-eu-us-gac-validation-holdo--cb1f9ca15109--t__gac_etl_top_tenants__lookback_days-7__limit_k-25,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394,validation_holdout_195,False,0.0782882058390247
20260706T022823Z-clean-run-eu-us-gac-validation-holdo--b67da2192373--eu_tenant_id-1__us_tenant_id-10020__lookback_days-7,0,0.8300878408963615,0.5884803460116329,0.42449883842580205,0.29566791500998135,0.7077860493569915,0.8300878408963615,0.02878751152045446,0.12230179153936996,0.018822856043814163,validation_holdout_195,False,0.2980249189210507
20260706T022838Z-clean-run-eu-us-gac-validation-holdo--fb1b35fe6e7d--_tenant_id-100__us_tenant_id-10001__lookback_days-7,0,0.5583708366853668,0.9666935343469921,0.6973219840309152,0.4137546269170378,0.20650258226247098,0.5583708366853668,0.05943815270840863,0.3518682544228958,0.03032275618332876,validation_holdout_195,False,0.4170529938495255
20260706T022933Z-clean-run-eu-us-gac-validation-holdo--58e2eaadbcbb--fault__q10_top_tenants__lookback_days-7__limit_k-25,0,0.943541417088343,0.25848387328857675,0.18645670107160045,0.18251963659229573,0.9012265452071567,0.943541417088343,0.008288134637210046,0.042314871881186274,0.005855576393260594,validation_holdout_195,False,0.1839746456597506
20260706T022947Z-clean-run-eu-us-gac-validation-holdo--60dbb1d1defd--ault__q10_top_tenants__lookback_days-30__limit_k-25,0,0.9419401301209787,0.2640323246809616,0.19045906272580398,0.18491162639565192,0.8983811530684289,0.9419401301209787,0.008587642607019766,0.043558977052549755,0.005913250219451881,validation_holdout_195,False,0.1863857039146889
20260706T023141Z-clean-run-eu-us-gac-validation-holdo--f9ddd924a074--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6131921780389317,1.0175042966027628,0.7339742013960094,0.5870741059712524,0.3824975069814215,0.11565306708933674,0.6131921780389317,0.2306946710575102,0.04046008381422124,validation_holdout_195,False,0.5917541402043044
20260706T023159Z-clean-run-eu-us-gac-validation-holdo--89c4c1f93463--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6269313676955833,0.99999149075591,0.7213413823223566,0.5840848806202673,0.4060999910669103,0.11271978632446848,0.6269313676955833,0.22083137662867305,0.03951746935127517,validation_holdout_195,False,0.5887410853625775
20260706T023341Z-clean-run-eu-us-gac-validation-holdo--a59b1054599d--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6269360476145095,0.999981400785528,0.7213341039472402,0.5840856904740213,0.40610336598100166,0.1127149288948838,0.6269360476145095,0.22083268163350783,0.03951634185709889,validation_holdout_195,False,0.5887419016723193
20260706T023358Z-clean-run-eu-us-gac-validation-holdo--87bb5f2dc7b4--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6132048545401114,1.0174773882998136,0.7339547911583977,0.5870761694189146,0.3825065070014838,0.11563978299659536,0.6132048545401114,0.23069834753862759,0.040457014924665594,validation_holdout_195,False,0.5917562201013477
20260706T023528Z-clean-run-eu-us-gac-validation-holdo--e86f0340c157--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6132037261537447,1.017479797626243,0.7339565291200435,0.5870759774611238,0.38250572139879113,0.11564097784672711,0.6132037261537447,0.23069800475495364,0.04045729124457446,validation_holdout_195,False,0.5917560266133087
20260706T023544Z-clean-run-eu-us-gac-validation-holdo--a97665315e36--vent_filter_summary__lookback_days-1__min_value-900,2,0.6651043247023424,0.9552180744637299,0.6890441894981638,0.5158583274545496,0.4833509719916941,0.18175335271064827,0.11430505496589631,0.6651043247023424,0.03883726762111295,validation_holdout_195,False,0.5199706441234957
20260706T023559Z-clean-run-eu-us-gac-validation-holdo--086bec1ebf89--vent_filter_summary__lookback_days-7__min_value-900,2,0.6662338278052848,0.9543481081150724,0.6884166414296896,0.5173809493381236,0.4871485440111279,0.17908528379415695,0.11592338304119848,0.6662338278052848,0.03875750535935972,validation_holdout_195,False,0.5215054040360965
20260706T023613Z-clean-run-eu-us-gac-validation-holdo--ae810f3d2ade--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6269362474405255,0.9999809665590267,0.7213337907190301,0.5840857246861729,0.406103506444017,0.11271471874863703,0.6269362474405255,0.22083274099650846,0.03951629281432911,validation_holdout_195,False,0.5887419361572033
20260706T023817Z-clean-run-eu-us-gac-validation-holdo--9b25419403c6--vent_filter_summary__lookback_days-7__min_value-900,2,0.6662578422253499,0.9543172889277652,0.6883944100853435,0.5173889192201387,0.48720325029673817,0.17905459192861176,0.11593204145525092,0.6662578422253499,0.03875552439078742,validation_holdout_195,False,0.5215134374523746
20260706T023918Z-clean-run-eu-us-gac-validation-holdo--b91c63325f51--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6132392772384039,1.0174037526037265,0.733901674231609,0.5870833335618246,0.3825302372624521,0.11560306465821428,0.6132392772384039,0.23070903997595177,0.04044861812743009,validation_holdout_195,False,0.591763441355334
20260706T024321Z-clean-run-eu-us-gac-validation-holdo--56ba0b5fa978--s__gac_etl_top_tenants__lookback_days-7__limit_k-25,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394,validation_holdout_195,False,0.0782882058390247
20260706T024335Z-clean-run-eu-us-gac-validation-holdo--0683d5062214--vent_filter_summary__lookback_days-1__min_value-900,2,0.6650909480443077,0.9552364363643827,0.6890574348096704,0.5158642932388822,0.4833217113313386,0.18176923671296905,0.11430053530485787,0.6650909480443077,0.038839279937865276,validation_holdout_195,False,0.519976657465836
20260706T024435Z-clean-run-eu-us-gac-validation-holdo--d12ab4276a07--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6269712770826952,0.999904835681547,0.7212788738993309,0.5840932416015912,0.4061280114791869,0.11267768814426292,0.6269712770826952,0.22084326560350825,0.03950776916953372,validation_holdout_195,False,0.5887495129959278
20260706T025002Z-clean-run-eu-us-gac-validation-holdo--41c4545d8917--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6132387044796146,1.0174050017662983,0.7339025753119328,0.5870831988170613,0.3825298688739992,0.11560369681013603,0.6132387044796146,0.2307088356056154,0.04044876310463395,validation_holdout_195,False,0.591763305536413
20260706T025151Z-clean-run-eu-us-gac-validation-holdo--4ba48238337f--__limit_k-100__payload_repeat-64__payload_width-512,1,0.6269708280952914,0.9999058660072022,0.7212796171221875,0.5840931418696715,0.40612775649184407,0.11267820789888387,0.6269708280952914,0.22084307160344727,0.03950789240237751,validation_holdout_195,False,0.5887494124689658
20260706T025455Z-clean-run-eu-us-gac-validation-holdo--6921693ce4e3--rollup__lookback_days-30__min_value-500__limit_k-50,1,0.6318137516457142,0.9968143047677275,0.7190495270877901,0.5991183439163255,0.41618608003954805,0.11129619884351068,0.6318137516457142,0.2156276716061661,0.04126237790460897,validation_holdout_195,False,0.6038943923413178
20260706T025512Z-clean-run-eu-us-gac-validation-holdo--18a2964d4f6e--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.6329015079729665,0.9948648329969709,0.7176432804597784,0.5969638562539433,0.4176268092024712,0.11085467706776019,0.6329015079729665,0.21527469877049535,0.04096911618877782,validation_holdout_195,False,0.6017227295456568
20260706T025527Z-clean-run-eu-us-gac-validation-holdo--ef94b3f1f2d9--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7136869594942311,0.8669402015741231,0.6253651647791328,0.5298129015607599,0.5531092198123597,0.09329374749418579,0.7136869594942311,0.16057773968187142,0.03244155332971154,validation_holdout_195,False,0.5340364612292872
20260706T025544Z-clean-run-eu-us-gac-validation-holdo--8c1264bf8f81--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.712147513153701,0.870014702593329,0.6275829484659411,0.5321481136191355,0.5508940834497028,0.09385903299441792,0.712147513153701,0.1612534297039981,0.03274002414788314,validation_holdout_195,False,0.5363902891187197
20260706T025719Z-clean-run-eu-us-gac-validation-holdo--3fadf0c74a13--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.6329062675122626,0.9948545857040922,0.7176358886004691,0.596964288508383,0.4176304521900161,0.1108500211259198,0.6329062675122626,0.21527581532224654,0.04096789603957101,validation_holdout_195,False,0.60172316524594
20260706T025736Z-clean-run-eu-us-gac-validation-holdo--185983fa2d86--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.7136826514544456,0.8669500363760035,0.6253722590890833,0.5298137954714206,0.5531050797678592,0.09329729753588752,0.7136826514544456,0.16057757168658648,0.03244247932308023,validation_holdout_195,False,0.5340373622660202
20260706T025753Z-clean-run-eu-us-gac-validation-holdo--84d4004bf2e7--rollup__lookback_days-30__min_value-500__limit_k-50,1,0.6508942659345054,0.9722866994719099,0.7013565998252113,0.5982561902479787,0.44998333740920265,0.10718674025406927,0.6508942659345054,0.20091092852530273,0.041008065286122525,validation_holdout_195,False,0.6030253657609469
20260706T025810Z-clean-run-eu-us-gac-validation-holdo--2409a898d0f5--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.7233385951501184,0.8508537453351709,0.613761239458426,0.530938263401391,0.5698957631004637,0.09083783228152513,0.7233385951501184,0.15344283204965475,0.03238074051870159,validation_holdout_195,False,0.5351707942234494
20260706T030100Z-clean-run-eu-us-gac-validation-holdo--1b3b784ba7de--_tenant_id-100__us_tenant_id-10001__lookback_days-7,0,0.5794551686709676,1.0401907936071035,0.7503390497576617,0.5277863649350708,0.2973403203218061,0.5794551686709676,0.082792984509756,0.2821148483491615,0.055636998470114746,validation_holdout_195,False,0.5319937694697124
20260706T030122Z-clean-run-eu-us-gac-validation-holdo--01ea429f1858--ultiregion_top_tenants__lookback_days-1__limit_k-50,1,0.990210858393689,0.06368707104186312,0.04594051078041952,0.1238283570917843,0.9843498576752585,0.003068902368522998,0.990210858393689,0.005861000718430511,0.0008592385193574016,validation_holdout_195,False,0.12481549132972411
20260706T030144Z-clean-run-eu-us-gac-validation-holdo--60aaa4dded7e--ion_user_segment_join__lookback_days-30__limit_k-50,1,0.9451120515916517,0.2632755829726677,0.18991318897090925,0.25473309364031105,0.9143500630205936,0.018611373668122707,0.9451120515916517,0.030761988571058087,0.0055145861691675,validation_holdout_195,False,0.25676377356027713
20260706T030207Z-clean-run-eu-us-gac-validation-holdo--834963870ad6--_tenant_id-800__us_tenant_id-10800__lookback_days-7,0,0.5760706688573051,1.0448654776066755,0.7537111214696145,0.5318898127185022,0.29220488655993554,0.5760706688573051,0.08377036258658735,0.28386578229736953,0.05629318625873815,validation_holdout_195,False,0.5361299290963417
20260706T030222Z-clean-run-eu-us-gac-validation-holdo--3acfbd5b6f88--ion_user_segment_join__lookback_days-30__limit_k-25,1,0.945165144133564,0.26307265104348376,0.18976680452697342,0.25464771884292875,0.9144287804721263,0.018589873119695833,0.945165144133564,0.030736363661437734,0.00550861908530238,validation_holdout_195,False,0.25667771817253954
20260706T030242Z-clean-run-eu-us-gac-validation-holdo--946dc4d8bd84--ltiregion_top_tenants__lookback_days-30__limit_k-25,1,0.9907270133464228,0.06084314219682583,0.043889049759731326,0.12273787395986697,0.9851778542243439,0.0029039114210520065,0.9907270133464228,0.00554915912207886,0.0008199161104463492,validation_holdout_195,False,0.12371631509018029
20260706T030300Z-clean-run-eu-us-gac-validation-holdo--11a381e13984--_tenant_id-100__us_tenant_id-10005__lookback_days-7,0,0.5781282789271587,1.0417492585999562,0.7514632446159556,0.5289209385774475,0.29514241577121536,0.5781282789271587,0.0831276358282934,0.2829858631559433,0.055758222088604585,validation_holdout_195,False,0.5331373877002122
20260706T030316Z-clean-run-eu-us-gac-validation-holdo--a7d9599500a3--eu_tenant_id-5__us_tenant_id-10001__lookback_days-7,2,0.38312765406145727,1.2358385257109634,0.8914690561913673,0.8281031394872375,0.006447706374617002,0.37667994768684027,0.15200914104404853,0.38312765406145727,0.08818325720765388,validation_holdout_195,False,0.8347046076867015
20260706T030331Z-clean-run-eu-us-gac-validation-holdo--2454ba6b3882--_tenant_id-100__us_tenant_id-10100__lookback_days-7,0,0.580169558177929,1.039353518736215,0.7497350836056159,0.5271830490900075,0.2985270432812065,0.580169558177929,0.08261447003477587,0.28164251489672254,0.05557345689057244,validation_holdout_195,False,0.5313856441146069
20260706T030345Z-clean-run-eu-us-gac-validation-holdo--1331fdd31fd5--eu_tenant_id-1__us_tenant_id-10800__lookback_days-7,0,0.4068880555820673,1.2584874105303498,0.9078067730966644,0.8954041139196154,0.07452312874837391,0.4068880555820673,0.1551410929321334,0.3323649268336934,0.10560592465210589,validation_holdout_195,False,0.9025420916688239
20260706T030359Z-clean-run-eu-us-gac-validation-holdo--c7b9b64423fa--_tenant_id-100__us_tenant_id-10020__lookback_days-7,0,0.578425926802125,1.0413987816363488,0.7512104289272845,0.5286645053441762,0.29563436586446507,0.578425926802125,0.08305196635763322,0.28279156093765995,0.055730545902581856,validation_holdout_195,False,0.5328789102338569
20260706T030414Z-clean-run-eu-us-gac-validation-holdo--0b935da5aa3d--t__gac_etl_top_tenants__lookback_days-7__limit_k-25,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394,validation_holdout_195,False,0.0782882058390247
20260706T030428Z-clean-run-eu-us-gac-validation-holdo--a7635456d2b2--eu_tenant_id-1__us_tenant_id-10020__lookback_days-7,0,0.4068749424829286,1.2584928606810901,0.907810704549387,0.895423970569542,0.07450091697185524,0.4068749424829286,0.15514578558645756,0.33237402551107337,0.1056052464195405,validation_holdout_195,False,0.9025621066118868
20260706T030442Z-clean-run-eu-us-gac-validation-holdo--628caa6cb781--egion_global_user_join__lookback_days-7__limit_k-25,1,0.9883086654237736,0.07425659455839434,0.053564810361348955,0.14148636887859684,0.9815731218988194,0.003832511217851706,0.9883086654237736,0.006735543524954192,0.0011232798334205717,validation_holdout_195,False,0.14261426916090714
20260706T030459Z-clean-run-eu-us-gac-validation-holdo--8110136327e8--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,2,0.38313518046490164,1.2358450107537644,0.8914737341609118,0.8281107795542204,0.006469804427295334,0.3766653760376063,0.15201578219298711,0.38313518046490164,0.08818366130450511,validation_holdout_195,False,0.8347123086587298
20260706T030513Z-clean-run-eu-us-gac-validation-holdo--6378725b3c94--eu_tenant_id-1__us_tenant_id-10100__lookback_days-7,0,0.4068839248952261,1.2584891270311591,0.907808011290267,0.8954103676125849,0.07451613153482911,0.4068839248952261,0.15514257101006346,0.332367793360397,0.10560571073431331,validation_holdout_195,False,0.9025483952149498
20260706T030529Z-clean-run-eu-us-gac-validation-holdo--92a28451951b--gion_user_segment_join__lookback_days-7__limit_k-50,1,0.9487195485315459,0.2492444978928315,0.17979190053942387,0.24511924169162005,0.9196989074995856,0.01724316928140359,0.9487195485315459,0.029020641031960354,0.005016641155090169,validation_holdout_195,False,0.24707328195779504
20260706T030547Z-clean-run-eu-us-gac-validation-holdo--a8c2a4f31d3b--u_tenant_id-20__us_tenant_id-10100__lookback_days-7,2,0.38313446304782384,1.2358447887996362,0.8914735740548518,0.828110682196044,0.0064680864172360075,0.37666637663058783,0.15201545719222553,0.38313446304782384,0.08818370312936279,validation_holdout_195,False,0.834712210524434
20260706T030602Z-clean-run-eu-us-gac-validation-holdo--ebb6023f20ec--ultiregion_top_tenants__lookback_days-7__limit_k-25,1,0.9908126949657534,0.060366828005526244,0.04354546169888485,0.12223017565431661,0.9853163584716234,0.002879269655436505,0.9908126949657534,0.005496336494130079,0.0008116988846800993,validation_holdout_195,False,0.12320456951798016
20260706T030619Z-clean-run-eu-us-gac-validation-holdo--7e560931e9a6--u_tenant_id-20__us_tenant_id-10800__lookback_days-7,2,0.3831374545409763,1.235845714510071,0.8914742418137785,0.8281110887152544,0.006475250408468358,0.37666220413250795,0.15201681252579677,0.3831374545409763,0.08818352880071906,validation_holdout_195,False,0.8347126202843321
20260706T030633Z-clean-run-eu-us-gac-validation-holdo--cbf21d11f52a--eu_tenant_id-1__us_tenant_id-10001__lookback_days-7,0,0.40688561135589574,1.2584884261891538,0.9078075057396242,0.8954078142410984,0.07451898828522152,0.40688561135589574,0.15514196753175602,0.3323666230706742,0.10560579804167404,validation_holdout_195,False,0.90254582148851
