query_run_id,dominant_cluster,max_membership,membership_entropy,membership_entropy_normalized,nearest_center_distance,top2_margin,membership_c0,membership_c1,membership_c2,membership_c3
20260626T165925Z-clean-run-eu-us-gac-v1__pilot-skew-h--1e7307878129--ollup__lookback_days-14__min_value-500__limit_k-100,1,0.9635197531226911,0.18816579975776682,0.13573293308771794,0.19444313900201987,0.9408595265616116,0.010709697029015792,0.9635197531226911,0.022660226561079425,0.003110323287213521
20260626T165944Z-clean-run-eu-us-gac-v1__pilot-skew-h--1a10245cd912--region_user_value_topk__lookback_days-7__limit_k-50,1,0.9804922689762139,0.11337233027764695,0.08178084933279348,0.15995115476173852,0.9687684111452426,0.0060453142018398465,0.9804922689762139,0.01172385783097133,0.0017385589909749205
20260626T170007Z-clean-run-eu-us-gac-v1__pilot-skew-h--98c28b4c737c--_rollup__lookback_days-1__min_value-100__limit_k-25,1,0.9889969965817924,0.07026402914667743,0.05068478320139456,0.12994927472885914,0.9823670096145627,0.0034069683608424603,0.9889969965817924,0.0066299869672297234,0.0009660480901354543
20260626T170030Z-clean-run-eu-us-gac-v1__pilot-skew-h--127df4065409--ultiregion_top_tenants__lookback_days-1__limit_k-10,1,0.9898774806840471,0.06553114047870576,0.047270725696213406,0.12708011361442442,0.9838270911133252,0.003176345044988288,0.9898774806840471,0.00605038957072192,0.0008957847002427217
20260626T170052Z-clean-run-eu-us-gac-v1__pilot-skew-h--12ae9d6104a8--c_fdw_user_value_topk__lookback_days-30__limit_k-50,1,0.9657927853280924,0.17982908076600262,0.12971926151436644,0.201746821647585,0.9455778154824046,0.01071864165895836,0.9657927853280924,0.020214969845687807,0.00327360316726136
20260626T170112Z-clean-run-eu-us-gac-v1__pilot-skew-h--0618b2097448--_rollup__lookback_days-1__min_value-500__limit_k-50,1,0.9764884500639985,0.13177549150656412,0.09505592405361289,0.16583634267819483,0.9619381962361682,0.006973975889845699,0.9764884500639985,0.01455025382783038,0.001987320218325254
20260626T170131Z-clean-run-eu-us-gac-v1__pilot-skew-h--7f79e0e831c8--c_fdw_user_value_topk__lookback_days-7__limit_k-100,1,0.9612224750776794,0.198101844900347,0.1429002746143426,0.2008818904154401,0.9376505585545004,0.011795255891439666,0.9612224750776794,0.023571916523179037,0.003410352507701769
20260626T170149Z-clean-run-eu-us-gac-v1__pilot-skew-h--5c5551c83de2--eu_tenant_id-5__us_tenant_id-10001__lookback_days-1,2,0.6846580798010942,0.8784412465588101,0.6336614150613572,0.3850018703164082,0.47302788700741005,0.21163019279368409,0.08029235139721931,0.6846580798010942,0.023419376008002382
20260626T170206Z-clean-run-eu-us-gac-v1__pilot-skew-h--b07f89e06f39--rollup__lookback_days-1__min_value-100__limit_k-100,1,0.987987773796719,0.07558885492409348,0.05452583307273248,0.13187496110376398,0.9806917829665814,0.0036779027768237146,0.987987773796719,0.007295990830137494,0.001038332596319798
20260626T170227Z-clean-run-eu-us-gac-v1__pilot-skew-h--e9bd9a8ee90a--u_tenant_id-1__us_tenant_id-10100__lookback_days-14,2,0.36509625255417516,1.2862423716013787,0.9278277454452841,0.9920900562637546,0.019541582073680286,0.3455546704804949,0.1789621211982038,0.36509625255417516,0.11038695576712625
20260626T170242Z-clean-run-eu-us-gac-v1__pilot-skew-h--80412a1c4d9d--egion_user_value_topk__lookback_days-1__limit_k-100,1,0.982783795362918,0.10217502062414349,0.07370369777858969,0.15082055427959062,0.9724039579092676,0.005325175181228305,0.982783795362918,0.010379837453650441,0.0015111920022032378
20260626T170305Z-clean-run-eu-us-gac-v1__pilot-skew-h--6168875bb456--etl_user_segment_topk__lookback_days-30__limit_k-50,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T170321Z-clean-run-eu-us-gac-v1__pilot-skew-h--6e42a829a42a--c_fdw_daily_rollup__lookback_days-14__min_value-900,2,0.8249682768247785,0.6162340489779913,0.44451890324373733,0.3233569659668436,0.7165321488577538,0.10843612796702462,0.05105179046692196,0.8249682768247785,0.015543804741275058
20260626T170337Z-clean-run-eu-us-gac-v1__pilot-skew-h--28584f8fd248--etl_user_segment_topk__lookback_days-3__limit_k-100,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T170351Z-clean-run-eu-us-gac-v1__pilot-skew-h--ff17a6e62653--__gac_etl_top_tenants__lookback_days-14__limit_k-10,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T170406Z-clean-run-eu-us-gac-v1__pilot-skew-h--ef72151d6bff--c_etl_global_user_topk__lookback_days-3__limit_k-10,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T170421Z-clean-run-eu-us-gac-v1__pilot-skew-h--9bcc398939e6--tenant_id-100__us_tenant_id-10010__lookback_days-14,2,0.3651166104653973,1.2862442571278927,0.9278291055651597,0.9920933253603071,0.0195896917430895,0.3455269187223078,0.1789733592654609,0.3651166104653973,0.11038311154683399
20260626T170437Z-clean-run-eu-us-gac-v1__pilot-skew-h--b1c74378ed7f--_etl_user_segment_topk__lookback_days-7__limit_k-50,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T170452Z-clean-run-eu-us-gac-v1__pilot-skew-h--7b6a6f2832d6--ulti_dimension_rollup__lookback_days-30__limit_k-25,1,0.8604075786006481,0.5372671034837982,0.3875562929144266,0.3918116059821911,0.7852671675879658,0.04792098402541838,0.8604075786006481,0.0751404110126823,0.016531026361251176
20260626T170514Z-clean-run-eu-us-gac-v1__pilot-skew-h--2852d82c9314--ime-default__gac_etl_local_rollup__lookback_days-30,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T170529Z-clean-run-eu-us-gac-v1__pilot-skew-h--bbaea149c448--_rollup__lookback_days-3__min_value-900__limit_k-10,2,0.9174714514169983,0.3576444248742851,0.25798591908385826,0.2308414203980907,0.8684080551304704,0.04906339628652792,0.026571062673069367,0.9174714514169983,0.006894089623404425
20260626T170545Z-clean-run-eu-us-gac-v1__pilot-skew-h--b7c2bd0eb408--eu_tenant_id-1__us_tenant_id-10100__lookback_days-1,2,0.36466980699661233,1.2859457661824054,0.9276137898617574,0.9913651901036302,0.018181012129803942,0.3464887948668084,0.1784206823926754,0.36466980699661233,0.110420715743904
20260626T170600Z-clean-run-eu-us-gac-v1__pilot-skew-h--3dab9a93cb6b--ent_filter_summary__lookback_days-14__min_value-500,1,0.9859694812737484,0.08602994381854774,0.06205748665748748,0.1407580992643476,0.9774148249443124,0.0042970461336101,0.9859694812737484,0.008554656329435955,0.0011788162632054725
20260626T170619Z-clean-run-eu-us-gac-v1__pilot-skew-h--3f571be1a318--ion_global_user_join__lookback_days-30__limit_k-100,1,0.9861610897146925,0.08560918435073164,0.0617539728586748,0.1522947587018134,0.9782308073184551,0.004548318072117321,0.9861610897146925,0.00793028239623734,0.0013603098169528679
20260626T170646Z-clean-run-eu-us-gac-v1__pilot-skew-h--3e3ba60e95c4--u_tenant_id-1__us_tenant_id-10010__lookback_days-30,2,0.6842409681084293,0.8805506872200407,0.6351830548518608,0.3871392157859308,0.4735915227658372,0.21064944534259206,0.08146541964597284,0.6842409681084293,0.023644166903006004
20260626T170702Z-clean-run-eu-us-gac-v1__pilot-skew-h--8a2e3973175a--multi_dimension_rollup__lookback_days-7__limit_k-25,3,0.987952856998031,0.07764155081103329,0.0560065401610031,0.17703512975254834,0.9822427332693414,0.005710123728689586,0.0022096063118591898,0.00412741296142017,0.987952856998031
20260626T170717Z-clean-run-eu-us-gac-v1__pilot-skew-h--a5eb3805ffe9--ac_fdw_user_value_topk__lookback_days-1__limit_k-50,1,0.9683578874260714,0.16826998663971934,0.12138113762778761,0.18727324227268732,0.9492255693980858,0.009726461096680863,0.9683578874260714,0.019132318027985613,0.0027833334492620974
20260626T170734Z-clean-run-eu-us-gac-v1__pilot-skew-h--31d080fca6a6--multi_dimension_rollup__lookback_days-3__limit_k-50,1,0.9384113375932811,0.2878936027435212,0.20767133649086766,0.26065160321930164,0.9034633232582356,0.020444766422723394,0.9384113375932811,0.03494801433504548,0.006195881648950091
20260626T170800Z-clean-run-eu-us-gac-v1__pilot-skew-h--16b1c7ea7065--_tenant_point_rollup__tenant_id-1__lookback_days-30,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T170815Z-clean-run-eu-us-gac-v1__pilot-skew-h--90ee602d8084--_event_filter_summary__lookback_days-1__min_value-0,1,0.996538474307972,0.02613060064484288,0.018849243982882388,0.08686279229548295,0.9944801243337587,0.0011056497533246253,0.996538474307972,0.002058349974213386,0.0002975259644897233
20260626T170836Z-clean-run-eu-us-gac-v1__pilot-skew-h--5db511df5344--ion_user_segment_join__lookback_days-30__limit_k-50,1,0.9475701023458762,0.2538138324196711,0.18308797867044097,0.2504157479940612,0.9179944382723919,0.017621893324098,0.9475701023458762,0.029575664073484356,0.005232340256541399
20260626T170907Z-clean-run-eu-us-gac-v1__pilot-skew-h--876e32217d9b--c_fdw_global_user_join__lookback_days-3__limit_k-50,1,0.9904035114291023,0.06278340363011889,0.04528865253365134,0.13011218532251487,0.9847985317686901,0.003092801124583241,0.9904035114291023,0.005604979660412155,0.0008987077859023212
20260626T170926Z-clean-run-eu-us-gac-v1__pilot-skew-h--8fb30846c398--ion_user_segment_join__lookback_days-14__limit_k-10,1,0.9610723065162586,0.20016748926744396,0.1443903220566681,0.2220501896932992,0.9389645585432753,0.012989782760712776,0.9610723065162586,0.022107747972983306,0.0038301627500451877
20260626T170953Z-clean-run-eu-us-gac-v1__pilot-skew-h--cccb4f64b254--tenant_id-1000__us_tenant_id-10001__lookback_days-7,2,0.3650329372595325,1.2861866714649872,0.9277875662900098,0.9919467193062677,0.019323519799410938,0.34570941746012157,0.1788685341611534,0.3650329372595325,0.11038911111919265
20260626T171009Z-clean-run-eu-us-gac-v1__pilot-skew-h--4ff2a7420e44--multi_dimension_rollup__lookback_days-1__limit_k-25,3,0.987952856998031,0.07764155081103329,0.0560065401610031,0.17703512975254834,0.9822427332693414,0.005710123728689586,0.0022096063118591898,0.00412741296142017,0.987952856998031
20260626T171024Z-clean-run-eu-us-gac-v1__pilot-skew-h--b3e504301a21--t__gac_fdw_top_tenants__lookback_days-3__limit_k-25,1,0.9796398245615947,0.11734792615308408,0.08464863555982935,0.16018606726633905,0.967328541352733,0.0062732119677710784,0.9796398245615947,0.012311283208861613,0.0017756802617726719
20260626T171042Z-clean-run-eu-us-gac-v1__pilot-skew-h--5697e7e068d7--multi_dimension_rollup__lookback_days-1__limit_k-50,3,0.987952856998031,0.07764155081103329,0.0560065401610031,0.17703512975254834,0.9822427332693414,0.005710123728689586,0.0022096063118591898,0.00412741296142017,0.987952856998031
20260626T171058Z-clean-run-eu-us-gac-v1__pilot-skew-h--a654c8d6d6d3--vent_filter_summary__lookback_days-3__min_value-500,1,0.9859911537320649,0.08592321301970351,0.06198049666038614,0.1404920715021126,0.9774575158433612,0.004298996590045888,0.9859911537320649,0.008533637888703796,0.0011762117891853678
20260626T171117Z-clean-run-eu-us-gac-v1__pilot-skew-h--f627a8a7485b--_tenant_point_rollup__tenant_id-1__lookback_days-14,2,0.6795605734345551,0.8879738119601617,0.6405377074770972,0.3908426950416225,0.4656339897256223,0.21392658370893283,0.0823612770792168,0.6795605734345551,0.024151565777295242
20260626T171132Z-clean-run-eu-us-gac-v1__pilot-skew-h--895b9e6f9c90--_rollup__lookback_days-1__min_value-900__limit_k-10,2,0.94040835007227,0.27719302346183655,0.19995250015870483,0.19929093493943345,0.9036563805381902,0.036751969534079755,0.01808450193082893,0.94040835007227,0.004755178462821468
20260626T171148Z-clean-run-eu-us-gac-v1__pilot-skew-h--b0ac16d84978--_gac_etl_tenant_tier_daily_rollup__lookback_days-30,3,0.998882422851646,0.009860089979880431,0.007112551458346229,0.07558342472210185,0.9983448817538265,0.0005375410978194229,0.00019990829205174392,0.00038012775848277644,0.998882422851646
20260626T171203Z-clean-run-eu-us-gac-v1__pilot-skew-h--218b3b7e3da1--rollup__lookback_days-14__min_value-500__limit_k-25,1,0.9675360258685427,0.17153814410472107,0.12373861491158873,0.19032302569691892,0.9475856185897225,0.009683463281157755,0.9675360258685427,0.019950407278820234,0.002830103571479265
20260626T171222Z-clean-run-eu-us-gac-v1__pilot-skew-h--59a082c35f97--fdw_user_segment_join__lookback_days-30__limit_k-10,1,0.9854799658429907,0.08905454454975174,0.06423927489527606,0.15267464026181368,0.977110245742257,0.004754296343967318,0.9854799658429907,0.008369720100733719,0.0013960177123082693
20260626T171242Z-clean-run-eu-us-gac-v1__pilot-skew-h--e79443fa11ec--_tenant_point_rollup__tenant_id-10__lookback_days-1,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T171257Z-clean-run-eu-us-gac-v1__pilot-skew-h--7bb435e248d0--w_tenant_point_rollup__tenant_id-1__lookback_days-7,2,0.6796753825521508,0.8875666441590525,0.6402439979933622,0.39047312213511126,0.46562786225338904,0.21404752029876173,0.08216558521203185,0.6796753825521508,0.024111511937055734
20260626T171312Z-clean-run-eu-us-gac-v1__pilot-skew-h--4259a538776b--tenant_id-100__us_tenant_id-10005__lookback_days-14,2,0.3651089314574428,1.286244840456538,0.9278295263478318,0.9920955765531061,0.019573322523316117,0.34553560893412666,0.17897064037997404,0.3651089314574428,0.11038481922845665
20260626T171328Z-clean-run-eu-us-gac-v1__pilot-skew-h--75e023d950a5--ulti_dimension_rollup__lookback_days-30__limit_k-50,3,0.987952856998031,0.07764155081103329,0.0560065401610031,0.17703512975254834,0.9822427332693414,0.005710123728689586,0.0022096063118591898,0.00412741296142017,0.987952856998031
20260626T171344Z-clean-run-eu-us-gac-v1__pilot-skew-h--ad22f7fbafb9--gion_global_user_join__lookback_days-14__limit_k-10,1,0.9873108227691283,0.07957399035511346,0.0574005006345342,0.1472060065647828,0.9800147548916437,0.004159839916879752,0.9873108227691283,0.007296067877484613,0.0012332694365073615
20260626T171411Z-clean-run-eu-us-gac-v1__pilot-skew-h--0bbb0492bd74--rollup__lookback_days-30__min_value-900__limit_k-50,2,0.8961353708799313,0.4267410920412987,0.30782862861576116,0.2565932138848421,0.8359183081557782,0.06021706272415322,0.03436799693467617,0.8961353708799313,0.009279569461239328
20260626T171428Z-clean-run-eu-us-gac-v1__pilot-skew-h--b8ebf437efe0--__limit_k-250__payload_repeat-64__payload_width-512,2,0.5227064154837564,1.1996867163714044,0.8653910381646949,0.6160370929890896,0.3074433429889195,0.2152630724948369,0.11260908582717918,0.5227064154837564,0.1494214261942274
20260626T171443Z-clean-run-eu-us-gac-v1__pilot-skew-h--5204e606c77d--_rollup__lookback_days-3__min_value-500__limit_k-25,1,0.97251178568108,0.14984278227765896,0.10808871945249161,0.17822216373397723,0.9555955263812669,0.008199636433867197,0.97251178568108,0.0169162592998131,0.002372318585239561
20260626T171502Z-clean-run-eu-us-gac-v1__pilot-skew-h--4b0149e6c06f--eu_tenant_id-1__us_tenant_id-10010__lookback_days-1,2,0.684653470298152,0.8783915000571035,0.6336255305457005,0.38493264287675866,0.47297061458114986,0.2116828557170022,0.08025125235296014,0.684653470298152,0.023412421631885456
20260626T171518Z-clean-run-eu-us-gac-v1__pilot-skew-h--5ca71191648a--__limit_k-100__payload_repeat-16__payload_width-512,1,0.43041753103045216,1.2941489148977505,0.9335311108474089,0.8300200088221511,0.17860906826125067,0.1680048004679801,0.43041753103045216,0.2518084627692015,0.14976920573236627
20260626T171533Z-clean-run-eu-us-gac-v1__pilot-skew-h--e3133e8114f4--_fdw_global_user_join__lookback_days-14__limit_k-10,1,0.9889841708522094,0.07058440855029521,0.050915888089795726,0.13773614678900342,0.9825870246254514,0.003570089289876538,0.9889841708522094,0.0063971462267579556,0.0010485936311560146
20260626T171553Z-clean-run-eu-us-gac-v1__pilot-skew-h--fdaa7fc01ee7--egion_user_value_topk__lookback_days-3__limit_k-100,1,0.9811024237889493,0.11038032042639716,0.07962257044544897,0.15653321222448496,0.969699495337343,0.005827947438198662,0.9811024237889493,0.011402928451606266,0.0016667003212457428
20260626T171617Z-clean-run-eu-us-gac-v1__pilot-skew-h--c4d2ccf4554b--rollup__lookback_days-14__min_value-900__limit_k-10,2,0.8980326031543172,0.42034468154387217,0.30321459376369747,0.254445622938157,0.8386730228135517,0.059359580340765494,0.03383545508364429,0.8980326031543172,0.008772361421272957
20260626T171633Z-clean-run-eu-us-gac-v1__pilot-skew-h--19307e209a67--c_fdw_global_user_join__lookback_days-7__limit_k-25,1,0.9902562423667857,0.06360248259889871,0.04587949311682888,0.13092852191322757,0.9845695522039615,0.003142822994082317,0.9902562423667857,0.005686690162824149,0.0009142444763080513
20260626T171653Z-clean-run-eu-us-gac-v1__pilot-skew-h--964fc05f44b0--ulti_dimension_rollup__lookback_days-7__limit_k-100,1,0.9266366149130711,0.329764675929304,0.2378749313117815,0.2785560656378313,0.8850535928704053,0.024321798581256927,0.9266366149130711,0.041583022042665806,0.007458564463006029
20260626T171719Z-clean-run-eu-us-gac-v1__pilot-skew-h--33eb2b64eff0--ulti_dimension_rollup__lookback_days-30__limit_k-10,3,0.9928561444092919,0.04978125183590598,0.03590958257645308,0.14631760193196222,0.9894570059989657,0.003399138410326247,0.0013005817313857166,0.002444135448996114,0.9928561444092919
20260626T171735Z-clean-run-eu-us-gac-v1__pilot-skew-h--139ae2f00f24--ulti_dimension_rollup__lookback_days-3__limit_k-100,3,0.987952856998031,0.07764155081103329,0.0560065401610031,0.17703512975254834,0.9822427332693414,0.005710123728689586,0.0022096063118591898,0.00412741296142017,0.987952856998031
20260626T171750Z-clean-run-eu-us-gac-v1__pilot-skew-h--d855aaec15aa--u_tenant_id-1__us_tenant_id-10100__lookback_days-30,2,0.3651424433595277,1.2862926754856299,0.9278640320274575,0.9922225413994108,0.01971390231808884,0.3454285410414389,0.17904145836503246,0.3651424433595277,0.11038755723400104
20260626T171805Z-clean-run-eu-us-gac-v1__pilot-skew-h--d9b8d410fd1f--rollup__lookback_days-3__min_value-900__limit_k-100,2,0.9231508617876039,0.33913092877469664,0.24463125457766155,0.22368681936398488,0.8774037140600215,0.04574714772758233,0.024358603490294378,0.9231508617876039,0.006743386994519451
20260626T171821Z-clean-run-eu-us-gac-v1__pilot-skew-h--9a63b7840891--etl_global_user_topk__lookback_days-30__limit_k-100,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T171837Z-clean-run-eu-us-gac-v1__pilot-skew-h--2cada7204fd6--_rollup__lookback_days-30__min_value-0__limit_k-100,1,0.9819928678652701,0.10625267416185753,0.07664510304725138,0.15813756971895412,0.9712742158617679,0.005619689313059748,0.9819928678652701,0.01071865200350217,0.0016687908181681423
20260626T171900Z-clean-run-eu-us-gac-v1__pilot-skew-h--16b968fd8450--_etl_user_segment_topk__lookback_days-3__limit_k-25,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T171915Z-clean-run-eu-us-gac-v1__pilot-skew-h--f4ca7a6985e3--_etl_user_segment_topk__lookback_days-3__limit_k-10,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T171930Z-clean-run-eu-us-gac-v1__pilot-skew-h--e8b2a68d6912--enant_tier_left_join__lookback_days-14__limit_k-100,1,0.9075779279760341,0.3942813600921526,0.2844138814599521,0.3093946594549761,0.8572352548990869,0.03257275510374048,0.9075779279760341,0.05034267307694721,0.00950664384327829
20260626T171953Z-clean-run-eu-us-gac-v1__pilot-skew-h--daa8f137a8ba--region_user_value_topk__lookback_days-7__limit_k-10,1,0.9808183767416064,0.1118667473761444,0.08069480083997099,0.16103250698764693,0.9693569050558606,0.0059949209338367735,0.9808183767416064,0.011461471685745808,0.0017252306388110287
20260626T172018Z-clean-run-eu-us-gac-v1__pilot-skew-h--997eeac1a8d1---default__gac_fdw_tenant_tier_join__lookback_days-3,1,0.8312744029277478,0.6099400936094913,0.4399787741448816,0.3864489244859904,0.7385016524026032,0.059284011132138714,0.8312744029277478,0.09277275052514453,0.01666883541496875
20260626T172037Z-clean-run-eu-us-gac-v1__pilot-skew-h--d8897f7c8913--t__gac_etl_top_tenants__lookback_days-7__limit_k-25,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T172052Z-clean-run-eu-us-gac-v1__pilot-skew-h--72f9f22ae658--_tenant_id-10__us_tenant_id-10100__lookback_days-14,2,0.3651059680813763,1.2862435900256837,0.9278286243526355,0.992092468257116,0.019564979140473504,0.3455409889409028,0.17896785913104346,0.3651059680813763,0.11038518384667742
20260626T172108Z-clean-run-eu-us-gac-v1__pilot-skew-h--16f315f49a69--enant_point_rollup__tenant_id-500__lookback_days-14,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T172123Z-clean-run-eu-us-gac-v1__pilot-skew-h--3445636b3e95--_fdw_user_segment_join__lookback_days-3__limit_k-10,1,0.9883217415679243,0.07410678041103085,0.05345674229762079,0.13933186582813614,0.9815211676216932,0.0037865780384763173,0.9883217415679243,0.0068005739462310925,0.0010911064473681767
20260626T172142Z-clean-run-eu-us-gac-v1__pilot-skew-h--bca38edf9056--ultiregion_top_tenants__lookback_days-1__limit_k-50,1,0.9897233050452451,0.06633467986276957,0.047850356838487325,0.12601020851193098,0.9835415442091973,0.003195646535980162,0.9897233050452451,0.006181760836047847,0.0008992875827269158
20260626T172206Z-clean-run-eu-us-gac-v1__pilot-skew-h--032ffe654c6a--u_tenant_id-5__us_tenant_id-10100__lookback_days-14,2,0.3651052111911552,1.2862442454808074,0.9278290971635637,0.9920943039367828,0.019564186792453475,0.3455410243987017,0.17896829263445946,0.3651052111911552,0.11038547177568356
20260626T172221Z-clean-run-eu-us-gac-v1__pilot-skew-h--9443e23fdcb3--eu_tenant_id-5__us_tenant_id-10001__lookback_days-7,2,0.6844947310789091,0.8797368189556094,0.6345959729973448,0.38643752166267503,0.47365710426214946,0.21083762681675963,0.08109944162793262,0.6844947310789091,0.023568200476398574
20260626T172237Z-clean-run-eu-us-gac-v1__pilot-skew-h--04201442093a--region_user_value_topk__lookback_days-3__limit_k-50,1,0.9818204133277888,0.10694061061353305,0.0771413443008909,0.1556447091935722,0.9708937985781799,0.00563795481722559,0.9818204133277888,0.010926614749608855,0.0016150171053768228
20260626T172259Z-clean-run-eu-us-gac-v1__pilot-skew-h--2315898b03a6--_tenant_id-10__us_tenant_id-10100__lookback_days-30,2,0.3651514683677804,1.2862933331370652,0.9278645064226897,0.9922234966262825,0.01973500094905184,0.34541646741872856,0.17904625318004505,0.3651514683677804,0.11038581103344591
20260626T172315Z-clean-run-eu-us-gac-v1__pilot-skew-h--ba4a485525b4--u_tenant_id-10__us_tenant_id-10100__lookback_days-7,2,0.3650362791123235,1.2861870090988379,0.9277878098413508,0.9919473217854103,0.019331449493221353,0.34570482961910215,0.17887040502486914,0.3650362791123235,0.11038848624370529
20260626T172331Z-clean-run-eu-us-gac-v1__pilot-skew-h--b72a7b976105--tenant_point_rollup__tenant_id-500__lookback_days-1,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394
20260626T172345Z-clean-run-eu-us-gac-v1__pilot-skew-h--2e668b09cae2--_tenant_id-100__us_tenant_id-11000__lookback_days-1,0,0.8779217514615171,0.4686858382784695,0.3380853673096173,0.2600569079969786,0.7912402196959891,0.8779217514615171,0.020350646730111843,0.08668153176552795,0.015046070042843038
20260626T172401Z-clean-run-eu-us-gac-v1__pilot-skew-h--d947fd18dbd4--u_tenant_id-5__us_tenant_id-11000__lookback_days-14,2,0.36510748679875016,1.2862444704772231,0.9278292594641703,0.9920947073750628,0.0195695841198838,0.34553790267886636,0.17896956568478914,0.36510748679875016,0.11038504483759436
20260626T172417Z-clean-run-eu-us-gac-v1__pilot-skew-h--3ae3496bd8af--multi_dimension_rollup__lookback_days-1__limit_k-10,1,0.9712268256943157,0.15667276352756979,0.1130155094917971,0.19510146502522557,0.9547760598621141,0.009546098737276978,0.9712268256943157,0.016450765832201595,0.002776309736205655
20260626T172442Z-clean-run-eu-us-gac-v1__pilot-skew-h--3a8a06a55bf2--nt_rollup__lookback_days-7__min_value-0__limit_k-25,1,0.9839609236568327,0.09640140403099898,0.06953891376512777,0.15014798918387245,0.9743421364302779,0.004986130498014189,0.9839609236568327,0.009618787226554864,0.0014341586185983289
20260626T172505Z-clean-run-eu-us-gac-v1__pilot-skew-h--783f8ac4dcbc--etl_user_segment_topk__lookback_days-30__limit_k-10,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T172521Z-clean-run-eu-us-gac-v1__pilot-skew-h--c60cd7026dd6--c_etl_global_user_topk__lookback_days-3__limit_k-25,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T172535Z-clean-run-eu-us-gac-v1__pilot-skew-h--1b2a821b155e--etl_user_segment_topk__lookback_days-14__limit_k-50,3,0.9980100548540298,0.01640952819658147,0.011836972476267851,0.09272521226971447,0.9970552357180337,0.000954819135996145,0.00035738955557197504,0.00067773645440206,0.9980100548540298
20260626T172550Z-clean-run-eu-us-gac-v1__pilot-skew-h--72a9ea5608d6--_rollup__lookback_days-3__min_value-500__limit_k-10,1,0.9731451215886443,0.14709907776028858,0.10610955500205417,0.17830238156764092,0.9566901213590873,0.008063922907781863,0.9731451215886443,0.016455000229556985,0.0023359552740167457
20260626T172610Z-clean-run-eu-us-gac-v1__pilot-skew-h--5638b6b51f1c--_tenant_id-10__us_tenant_id-10005__lookback_days-14,2,0.6843930994147325,0.8801332686400438,0.6348819509941925,0.3868103716439147,0.47369247821048455,0.21070062120424793,0.08129834580982766,0.6843930994147325,0.023607933571192
20260626T172625Z-clean-run-eu-us-gac-v1__pilot-skew-h--a6e5fb46085d--gion_global_user_join__lookback_days-7__limit_k-100,1,0.988795095694259,0.07163452953645444,0.0516733902593284,0.13967538235089016,0.9823205297990767,0.003654214861280184,0.988795095694259,0.006474565895182393,0.0010761235492783602
20260626T172652Z-clean-run-eu-us-gac-v1__pilot-skew-h--0a656d49c57f--fdw_user_segment_join__lookback_days-7__limit_k-100,1,0.9876955973751321,0.07743995050084446,0.05586111627712755,0.14208926708837955,0.9805375969694136,0.003995058223835858,0.9876955973751321,0.007158000405718525,0.0011513439953134204
