condition_id,feature,repetition_count,median,mad,range
cond-235171408d34ddfd185e,global_group_merge_ratio,3,0.9401432047558348,0.0,0.0
cond-235171408d34ddfd185e,spill_present,3,0.0,0.0,0.0
cond-235171408d34ddfd185e,spill_bytes_to_wan_bytes_ratio,3,0.0,0.0,0.0
cond-235171408d34ddfd185e,temp_blocks_per_final_row,3,0.0,0.0,0.0
cond-235171408d34ddfd185e,hash_batch_excess,3,0.0,0.0,0.0
cond-235171408d34ddfd185e,remote_region_rows_isf_normalized,3,0.46382529378470455,0.0,0.0
cond-235171408d34ddfd185e,worker_task_scan_rows_isf_normalized,3,0.01043518187302081,0.0,0.0
cond-235171408d34ddfd185e,worker_scan_rows_cv_normalized,3,0.26800897229788406,0.0,0.0
cond-235171408d34ddfd185e,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-235171408d34ddfd185e,active_task_share,3,0.19293142095945223,0.0,0.0
cond-235171408d34ddfd185e,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-235171408d34ddfd185e,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-235171408d34ddfd185e,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-235171408d34ddfd185e,foreign_scan_rows_estimate_error_log,3,0.45668179357632765,0.0,1.396161082578562e-06
cond-235171408d34ddfd185e,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-235171408d34ddfd185e,remote_root_rows_estimate_error_log,3,0.04781331227893579,0.0,0.0
cond-237ce059e3ec5c42e426,foreign_scan_time_to_root_ratio,3,0.2227628100403188,1.6909083075389297e-07,8.762784878574292e-06
cond-237ce059e3ec5c42e426,remote_to_final_rows_ratio,3,0.30593347330240334,0.0,0.0
cond-237ce059e3ec5c42e426,regional_input_to_wan_rows_ratio,3,0.5473051085948707,0.0,0.0
cond-237ce059e3ec5c42e426,global_group_merge_ratio,3,0.5298923194957792,0.0,0.0
cond-237ce059e3ec5c42e426,spill_present,3,0.0,0.0,0.0
cond-237ce059e3ec5c42e426,spill_bytes_to_wan_bytes_ratio,3,0.0,0.0,0.0
cond-237ce059e3ec5c42e426,temp_blocks_per_final_row,3,0.0,0.0,0.0
cond-237ce059e3ec5c42e426,hash_batch_excess,3,0.0,0.0,0.0
cond-237ce059e3ec5c42e426,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-237ce059e3ec5c42e426,worker_task_scan_rows_isf_normalized,3,0.02445619083127302,0.0,0.0
cond-237ce059e3ec5c42e426,worker_scan_rows_cv_normalized,3,0.07040498419856366,0.0,0.0
cond-237ce059e3ec5c42e426,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-237ce059e3ec5c42e426,active_task_share,3,0.19293142095945223,0.0,0.0
cond-237ce059e3ec5c42e426,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-237ce059e3ec5c42e426,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-237ce059e3ec5c42e426,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-237ce059e3ec5c42e426,foreign_scan_rows_estimate_error_log,3,0.25,0.0,0.0
cond-237ce059e3ec5c42e426,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-237ce059e3ec5c42e426,remote_root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-27f20255d8711f744816,foreign_scan_time_to_root_ratio,5,0.22155500808352935,1.1419809896662247e-05,6.96113481016003e-05
cond-27f20255d8711f744816,remote_to_final_rows_ratio,5,0.5292745899478569,0.0,0.0
cond-27f20255d8711f744816,regional_input_to_wan_rows_ratio,5,0.22277801565215352,0.0,0.0
cond-27f20255d8711f744816,global_group_merge_ratio,5,0.9167304809448719,0.0,0.0
cond-27f20255d8711f744816,spill_present,5,0.5,0.0,0.0
cond-27f20255d8711f744816,spill_bytes_to_wan_bytes_ratio,5,0.2922928380175321,0.0,0.0
cond-27f20255d8711f744816,temp_blocks_per_final_row,5,0.40660421671350155,0.0,0.0
cond-27f20255d8711f744816,hash_batch_excess,5,0.0,0.0,0.0
cond-27f20255d8711f744816,remote_region_rows_isf_normalized,5,0.0011832840636634148,0.0,0.0
cond-27f20255d8711f744816,worker_task_scan_rows_isf_normalized,5,0.024176925955827464,0.0,0.0
cond-27f20255d8711f744816,worker_scan_rows_cv_normalized,5,0.07054191929380708,0.0,0.0
cond-27f20255d8711f744816,task_count_to_shard_count_ratio,5,0.2649461597478896,0.0,0.0
cond-27f20255d8711f744816,active_task_share,5,0.19293142095945223,0.0,0.0
cond-27f20255d8711f744816,citus_repartition_observed_v2,5,0.0,0.0,0.0
cond-27f20255d8711f744816,worker_task_seq_scan_share,5,0.5,0.0,0.0
cond-27f20255d8711f744816,root_rows_estimate_error_log,5,0.25,0.0,0.0
cond-27f20255d8711f744816,foreign_scan_rows_estimate_error_log,5,0.4689308021212453,2.6644679235188207e-07,3.4644468711597654e-06
cond-27f20255d8711f744816,aggregate_rows_estimate_error_log,5,0.25,0.0,0.0
cond-27f20255d8711f744816,remote_root_rows_estimate_error_log,5,0.25036404387228856,0.0,0.0
cond-2934cc7da1de670fd716,foreign_scan_time_to_root_ratio,5,0.221569587069136,2.3451463031898268e-05,0.00012367087937292798
cond-2934cc7da1de670fd716,remote_to_final_rows_ratio,5,0.5366210129334394,0.0,0.0
cond-2934cc7da1de670fd716,regional_input_to_wan_rows_ratio,5,0.22277801565215352,0.0,0.0
cond-2934cc7da1de670fd716,global_group_merge_ratio,5,0.9294548588097926,0.0,0.0
cond-2934cc7da1de670fd716,spill_present,5,0.5,0.0,0.0
cond-2934cc7da1de670fd716,spill_bytes_to_wan_bytes_ratio,5,0.3054617762148651,0.0,0.0
cond-2934cc7da1de670fd716,temp_blocks_per_final_row,5,0.4276035201922874,0.0,0.0
cond-2934cc7da1de670fd716,hash_batch_excess,5,0.0,0.0,0.0
cond-2934cc7da1de670fd716,remote_region_rows_isf_normalized,5,0.0,0.0,0.0
cond-2934cc7da1de670fd716,worker_task_scan_rows_isf_normalized,5,0.004618802153517007,0.0,0.0
cond-2934cc7da1de670fd716,worker_scan_rows_cv_normalized,5,0.007071067811865424,0.0,0.0
cond-2934cc7da1de670fd716,task_count_to_shard_count_ratio,5,0.2649461597478896,0.0,0.0
cond-2934cc7da1de670fd716,active_task_share,5,0.19293142095945223,0.0,0.0
cond-2934cc7da1de670fd716,citus_repartition_observed_v2,5,0.0,0.0,0.0
cond-2934cc7da1de670fd716,worker_task_seq_scan_share,5,0.5,0.0,0.0
cond-2934cc7da1de670fd716,root_rows_estimate_error_log,5,0.25,0.0,0.0
cond-2934cc7da1de670fd716,foreign_scan_rows_estimate_error_log,5,0.4660571687462585,7.374104318835784e-07,3.600683836380014e-05
cond-2934cc7da1de670fd716,aggregate_rows_estimate_error_log,5,0.45240373034580983,4.212787492408054e-06,0.00027381168731438477
cond-2934cc7da1de670fd716,remote_root_rows_estimate_error_log,5,0.3464651729614107,0.0,0.0
cond-2b31382cbb0741a77873,foreign_scan_time_to_root_ratio,3,0.22276906701223884,1.8737770821064537e-07,7.714545812026463e-06
cond-2b31382cbb0741a77873,remote_to_final_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-2b31382cbb0741a77873,regional_input_to_wan_rows_ratio,3,0.5089176867744502,0.0,0.0
cond-2b31382cbb0741a77873,global_group_merge_ratio,3,0.38586284191890446,0.0,0.0
cond-2b31382cbb0741a77873,spill_present,3,0.0,0.0,0.0
cond-2b31382cbb0741a77873,spill_bytes_to_wan_bytes_ratio,3,0.0,0.0,0.0
cond-2b31382cbb0741a77873,temp_blocks_per_final_row,3,0.0,0.0,0.0
cond-2b31382cbb0741a77873,hash_batch_excess,3,0.0,0.0,0.0
cond-2b31382cbb0741a77873,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-2b31382cbb0741a77873,worker_task_scan_rows_isf_normalized,3,0.04725274321932734,0.0,0.0
cond-2b31382cbb0741a77873,worker_scan_rows_cv_normalized,3,0.16131128052192867,0.0,0.0
cond-2b31382cbb0741a77873,task_count_to_shard_count_ratio,3,0.19293142095945223,0.0,0.0
cond-2b31382cbb0741a77873,active_task_share,3,0.19293142095945223,0.0,0.0
cond-2b31382cbb0741a77873,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-2b31382cbb0741a77873,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-2b31382cbb0741a77873,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-2b31382cbb0741a77873,foreign_scan_rows_estimate_error_log,3,0.19673945616498864,0.0,0.0
cond-2b31382cbb0741a77873,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-2b31382cbb0741a77873,remote_root_rows_estimate_error_log,3,0.022913603047302222,0.0,0.0
cond-2f7c5c4be6cf31156182,foreign_scan_time_to_root_ratio,5,0.2213319394592468,5.129598160885651e-05,0.0005364025709581888
cond-2f7c5c4be6cf31156182,remote_to_final_rows_ratio,5,0.5443634106384603,0.0,0.0
cond-2f7c5c4be6cf31156182,regional_input_to_wan_rows_ratio,5,0.22277801565215352,0.0,0.0
cond-2f7c5c4be6cf31156182,global_group_merge_ratio,5,0.9428650850072934,0.0,0.0
cond-2f7c5c4be6cf31156182,spill_present,5,0.5,0.0,0.0
cond-2f7c5c4be6cf31156182,spill_bytes_to_wan_bytes_ratio,5,0.3052071112950713,0.0,0.0
cond-2f7c5c4be6cf31156182,temp_blocks_per_final_row,5,0.45088339701488656,0.0,0.0
cond-2f7c5c4be6cf31156182,hash_batch_excess,5,0.0,0.0,0.0
cond-2f7c5c4be6cf31156182,remote_region_rows_isf_normalized,5,0.0,0.0,0.0
cond-2f7c5c4be6cf31156182,worker_task_scan_rows_isf_normalized,5,0.004825614190241603,0.0,0.0
cond-2f7c5c4be6cf31156182,worker_scan_rows_cv_normalized,5,0.005979355349028155,0.0,0.0
cond-2f7c5c4be6cf31156182,task_count_to_shard_count_ratio,5,0.2678897959435212,0.0,0.0
cond-2f7c5c4be6cf31156182,active_task_share,5,0.19624080872494817,0.0,0.0
cond-2f7c5c4be6cf31156182,citus_repartition_observed_v2,5,0.0,0.0,0.0
cond-2f7c5c4be6cf31156182,worker_task_seq_scan_share,5,0.5,0.0,0.0
cond-2f7c5c4be6cf31156182,root_rows_estimate_error_log,5,0.057050255215247286,0.0,0.0
cond-2f7c5c4be6cf31156182,foreign_scan_rows_estimate_error_log,5,0.4376846917804806,9.348331263347998e-05,0.00038153272496771473
cond-2f7c5c4be6cf31156182,aggregate_rows_estimate_error_log,5,0.03556954607718463,0.0,0.0
cond-2f7c5c4be6cf31156182,remote_root_rows_estimate_error_log,5,0.477122181908488,0.0,0.0
cond-33bae3c34e8ca2f62e55,foreign_scan_time_to_root_ratio,3,0.22055135309028195,2.8142690510241097e-05,0.00020939718472173796
cond-33bae3c34e8ca2f62e55,remote_to_final_rows_ratio,3,0.5366210129334394,0.0,0.0
cond-33bae3c34e8ca2f62e55,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-33bae3c34e8ca2f62e55,global_group_merge_ratio,3,0.9294548588097926,0.0,0.0
cond-33bae3c34e8ca2f62e55,spill_present,3,0.5,0.0,0.0
cond-33bae3c34e8ca2f62e55,spill_bytes_to_wan_bytes_ratio,3,0.3054617762148651,0.0,0.0
cond-33bae3c34e8ca2f62e55,temp_blocks_per_final_row,3,0.4276035201922874,0.0,0.0
cond-33bae3c34e8ca2f62e55,hash_batch_excess,3,0.0,0.0,0.0
cond-33bae3c34e8ca2f62e55,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-33bae3c34e8ca2f62e55,worker_task_scan_rows_isf_normalized,3,0.004618802153517007,0.0,0.0
cond-33bae3c34e8ca2f62e55,worker_scan_rows_cv_normalized,3,0.007071067811865424,0.0,0.0
cond-33bae3c34e8ca2f62e55,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-33bae3c34e8ca2f62e55,active_task_share,3,0.19293142095945223,0.0,0.0
cond-33bae3c34e8ca2f62e55,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-33bae3c34e8ca2f62e55,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-33bae3c34e8ca2f62e55,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-33bae3c34e8ca2f62e55,foreign_scan_rows_estimate_error_log,3,0.47118374407496044,1.1462581428478558e-07,3.4388778724636637e-07
cond-33bae3c34e8ca2f62e55,aggregate_rows_estimate_error_log,3,0.4610895634726531,0.0,1.3229116124224838e-06
cond-33bae3c34e8ca2f62e55,remote_root_rows_estimate_error_log,3,0.3464651729614107,0.0,0.0
cond-36f3dc2b7cc2196e32e8,foreign_scan_time_to_root_ratio,5,0.18792463076245827,0.0005071852167315705,0.001428730074266582
cond-36f3dc2b7cc2196e32e8,remote_to_final_rows_ratio,5,0.5421652197243788,0.0,0.0
cond-36f3dc2b7cc2196e32e8,regional_input_to_wan_rows_ratio,5,0.22277801565215352,0.0,0.0
cond-36f3dc2b7cc2196e32e8,global_group_merge_ratio,5,0.9390577066593679,0.0,0.0
cond-36f3dc2b7cc2196e32e8,spill_present,5,0.5,0.0,0.0
cond-36f3dc2b7cc2196e32e8,spill_bytes_to_wan_bytes_ratio,5,0.42510837909854265,1.8287324291543783e-06,4.115043179098166e-06
cond-36f3dc2b7cc2196e32e8,temp_blocks_per_final_row,5,0.4648596549373542,4.14824399164182e-07,9.334312579545312e-07
cond-36f3dc2b7cc2196e32e8,hash_batch_excess,5,0.0,0.0,0.0
cond-36f3dc2b7cc2196e32e8,remote_region_rows_isf_normalized,5,0.0,0.0,0.0
cond-36f3dc2b7cc2196e32e8,worker_task_scan_rows_isf_normalized,5,0.00457031079232519,0.0,0.0
cond-36f3dc2b7cc2196e32e8,worker_scan_rows_cv_normalized,5,0.0064788354387169764,0.0,0.0
cond-36f3dc2b7cc2196e32e8,task_count_to_shard_count_ratio,5,0.3230326202012677,0.0,0.0
cond-36f3dc2b7cc2196e32e8,active_task_share,5,0.2649461597478896,0.0,0.0
cond-36f3dc2b7cc2196e32e8,citus_repartition_observed_v2,5,0.0,0.0,0.0
cond-36f3dc2b7cc2196e32e8,worker_task_seq_scan_share,5,0.5,0.0,0.0
cond-36f3dc2b7cc2196e32e8,root_rows_estimate_error_log,5,0.25,0.0,0.0
cond-36f3dc2b7cc2196e32e8,foreign_scan_rows_estimate_error_log,5,0.4729524404505719,2.1171516312312733e-07,9.175272027706072e-07
cond-36f3dc2b7cc2196e32e8,aggregate_rows_estimate_error_log,5,0.25,0.0,0.0
cond-36f3dc2b7cc2196e32e8,remote_root_rows_estimate_error_log,5,0.3464651729614107,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,foreign_scan_time_to_root_ratio,3,0.22192123866523458,8.359195313645262e-05,0.00026969034171323014
cond-3a0c2ae45bc4fcdebff0,remote_to_final_rows_ratio,3,0.5306613083947319,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,global_group_merge_ratio,3,0.9191323477506523,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,spill_present,3,0.0,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,spill_bytes_to_wan_bytes_ratio,3,0.0,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,temp_blocks_per_final_row,3,0.0,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,hash_batch_excess,3,0.0,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,worker_task_scan_rows_isf_normalized,3,0.04725274321932734,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,worker_scan_rows_cv_normalized,3,0.16131128052192867,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,task_count_to_shard_count_ratio,3,0.19293142095945223,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,active_task_share,3,0.19293142095945223,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,root_rows_estimate_error_log,3,0.05548010575562337,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,foreign_scan_rows_estimate_error_log,3,0.4483944311457126,3.5996939589666432e-06,1.0802943737953097e-05
cond-3a0c2ae45bc4fcdebff0,aggregate_rows_estimate_error_log,3,0.05548010575562337,0.0,0.0
cond-3a0c2ae45bc4fcdebff0,remote_root_rows_estimate_error_log,3,0.08873141684203223,0.0,0.0
cond-3a3f69b12ed3afde9053,foreign_scan_time_to_root_ratio,3,0.22274757131144107,7.820656907076007e-07,2.419030195016658e-06
cond-3a3f69b12ed3afde9053,remote_to_final_rows_ratio,3,0.5228044399881779,0.0,0.0
cond-3a3f69b12ed3afde9053,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-3a3f69b12ed3afde9053,global_group_merge_ratio,3,0.9055238524821181,0.0,0.0
cond-3a3f69b12ed3afde9053,spill_present,3,0.5,0.0,0.0
cond-3a3f69b12ed3afde9053,spill_bytes_to_wan_bytes_ratio,3,0.2830951997466369,0.0,0.0
cond-3a3f69b12ed3afde9053,temp_blocks_per_final_row,3,0.3721340108114391,0.0,0.0
cond-3a3f69b12ed3afde9053,hash_batch_excess,3,0.0,0.0,0.0
cond-3a3f69b12ed3afde9053,remote_region_rows_isf_normalized,3,0.46233206845736985,0.0,0.0
cond-3a3f69b12ed3afde9053,worker_task_scan_rows_isf_normalized,3,0.010345750407601663,0.0,0.0
cond-3a3f69b12ed3afde9053,worker_scan_rows_cv_normalized,3,0.2672213435250896,0.0,0.0
cond-3a3f69b12ed3afde9053,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-3a3f69b12ed3afde9053,active_task_share,3,0.19293142095945223,0.0,0.0
cond-3a3f69b12ed3afde9053,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-3a3f69b12ed3afde9053,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-3a3f69b12ed3afde9053,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-3a3f69b12ed3afde9053,foreign_scan_rows_estimate_error_log,3,0.47212486305713164,8.312935256826748e-07,3.205360024960413e-06
cond-3a3f69b12ed3afde9053,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-3a3f69b12ed3afde9053,remote_root_rows_estimate_error_log,3,0.08844556541307774,0.0,0.0
cond-3da59e1bcfb56a20168b,foreign_scan_time_to_root_ratio,3,0.21937652200042734,1.4870428882679532e-05,0.0006139419325076056
cond-3da59e1bcfb56a20168b,remote_to_final_rows_ratio,3,0.5395157529519384,0.0,0.0
cond-3da59e1bcfb56a20168b,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-3da59e1bcfb56a20168b,global_group_merge_ratio,3,0.9344686955965358,0.0,0.0
cond-3da59e1bcfb56a20168b,spill_present,3,0.5,0.0,0.0
cond-3da59e1bcfb56a20168b,spill_bytes_to_wan_bytes_ratio,3,0.3054617762148651,0.0,0.0
cond-3da59e1bcfb56a20168b,temp_blocks_per_final_row,3,0.43725461072236593,0.0,0.0
cond-3da59e1bcfb56a20168b,hash_batch_excess,3,0.0,0.0,0.0
cond-3da59e1bcfb56a20168b,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-3da59e1bcfb56a20168b,worker_task_scan_rows_isf_normalized,3,0.02445619083127302,0.0,0.0
cond-3da59e1bcfb56a20168b,worker_scan_rows_cv_normalized,3,0.07040498419856366,0.0,0.0
cond-3da59e1bcfb56a20168b,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-3da59e1bcfb56a20168b,active_task_share,3,0.19293142095945223,0.0,0.0
cond-3da59e1bcfb56a20168b,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-3da59e1bcfb56a20168b,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-3da59e1bcfb56a20168b,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-3da59e1bcfb56a20168b,foreign_scan_rows_estimate_error_log,3,0.4743738399313726,8.169362691878845e-07,2.540874469492138e-06
cond-3da59e1bcfb56a20168b,aggregate_rows_estimate_error_log,3,0.466413266595043,0.0,1.0245099101857669e-06
cond-3da59e1bcfb56a20168b,remote_root_rows_estimate_error_log,3,0.3464651729614107,0.0,0.0
cond-3f66556ae8c298eab74d,foreign_scan_time_to_root_ratio,3,0.22255678400352677,8.529882810803802e-06,3.8744233429033326e-05
cond-3f66556ae8c298eab74d,remote_to_final_rows_ratio,3,0.5470496395537616,0.0,0.0
cond-3f66556ae8c298eab74d,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-3f66556ae8c298eab74d,global_group_merge_ratio,3,0.947517769969356,0.0,0.0
cond-3f66556ae8c298eab74d,spill_present,3,0.5,0.0,0.0
cond-3f66556ae8c298eab74d,spill_bytes_to_wan_bytes_ratio,3,0.3184372700578515,0.0,0.0
cond-3f66556ae8c298eab74d,temp_blocks_per_final_row,3,0.45599683941007113,0.0,0.0
cond-3f66556ae8c298eab74d,hash_batch_excess,3,0.0,0.0,0.0
cond-3f66556ae8c298eab74d,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-3f66556ae8c298eab74d,worker_task_scan_rows_isf_normalized,3,0.004592492542956528,0.0,0.0
cond-3f66556ae8c298eab74d,worker_scan_rows_cv_normalized,3,0.017010830295709985,0.0,0.0
cond-3f66556ae8c298eab74d,task_count_to_shard_count_ratio,3,0.19293142095945223,0.0,0.0
cond-3f66556ae8c298eab74d,active_task_share,3,0.19293142095945223,0.0,0.0
cond-3f66556ae8c298eab74d,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-3f66556ae8c298eab74d,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-3f66556ae8c298eab74d,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-3f66556ae8c298eab74d,foreign_scan_rows_estimate_error_log,3,0.44868171980519606,3.6612494703047727e-05,0.00012338077895290844
cond-3f66556ae8c298eab74d,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-3f66556ae8c298eab74d,remote_root_rows_estimate_error_log,3,0.3348077536927186,0.0,0.0
cond-40aea493e6e3b117a24a,foreign_scan_time_to_root_ratio,3,0.22145110370706655,0.00015551757582440984,0.0004029997617422676
cond-40aea493e6e3b117a24a,remote_to_final_rows_ratio,3,0.5292919598562152,0.0,0.0
cond-40aea493e6e3b117a24a,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-40aea493e6e3b117a24a,global_group_merge_ratio,3,0.9167605665086712,0.0,0.0
cond-40aea493e6e3b117a24a,spill_present,3,0.5,0.0,0.0
cond-40aea493e6e3b117a24a,spill_bytes_to_wan_bytes_ratio,3,0.2830951997466369,0.0,0.0
cond-40aea493e6e3b117a24a,temp_blocks_per_final_row,3,0.403917575902713,0.0,0.0
cond-40aea493e6e3b117a24a,hash_batch_excess,3,0.0,0.0,0.0
cond-40aea493e6e3b117a24a,remote_region_rows_isf_normalized,3,0.46233206845736985,0.0,0.0
cond-40aea493e6e3b117a24a,worker_task_scan_rows_isf_normalized,3,0.010345750407601663,0.0,0.0
cond-40aea493e6e3b117a24a,worker_scan_rows_cv_normalized,3,0.2672213435250896,0.0,0.0
cond-40aea493e6e3b117a24a,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-40aea493e6e3b117a24a,active_task_share,3,0.19293142095945223,0.0,0.0
cond-40aea493e6e3b117a24a,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-40aea493e6e3b117a24a,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-40aea493e6e3b117a24a,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-40aea493e6e3b117a24a,foreign_scan_rows_estimate_error_log,3,0.4721277117489806,0.0,1.1865046667391965e-07
cond-40aea493e6e3b117a24a,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-40aea493e6e3b117a24a,remote_root_rows_estimate_error_log,3,0.08844556541307774,0.0,0.0
cond-40cccee0a49f23e922e5,foreign_scan_time_to_root_ratio,3,0.22274911953285953,6.921339873455779e-08,1.5376228685859417e-06
cond-40cccee0a49f23e922e5,remote_to_final_rows_ratio,3,0.529271652580767,0.0,0.0
cond-40cccee0a49f23e922e5,regional_input_to_wan_rows_ratio,3,0.22277801565215352,0.0,0.0
cond-40cccee0a49f23e922e5,global_group_merge_ratio,3,0.9167253932758316,0.0,0.0
cond-40cccee0a49f23e922e5,spill_present,3,0.5,0.0,0.0
cond-40cccee0a49f23e922e5,spill_bytes_to_wan_bytes_ratio,3,0.29232572353111586,0.0,0.0
cond-40cccee0a49f23e922e5,temp_blocks_per_final_row,3,0.40660421671350155,0.0,0.0
cond-40cccee0a49f23e922e5,hash_batch_excess,3,0.0,0.0,0.0
cond-40cccee0a49f23e922e5,remote_region_rows_isf_normalized,3,0.0019923166615363128,0.0,0.0
cond-40cccee0a49f23e922e5,worker_task_scan_rows_isf_normalized,3,0.004539842065604365,0.0,0.0
cond-40cccee0a49f23e922e5,worker_scan_rows_cv_normalized,3,0.007012541654880754,0.0,0.0
cond-40cccee0a49f23e922e5,task_count_to_shard_count_ratio,3,0.2649461597478896,0.0,0.0
cond-40cccee0a49f23e922e5,active_task_share,3,0.19293142095945223,0.0,0.0
cond-40cccee0a49f23e922e5,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-40cccee0a49f23e922e5,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-40cccee0a49f23e922e5,root_rows_estimate_error_log,3,0.25,0.0,0.0
cond-40cccee0a49f23e922e5,foreign_scan_rows_estimate_error_log,3,0.4689422438745481,7.972828336977322e-07,1.8600985592365227e-06
cond-40cccee0a49f23e922e5,aggregate_rows_estimate_error_log,3,0.25,0.0,0.0
cond-40cccee0a49f23e922e5,remote_root_rows_estimate_error_log,3,0.2494132380251841,0.0,0.0
cond-464dce3840415e29aed7,foreign_scan_time_to_root_ratio,3,0.22276941018186525,5.522775036181926e-07,2.4583543167810973e-06
cond-464dce3840415e29aed7,remote_to_final_rows_ratio,3,0.24540127401066136,0.0,0.0
cond-464dce3840415e29aed7,regional_input_to_wan_rows_ratio,3,0.5147487256621726,0.0,0.0
cond-464dce3840415e29aed7,global_group_merge_ratio,3,0.4250474748285973,0.0,0.0
cond-464dce3840415e29aed7,spill_present,3,0.5,0.0,0.0
cond-464dce3840415e29aed7,spill_bytes_to_wan_bytes_ratio,3,0.3718705590521284,0.0,0.0
cond-464dce3840415e29aed7,temp_blocks_per_final_row,3,0.3966998094955588,0.0,0.0
cond-464dce3840415e29aed7,hash_batch_excess,3,0.0,0.0,0.0
cond-464dce3840415e29aed7,remote_region_rows_isf_normalized,3,0.0,0.0,0.0
cond-464dce3840415e29aed7,worker_task_scan_rows_isf_normalized,3,0.04890597438297381,0.0,0.0
cond-464dce3840415e29aed7,worker_scan_rows_cv_normalized,3,0.16320690795029053,0.0,0.0
cond-464dce3840415e29aed7,task_count_to_shard_count_ratio,3,0.19293142095945223,0.0,0.0
cond-464dce3840415e29aed7,active_task_share,3,0.19293142095945223,0.0,0.0
cond-464dce3840415e29aed7,citus_repartition_observed_v2,3,0.0,0.0,0.0
cond-464dce3840415e29aed7,worker_task_seq_scan_share,3,0.5,0.0,0.0
cond-464dce3840415e29aed7,root_rows_estimate_error_log,3,0.3315624094506719,0.0,0.0
cond-464dce3840415e29aed7,foreign_scan_rows_estimate_error_log,3,0.3315624094506719,0.0,0.0
