query_run_id,query_id,v1_nearest_center_distance,v1_frozen_p99_threshold,v1_nearest_distance_over_p99,v1_ood_above_frozen_p99,v1_max_membership,v1_top2_margin,v2_nearest_center_distance,v2_frozen_p99_threshold,v2_nearest_distance_over_p99,v2_ood_above_frozen_p99,v2_max_membership,v2_top2_membership_margin
20260727T121949Z-stats-ceb-full-no-refit-v1__stats-ce--65af180658cd--_no_refit__stats_ceb_multiregion_count__query_id-54,54,5.706993343825259,11.30732349021444,0.5047165537241588,False,0.3546561179709955,0.08576537651238048,0.7709552567778506,0.992091252236214,0.7771011537901238,False,0.3483731360097773,0.013979804590266043
20260727T122034Z-stats-ceb-full-no-refit-v1__stats-ce--99eb8577f8f9--_no_refit__stats_ceb_multiregion_count__query_id-55,55,9.809279121802167,11.30732349021444,0.8675155646065394,False,0.3908836571789741,0.1297225446385793,0.2970644530655616,0.992091252236214,0.29943258989126886,False,0.9104474586959571,0.8677268483856599
20260727T122053Z-stats-ceb-full-no-refit-v1__stats-ce--0f5ee8601132--_no_refit__stats_ceb_multiregion_count__query_id-56,56,8.160000623031737,11.30732349021444,0.7216562460686251,False,0.4142453796781895,0.14775209698345454,0.19601217499151632,0.992091252236214,0.19757474380476284,False,0.9727471007908478,0.9578872818883015
20260727T122119Z-stats-ceb-full-no-refit-v1__stats-ce--56d71e5fa919--_no_refit__stats_ceb_multiregion_count__query_id-57,57,24.175796956294228,11.30732349021444,2.138065385430637,True,0.27527840140910487,0.021881461382793455,0.7305099757073708,0.992091252236214,0.736333451243292,False,0.5983674505331985,0.40765175718389657
20260727T122159Z-stats-ceb-full-no-refit-v1__stats-ce--9f26aa4328b9--_no_refit__stats_ceb_multiregion_count__query_id-59,59,5.706993426078999,11.30732349021444,0.5047165609985363,False,0.3546561551694177,0.08576549357860863,0.7709553085530995,0.992091252236214,0.7771012059781143,False,0.34837310728742,0.013979780238590866
20260727T122319Z-stats-ceb-full-no-refit-v1__stats-ce--27ab191ab1e8--_no_refit__stats_ceb_multiregion_count__query_id-60,60,23.354412791514285,11.30732349021444,2.0654236001760817,True,0.30122098037047035,0.043235160939287476,0.23707324284359138,0.992091252236214,0.2389631420589776,False,0.9528789118776062,0.9289749684507407
20260727T122344Z-stats-ceb-full-no-refit-v1__stats-ce--012a0caf9bdf--_no_refit__stats_ceb_multiregion_count__query_id-61,61,5.706993230155251,11.30732349021444,0.5047165436713812,False,0.3546560665633692,0.08576521472892096,0.7709551852254027,0.992091252236214,0.7771010816672745,False,0.348373175703583,0.013979838243876108
20260727T122417Z-stats-ceb-full-no-refit-v1__stats-ce--97a6df2a45af--_no_refit__stats_ceb_multiregion_count__query_id-62,62,20.97152547824524,11.30732349021444,1.8546851955190258,True,0.28128519540440516,0.013935288295456316,0.7103387903862747,0.992091252236214,0.7160014653744221,False,0.5598893769839199,0.3682278226610411
20260727T122500Z-stats-ceb-full-no-refit-v1__stats-ce--3ebe0da05cca--_no_refit__stats_ceb_multiregion_count__query_id-63,63,5.706993188193798,11.30732349021444,0.5047165399603833,False,0.3546560475857229,0.08576515500497633,0.770955158811127,0.992091252236214,0.7771010550424295,False,0.3483731903569436,0.013979850667442395
20260727T122532Z-stats-ceb-full-no-refit-v1__stats-ce--9cf952e26959--_no_refit__stats_ceb_multiregion_count__query_id-64,64,5.70699324465777,11.30732349021444,0.5047165449539588,False,0.35465607312227815,0.08576523537026126,0.7709551943545073,0.992091252236214,0.7771010908691545,False,0.3483731706391992,0.01397983395013741
20260727T122603Z-stats-ceb-full-no-refit-v1__stats-ce--e6562b44f063--_no_refit__stats_ceb_multiregion_count__query_id-65,65,5.706993223415239,11.30732349021444,0.5047165430753063,False,0.35465606351512163,0.08576520513587649,0.77095518098266,0.992091252236214,0.7771010773907095,False,0.34837317805725077,0.013979840239387309
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,66,5.70699322059971,11.30732349021444,0.5047165428263057,False,0.35465606224176505,0.08576520112853553,0.770955179210322,0.992091252236214,0.7771010756042428,False,0.348373179040458,0.013979841072980392
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,67,5.706993176094717,11.30732349021444,0.5047165388903617,False,0.35465604211370205,0.08576513778416034,0.7709551511948295,0.992091252236214,0.7771010473654165,False,0.3483731945820974,0.013979854249657087
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,69,7.193540452770734,11.30732349021444,0.6361841915105862,False,0.420946134709944,0.14757851279956996,0.5986637829074215,0.992091252236214,0.6034362076653826,False,0.6950782916496091,0.5426670955408925
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,70,5.706993416974332,11.30732349021444,0.5047165601933354,False,0.3546561510519693,0.08576548062068334,0.7709553028221562,0.992091252236214,0.7771012002014851,False,0.348373110466664,0.01397978293404889
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,71,7.753254146290945,11.30732349021444,0.6856842959344667,False,0.44803020679706135,0.19597787599822902,0.2939982534359071,0.992091252236214,0.29634194714772766,False,0.9220256057718845,0.8821347220840994
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,72,11.701169663622434,11.30732349021444,1.0348310697707406,True,0.308051050786527,0.02199897843561338,0.5465523499463129,0.992091252236214,0.5509093530603779,False,0.7066041745459534,0.5515321540410356
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,73,1614.3662943325476,11.30732349021444,142.771743970149,True,0.25005992449593906,6.425828535155942e-05,0.5636116205535551,0.992091252236214,0.5681046166702424,False,0.6980565754686691,0.5617625076438286
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,74,41.45240856536628,11.30732349021444,3.6659788323240186,True,0.27467873933934434,0.025219177600384585,0.37716536816976926,0.992091252236214,0.380172053044136,False,0.8447363859384325,0.7755253396550037
20260727T124329Z-stats-ceb-full-no-refit-v1__stats-ce--72f3957fc57f--_no_refit__stats_ceb_multiregion_count__query_id-75,75,10.814968846249933,11.30732349021444,0.9564570126263213,False,0.32690206077754175,0.05713292656170632,0.4613033361407953,0.992091252236214,0.4649807516203765,False,0.7650963949323977,0.6601580382845739
20260727T124408Z-stats-ceb-full-no-refit-v1__stats-ce--1cc84b23aa7c--_no_refit__stats_ceb_multiregion_count__query_id-76,76,15.220522972551054,11.30732349021444,1.3460765481524577,True,0.28817829573202985,0.038515663647882364,0.683019987213227,0.992091252236214,0.6884648823116545,False,0.3870419078598444,0.08185887422037808
20260727T124424Z-stats-ceb-full-no-refit-v1__stats-ce--eeb4621fdf19--_no_refit__stats_ceb_multiregion_count__query_id-77,77,11.5696986009495,11.30732349021444,1.0232039979188818,True,0.3183180952631138,0.07307367522931965,0.6861867472053103,0.992091252236214,0.6916568870641864,False,0.36519648326273724,0.05313477708976161
20260727T124443Z-stats-ceb-full-no-refit-v1__stats-ce--447eaf57f536--_no_refit__stats_ceb_multiregion_count__query_id-78,78,5.279395166146859,11.30732349021444,0.4669005154682045,False,0.49764826481169727,0.24472703013735475,0.487570093982377,0.992091252236214,0.4914569026623047,False,0.7108927992290378,0.5706070510716456
20260727T124504Z-stats-ceb-full-no-refit-v1__stats-ce--13f9ab609c86--_no_refit__stats_ceb_multiregion_count__query_id-79,79,7.5776670303497475,11.30732349021444,0.6701556771509718,False,0.43200178818670415,0.17094861887364754,0.23813344485222995,0.992091252236214,0.2400317957803453,False,0.9508500276625077,0.925941598570772
20260727T124534Z-stats-ceb-full-no-refit-v1__stats-ce--32c1d4057729--_no_refit__stats_ceb_multiregion_count__query_id-80,80,5.706993213352463,11.30732349021444,0.5047165421853719,False,0.3546560589641046,0.08576519081351441,0.7709551746482686,0.992091252236214,0.7771010710058216,False,0.34837318157126407,0.013979843218674959
20260727T124605Z-stats-ceb-full-no-refit-v1__stats-ce--ef81c83fd74c--_no_refit__stats_ceb_multiregion_count__query_id-81,81,5.70699315487136,11.30732349021444,0.504716537013405,False,0.35465603251501954,0.08576510757646982,0.7709551378347924,0.992091252236214,0.777101033898876,False,0.3483732019936015,0.013979860533357424
20260727T124637Z-stats-ceb-full-no-refit-v1__stats-ce--c4f2117cdeca--_no_refit__stats_ceb_multiregion_count__query_id-82,82,5.706993218988697,11.30732349021444,0.5047165426838306,False,0.3546560615131642,0.0857651988355792,0.7709551781962098,0.992091252236214,0.7771010745820464,False,0.34837317960303826,0.013979841549953131
20260727T124708Z-stats-ceb-full-no-refit-v1__stats-ce--fd67457a2e36--_no_refit__stats_ceb_multiregion_count__query_id-83,83,5.088134931191641,11.30732349021444,0.44998579333075633,False,0.3834126219496277,0.08817951074695207,0.5108080337684338,0.992091252236214,0.5148800905330551,False,0.6602452274674309,0.48748409652941804
20260727T124728Z-stats-ceb-full-no-refit-v1__stats-ce--348f5142df9f--_no_refit__stats_ceb_multiregion_count__query_id-84,84,5.706993195465885,11.30732349021444,0.5047165406035141,False,0.35465605087464197,0.08576516535542617,0.770955163388849,0.992091252236214,0.7771010596566442,False,0.34837318781744486,0.013979848514377724
20260727T124759Z-stats-ceb-full-no-refit-v1__stats-ce--fc3567017f16--_no_refit__stats_ceb_multiregion_count__query_id-85,85,3.887383624213916,11.30732349021444,0.3437934386133135,False,0.48214705702456345,0.204872771904327,0.3555160075560877,0.992091252236214,0.3583501081727514,False,0.8410309673875416,0.7689504404283796
20260727T124822Z-stats-ceb-full-no-refit-v1__stats-ce--984caf793334--_no_refit__stats_ceb_multiregion_count__query_id-86,86,13.984758889406212,11.30732349021444,1.2367877244786418,True,0.30919287893638975,0.06570691256787123,0.6721272450682095,0.992091252236214,0.6774853054627863,False,0.41194821595410996,0.1583904126771254
20260727T124837Z-stats-ceb-full-no-refit-v1__stats-ce--3ad4fbb43134--_no_refit__stats_ceb_multiregion_count__query_id-87,87,10.599698130019975,11.30732349021444,0.9374188453344546,False,0.32919920222204885,0.042235068025670286,0.19238258783575599,0.992091252236214,0.1939162223254341,False,0.9714680130823493,0.9551969158515439
20260727T124854Z-stats-ceb-full-no-refit-v1__stats-ce--3971c61af94f--_no_refit__stats_ceb_multiregion_count__query_id-88,88,14.244022820417417,11.30732349021444,1.2597165750802521,True,0.29427391942859427,0.04650910943533079,0.7026507583494618,0.992091252236214,0.7082521459247407,False,0.34661329654962036,0.008346556244186065
20260727T124911Z-stats-ceb-full-no-refit-v1__stats-ce--2b40205a1d4d--_no_refit__stats_ceb_multiregion_count__query_id-90,90,5.4224410923746,11.30732349021444,0.47955124809750754,False,0.45365939285440643,0.181450558997384,0.4049479881043175,0.992091252236214,0.40817615032039467,False,0.8065276257984745,0.7015625070737155
20260727T124930Z-stats-ceb-full-no-refit-v1__stats-ce--057f0d8a3b25--_no_refit__stats_ceb_multiregion_count__query_id-91,91,4.589057292687353,11.30732349021444,0.40584823602674897,False,0.47194793868373053,0.18224992314720778,0.15729559404020022,0.992091252236214,0.15854952221950305,False,0.9837254827485058,0.9746358598474809
