query_run_id,k,dominant_cluster,nearest_center,nearest_center_distance,frozen_p99_threshold,ood_above_frozen_p99,max_membership,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2,membership_c3,distance_c3,query_id,table_count_stratum,execution_status,comparison_status,plan_fingerprint,remote_plan_fingerprint
20260727T131659Z-stats-ceb-full-no-refit-v1__stats-ce--8a1a9579cea7--no_refit__stats_ceb_multiregion_count__query_id-133,3,1,1,0.8539461512857568,0.9794666794909843,False,0.602956836098579,0.31413647115062426,0.10822279895346637,1.5578265350076193,0.602956836098579,0.8539461512857568,0.2888203649479547,1.1048693584170806,,,133,5,completed,passed,dcf12b2735d10c571d6c5ba90866e81b9ea732c26e9ed366cdcae2d0d24e5603,8ae62fc8cfe139c4cd71a103a2eca991cf45de7a35183620304d11b84e77a0d5
20260727T131741Z-stats-ceb-full-no-refit-v1__stats-ce--90f8401b547e--no_refit__stats_ceb_multiregion_count__query_id-134,3,0,0,0.7515662621894822,0.9794666794909843,False,0.4684441168413721,0.05545725886358843,0.4684441168413721,0.7515662621894822,0.11856902518084421,1.2156472312964535,0.4129868579777837,0.7854523102373975,,,134,5,completed,passed,dd2e9c54667e701123c3ed7862dbfe24f9a0928da9d87a854894e92781bfc03a,121d84557a4a3e9423c8a0d132e12b36de8ba528da7dd3574bc029f60b27d2c8
20260727T131825Z-stats-ceb-full-no-refit-v1__stats-ce--f9de1e665444--no_refit__stats_ceb_multiregion_count__query_id-136,3,0,0,0.7515663105099274,0.9794666794909843,False,0.46844408842693797,0.05545721644995294,0.46844408842693797,0.7515663105099274,0.11856903959607688,1.2156472319178668,0.412986871976985,0.7854523347426613,,,136,5,completed,passed,776f922d4ecbabe26003b391bf51f94f31f6387994bdbc4175b0c0fca7647fdb,3e99f2ced3e33db91771dea4d49530d94455e0e3b9647b285fd92097f8b83c55
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,0,0.7515661945662916,0.9794666794909843,False,0.46844415660665417,0.05545731822041089,0.46844415660665417,0.7515661945662916,0.11856900500710241,1.2156472304268404,0.4129868383862433,0.785452275942956,,,137,5,completed,passed,83b90f8c6364a6608ce050c3a1ea00cabab85a2accfa36ed12a5879d0878233b,e85579d1373689bcc979d045fac715db6dd7e5c03081ff7bbbbe94746bd3ecea
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,1,0.23085336325257408,0.9794666794909843,False,0.979096274141933,0.9626849763451656,0.004492428061299442,1.5196959265575258,0.979096274141933,0.23085336325257408,0.016411297796767428,0.9656618431566178,,,138,5,completed,passed,62b66e40d97e60364e5ecbcd657bdc0abcdfe3133c21e31a7c67a2c509a98a5a,6015d7b04189d428f9ef9513ed69a4a8ae95fa385db2c23b7df9069e023b3940
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,1,0.32524336844073415,0.9794666794909843,False,0.936425870886156,0.8857902105447797,0.012938468772467675,1.4556773777646164,0.936425870886156,0.32524336844073415,0.050635660341376364,0.9029513969087508,,,139,6,completed,passed,3d0a88b607b4fcb4f5f3f0a8792adf95314786a39271a7715bcbf1794d471c99,138f52f04036dc40b28dd68bb76b4b050c0f69314ba7ddfaa6b92e26e42105ff
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,0,0.7515663297148063,0.9794666794909843,False,0.4684440771336745,0.055457199592734985,0.4684440771336745,0.7515663297148063,0.11856904532538609,1.215647232164853,0.4129868775409395,0.7854523444822418,,,140,7,completed,passed,0f6bdcd9d9ed7b4ef0ada1dea0fbf0a9b48aaa4cdf305f6d050905be22ae821f,2b617d1a221929392d09da47b16724724142b81e855460c5a94d58705cc91791
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,1,0.6947542029602791,0.9794666794909843,False,0.6929941046068153,0.46722772691140757,0.08123951769777688,1.4711872552995502,0.6929941046068153,0.6947542029602791,0.22576637769540775,1.0287403609536443,,,141,7,completed,passed,7599c44a7c58c7a7cf0115878a831a79e45fce3f75aaace4d7493f6cde8cd3bf,5845b6d044729415666396a9f33974e1af9fad54750cfb8480be764e29bfd126
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,0,0.7515663301926836,0.9794666794909843,False,0.4684440768526628,0.05545719917327485,0.4684440768526628,0.7515663301926836,0.11856904546794916,1.2156472321709988,0.41298687767938796,0.785452344724593,,,142,7,completed,passed,48c8ffbb3668fb02193e5f4ba0eb91bace61c7c1960d81a28a94da300caa2015,5c5c034be257d5f5b51a4a71c2e3c6de43ecc3b594f2d18ee6ccebb0630e0d15
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,0,0.7515663178047813,0.9794666794909843,False,0.46844408413726163,0.055457210046842786,0.46844408413726163,0.7515663178047813,0.11856904177231946,1.2156472320116825,0.41298687409041884,0.7854523384421802,,,143,7,completed,passed,66b3253f99ac24e683b9e1e8ccaff90d20eee115ce6884135fb800884dff7ff0,0ff4f319f8d80b755fd41a1118cd47443cfed0116ff5307aaeb34c6c2359bc5d
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,1,0.3785439666012336,0.9794666794909843,False,0.9074865144323738,0.8337756407370196,0.01880261187227204,1.4702257610969023,0.9074865144323738,0.3785439666012336,0.07371087369535421,0.9114321543750246,,,144,6,completed,passed,d6acf31cae2f2848b3d2142bb4be1ec73a44858825863b08cfe6ff0e9c7c9b68,93f88c5fafa9ab6e4488e7db969072d1a864dedc6c21eef2038f5891ef0bf500
20260727T133321Z-stats-ceb-full-no-refit-v1__stats-ce--884fb2f9b52f--no_refit__stats_ceb_multiregion_count__query_id-145,3,2,2,0.6689906865285422,0.9794666794909843,False,0.5344179218719175,0.20100134300093003,0.33341657887098747,0.7891015741333753,0.13216549925709503,1.0909053993701363,0.5344179218719175,0.6689906865285422,,,145,6,completed,passed,2ecd4dc64460e26942ec987d5090d629867b61fd3f7e772147226d92ff4417ec,9147918ff43b4da8e96d4b22e33f6f05a4e119c58706e7199f1f81a831293923
20260727T133337Z-stats-ceb-full-no-refit-v1__stats-ce--5eec9cca207b--no_refit__stats_ceb_multiregion_count__query_id-146,3,1,1,0.3186461163753612,0.9794666794909843,False,0.938742793589921,0.8896087390478639,0.012123151868021913,1.4602745099112606,0.938742793589921,0.3186461163753612,0.04913405454205709,0.8947795175719948,,,146,6,completed,passed,838b04b389107f878c9b5152d22e5fafa95ff1670f2bafa33be5cd296b3ca0e7,f673ed8c1e9d74c25bb43508dc7c7f5a035c80ff46240fa586c02f950c6ce4ed
20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1,4,2,2,0.3401785918580076,0.992091252236214,False,0.7522118850936712,0.5970678270600454,0.15514405803362588,0.5911105962030868,0.07653707075313468,0.7569564659531869,0.7522118850936712,0.3401785918580076,0.01610698611956836,1.3060838111149402,1,2,completed,passed,1b7f46eaa898c44ab92b5aaf27f6c326cfa87884e2c69ec59d17ff1ad961a892,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698
20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2,4,2,2,0.698545747668276,0.992091252236214,False,0.3511146301001585,0.016672497189106072,0.3344421329110524,0.710541801475985,0.10075981220054638,1.0813129520509195,0.3511146301001585,0.698545747668276,0.21368342478824284,0.8311553119675233,2,2,completed,passed,a61e765b750266651be18049831f4d520db4ce84c984e9f99093f87fd948b4b1,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5
20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3,4,3,3,0.7709551725502221,0.992091252236214,False,0.34837318273515855,0.013979844205460168,0.3343933385296984,0.7820861792186247,0.09257567532246072,1.2259446597666381,0.22465780341268227,0.8989017985629207,0.34837318273515855,0.7709551725502221,3,2,completed,passed,64790af6df6f8a86d63bc52560bcdc24f162667988c855776f540685a0c84c52,ec06ae4326c16ee501174319925a70a441aaea975b2991d87836835405075474
20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4,4,3,3,0.7709551796580546,0.992091252236214,False,0.3483731787920777,0.013979840862395954,0.33439333792968173,0.7820861838220159,0.092575676693979,1.225944659855806,0.22465780658426163,0.8989017988478168,0.3483731787920777,0.7709551796580546,4,2,completed,passed,73ff659f068119a4d56c0093c084293660d444cef14141610aef50dfaf372bec,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5,4,3,3,0.7709551333008592,0.992091252236214,False,0.3483732045088092,0.013979862665827736,0.3343933418429815,0.7820861537987608,0.09257566774895352,1.2259446592742627,0.2246577858992558,0.8989017969897404,0.3483732045088092,0.7709551333008592,5,2,completed,passed,57b85d27a5f8a070105f5fcd9bd17528ce2d4c7dfdf94a380911013b63125a00,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6,4,2,2,0.6969980875590066,0.992091252236214,False,0.35122943701488635,0.016897869441321545,0.3343315675735648,0.7091307523505281,0.1004339228620436,1.0802648744870407,0.35122943701488635,0.6969980875590066,0.21400507254950524,0.8289722266757971,6,2,completed,passed,93b0cc62f1504adf379208285a7f2914ae8145a59621baeda34f85d7b89ac94c,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5
20260727T115811Z-stats-ceb-full-no-refit-v1__stats-ce--1a7eeba369e7--l_no_refit__stats_ceb_multiregion_count__query_id-7,4,3,3,0.7709551980897723,0.992091252236214,False,0.348373168567056,0.013979832193311559,0.33439333637374447,0.7820861957593284,0.09257568025053954,1.2259446600870347,0.22465781480866,0.8989017995865997,0.348373168567056,0.7709551980897723,7,3,completed,passed,3d328c39b00b8e4acb3138224a49b9b217c7d245fe80bad2c7fadd4defe66180,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T115842Z-stats-ceb-full-no-refit-v1__stats-ce--f8f54b110303--l_no_refit__stats_ceb_multiregion_count__query_id-8,4,3,3,0.7709550948790137,0.992091252236214,False,0.3483732258234042,0.013979880736998018,0.33439334508640617,0.7820861289148475,0.09257566033512238,1.225944658792283,0.22465776875506713,0.8989017954497479,0.3483732258234042,0.7709550948790137,8,3,completed,passed,8fd53776ecb8506af48a295c2d90bf1787bce1c3aa7ecbcc11646600c0e4d6ca,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T115914Z-stats-ceb-full-no-refit-v1__stats-ce--12174756d103--l_no_refit__stats_ceb_multiregion_count__query_id-9,4,1,1,0.40274361347193194,0.992091252236214,False,0.8085744704902972,0.7225876568947273,0.08495989001058624,0.8861470407922457,0.8085744704902972,0.40274361347193194,0.08598681359556988,0.8824284906808926,0.020478825903546577,1.4580549853960363,9,3,completed,passed,1c55e777bb92043d09ee71038733d480fed686ce4cb09af6be8d774f142f601a,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698
20260727T115933Z-stats-ceb-full-no-refit-v1__stats-ce--d73e9910fa0f--_no_refit__stats_ceb_multiregion_count__query_id-10,4,3,3,0.7709551817940207,0.992091252236214,False,0.3483731776071473,0.01397983985777601,0.3343933377493713,0.7820861852053755,0.09257567710613225,1.2259446598826018,0.22465780753734904,0.8989017989334307,0.3483731776071473,0.7709551817940207,10,3,completed,passed,abb5c8c34b7648e3ea61615119f5fa25b72554ab166b5080db6ccc255f16032a,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T120003Z-stats-ceb-full-no-refit-v1__stats-ce--4c6ad677a93d--_no_refit__stats_ceb_multiregion_count__query_id-11,4,3,3,0.770955135367974,0.992091252236214,False,0.34837320336207356,0.013979861693590112,0.33439334166848345,0.7820861551375283,0.0925756681478214,1.225944659300194,0.22465778682162163,0.8989017970725932,0.34837320336207356,0.770955135367974,11,3,completed,passed,f8de8fdf074f6da0cebf3081bc9cb30f8e855a7a41772ff10ab1e77bff1b3a6e,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T120036Z-stats-ceb-full-no-refit-v1__stats-ce--98dedb4548e0--_no_refit__stats_ceb_multiregion_count__query_id-12,4,1,1,0.5109477852787674,0.992091252236214,False,0.6622217117514131,0.49106009524120714,0.17116161651020595,0.8204185731729278,0.6622217117514131,0.5109477852787674,0.1308874822750563,0.9011838011333089,0.035729189463324776,1.4196118275328988,12,3,completed,passed,730e334404a48ccf6c6cc497f1e77a4a9fe72a4542f74286890ac02873b31c8f,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698
20260727T120054Z-stats-ceb-full-no-refit-v1__stats-ce--705b678c2f15--_no_refit__stats_ceb_multiregion_count__query_id-13,4,1,1,0.34785091875602325,0.992091252236214,False,0.846515569724964,0.7611862470100004,0.0543646926178302,0.9092942807961282,0.846515569724964,0.34785091875602325,0.08532932271496367,0.7765706683931566,0.013790414942242134,1.4696479747980347,13,3,completed,passed,3025234f33590352dc5dca7339411d8a9bdef0c4f41fb307b71cb3b628a6218d,8a03e9825460266c1c5ee6b8115fa4d46cc72fa4e44bea59b3694a1eb82ca698
20260727T120111Z-stats-ceb-full-no-refit-v1__stats-ce--8634fbcdddb7--_no_refit__stats_ceb_multiregion_count__query_id-14,4,3,3,0.7709551909282791,0.992091252236214,False,0.3483731725399042,0.01397983556161303,0.33439333697829116,0.782086191121183,0.09257567886866705,1.2259446599971924,0.22465781161313755,0.898901799299551,0.3483731725399042,0.7709551909282791,14,3,completed,passed,96803022a543daffd0da86a15e72d68ce6611900e4d67ac2c8df3ddc03f98f8a,50421a6b08cb38f9d1a9d60edd5da8908294441dba11e03b5c4c198eb2ff88a4
20260727T120143Z-stats-ceb-full-no-refit-v1__stats-ce--fa1db4e3efb6--_no_refit__stats_ceb_multiregion_count__query_id-15,4,2,2,0.7026507522004452,0.992091252236214,False,0.34661323300408114,0.008346446244338446,0.3382667867597427,0.7086708006934238,0.10023448149994321,1.084749134722699,0.34661323300408114,0.7026507522004452,0.2148854987362329,0.8306399716680662,15,3,completed,passed,b23bd19ca52bd9f4067f0597211c2edbaa4461353f45366d396ddfdfe3b767e2,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5
20260727T120200Z-stats-ceb-full-no-refit-v1__stats-ce--eb48bb0b100d--_no_refit__stats_ceb_multiregion_count__query_id-16,4,0,0,0.6875181505193854,0.992091252236214,False,0.365231503406921,0.05318689248972419,0.365231503406921,0.6875181505193854,0.09452461583655987,1.1034237477344748,0.3120446109171968,0.7264524764207836,0.2281992698393222,0.8105374042264675,16,3,completed,passed,76eea6dffafa94b26b52cbd55ab48a2acd680e58152b8ffcbe9bb194dceea774,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5
20260727T120215Z-stats-ceb-full-no-refit-v1__stats-ce--e61d25524c7c--_no_refit__stats_ceb_multiregion_count__query_id-17,4,1,1,0.1790924722270059,0.992091252236214,False,0.9789531247215116,0.9673748586586376,0.007330657504215023,0.9932166018104144,0.9789531247215116,0.1790924722270059,0.011578266062874008,0.8463865662788619,0.0021379517113992354,1.5287790878230294,17,3,completed,passed,2ca7ef20cab7c066627d487ae08e103f2fd233005b039c85944f8124d9f9202f,db9edd4b62cb130629216e9f1d52ea2fcf937094284eec209deb6239204134b4
20260727T120234Z-stats-ceb-full-no-refit-v1__stats-ce--b1b6578c060b--_no_refit__stats_ceb_multiregion_count__query_id-18,4,1,1,0.3288031304751917,0.992091252236214,False,0.8873660562797946,0.8207571951374527,0.03495068666183186,1.0199113586775972,0.8873660562797946,0.3288031304751917,0.06660886114234192,0.8138338039040268,0.011074395916031635,1.5249651255549088,18,3,completed,passed,bbc42eac44e47f43b3ef8c0160b220da63138dfbbc7ed03865900b0ee34809ee,db9edd4b62cb130629216e9f1d52ea2fcf937094284eec209deb6239204134b4
20260727T120253Z-stats-ceb-full-no-refit-v1__stats-ce--6fb8a6573a07--_no_refit__stats_ceb_multiregion_count__query_id-19,4,2,2,0.33324858006697633,0.992091252236214,False,0.767621715189658,0.6243429171874545,0.14327879800220358,0.5996615051266382,0.07378877540785453,0.7564378294608062,0.767621715189658,0.33324858006697633,0.015310711400283838,1.311660578542391,19,3,completed,passed,742a9b3ee791f350d6e485d68a5a96ffd06a6e369a34e553faa6573f9493145d,db9edd4b62cb130629216e9f1d52ea2fcf937094284eec209deb6239204134b4
20260727T120309Z-stats-ceb-full-no-refit-v1__stats-ce--f90b8fa6e1c6--_no_refit__stats_ceb_multiregion_count__query_id-20,4,2,2,0.6747403975999325,0.992091252236214,False,0.4498378615497259,0.2004395633245708,0.24939829822515508,0.8294564617378152,0.12574378105497488,1.0541102453987896,0.4498378615497259,0.6747403975999325,0.17502005917014427,0.9389134828219424,20,3,completed,passed,4daf11026a557a5cb7c2924268678414224b8f88bfc3ecdd308cac05851ea5f2,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5
20260727T120324Z-stats-ceb-full-no-refit-v1__stats-ce--06d3fdce2b76--_no_refit__stats_ceb_multiregion_count__query_id-21,4,2,2,0.7006004461975518,0.992091252236214,False,0.3490132981513703,0.012730644853548079,0.3362826532978222,0.7097714690753688,0.10054190640476841,1.0830377892414444,0.3490132981513703,0.7006004461975518,0.21416214214603907,0.8311992735564229,21,3,completed,passed,7a45f48fb1d962e3e97b598bcc56f863608bb9361cbdce3ef56a9fd6fad53c3b,53ef019da633214c1a4aefc987769626492e4f2acfd3604842e698cc16067cc5
20260727T120339Z-stats-ceb-full-no-refit-v1__stats-ce--9fd2158832f7--_no_refit__stats_ceb_multiregion_count__query_id-22,4,3,3,0.7709551905424651,0.992091252236214,False,0.34837317275393503,0.013979835743074764,0.33439333701086027,0.7820861908713103,0.09257567879422086,1.2259446599923522,0.22465781144098382,0.8989017992840868,0.34837317275393503,0.7709551905424651,22,3,completed,passed,61fd68f7b69b9b172162340cce120950d40cc2700efff5eb793d6ef2a937654e,0d5f4f0f434da6ba770502d9c82d3918e338fe4bf9f9f10d7ac0aba9168a037d
20260727T120410Z-stats-ceb-full-no-refit-v1__stats-ce--5818fe568b14--_no_refit__stats_ceb_multiregion_count__query_id-23,4,2,2,0.39991615859356305,0.992091252236214,False,0.5115165795239401,0.11078673806462364,0.4007298414593165,0.4355838435201605,0.06895696494588008,0.8064315381082564,0.5115165795239401,0.39991615859356305,0.018796614070863294,1.2709895613490094,23,3,completed,passed,8d3fc6a3778d2331edc361564e90fba96025185ae6a4ab98e0ee37d338d4b29c,b0ccfed2dc179f83477b412aaf1b4587f19d86f9c7fa5ae4e3bb07577d0f53c5
20260727T120426Z-stats-ceb-full-no-refit-v1__stats-ce--d2a47dcf4b80--_no_refit__stats_ceb_multiregion_count__query_id-24,4,0,0,0.6804073283089458,0.992091252236214,False,0.36513278311119035,0.05348966819313539,0.36513278311119035,0.6804073283089458,0.09292414508049573,1.0984537381797448,0.31164311491805496,0.7191949584515666,0.2302999568902589,0.7995100408048638,24,3,completed,passed,04046ceae9f9ae94a1013dc6b88689b36f3276d3201ce821f99c42b7b387bc74,8bd812b9402a5dbc659d060828fb788168b7164ba5685afdc7bc13b7fd0a6057
20260727T120441Z-stats-ceb-full-no-refit-v1__stats-ce--b92de91365e3--_no_refit__stats_ceb_multiregion_count__query_id-25,4,1,1,0.32104400349018475,0.992091252236214,False,0.8917144312401665,0.8297180608644092,0.03569264510334509,0.9902412966135006,0.8917144312401665,0.32104400349018475,0.061996370375757226,0.8162353478377699,0.010596553280731199,1.5147325975286234,25,4,completed,passed,16b168452763867cfe3f600ca50361c3bd044196f3bbc548e1e07de6b9c1de42,a68b372e2ddc6263d1b38abce0c93461f441f3cfd3874f113281e722f370083c
20260727T120458Z-stats-ceb-full-no-refit-v1__stats-ce--009fabcba823--_no_refit__stats_ceb_multiregion_count__query_id-26,4,1,1,0.15303084928467117,0.992091252236214,False,0.9843791946986332,0.9754969729067209,0.005312648760856194,0.9517589100409858,0.9843791946986332,0.15303084928467117,0.00888222179191231,0.7950661668271521,0.001425934748598243,1.508172297412878,26,4,completed,passed,98dd937cb9c28ecda5795e7e0ab90580cbb5cabdbd441121a3a6e4593fb3cf79,7f885d44991605d977e5e1eee97ccac8ad9fbde0f0e26b033bedcf21a0304169
20260727T120517Z-stats-ceb-full-no-refit-v1__stats-ce--b78595f21206--_no_refit__stats_ceb_multiregion_count__query_id-27,4,3,3,0.7709552486157581,0.992091252236214,False,0.34837314053770596,0.01397980842918034,0.3343933321085256,0.7820862284825213,0.09257568999996801,1.2259446607209081,0.22465783735380043,0.8989018016118125,0.34837314053770596,0.7709552486157581,27,4,completed,passed,a8b2127841f8dcc670fc09f004bea31e2b3a8a27f6dc0981cf8f70c6d7fbd3ed,070d68a49030b54e510dd1caa02ebbd9a64313e5a6ef577683d364794f1867a3
20260727T120558Z-stats-ceb-full-no-refit-v1__stats-ce--a1744d5d9f76--_no_refit__stats_ceb_multiregion_count__query_id-28,4,1,1,0.22065806635489763,0.992091252236214,False,0.9644223988880712,0.9452983183262587,0.012663046353090705,1.005367843351464,0.9644223988880712,0.22065806635489763,0.019124080561812567,0.8702823212818818,0.0037904741970253104,1.5334535258754587,28,4,completed,passed,8ff11b1b0f878cbb27ad3a198822fac82c02e5e62d70e6e96165feb2497bd9ec,6ed01f521847f01429fc2fb679390ba96866ce821db94061174921be9e83207e
20260727T120625Z-stats-ceb-full-no-refit-v1__stats-ce--3e12a9896a01--_no_refit__stats_ceb_multiregion_count__query_id-29,4,2,2,0.6994200410924432,0.992091252236214,False,0.35116808521643333,0.01671487725376042,0.3344532079626729,0.7114607701611056,0.1009668634482108,1.0819463682369257,0.35116808521643333,0.6994200410924432,0.21341184337268296,0.8326104459142593,29,4,completed,passed,0f7ad7dbdab7b371491be804da90659883ddad9561abc687b67dec87fcfab01a,4c041a591b3d95aa4c299826c8ddd838355e2e7bd1c8422d5db81617cd08d1d3
20260727T120640Z-stats-ceb-full-no-refit-v1__stats-ce--f42e44dd24b6--_no_refit__stats_ceb_multiregion_count__query_id-31,4,1,1,0.19883404645519365,0.992091252236214,False,0.9654369720863117,0.9469291393359146,0.012949923512705543,0.8991882102304873,0.9654369720863117,0.19883404645519365,0.018507832750397173,0.7935415600729945,0.003105271650585537,1.4822083846422738,31,4,completed,passed,229db335942436271723a5edc36b74b673fe1aeed67fb5b49e1ec43806bc5a67,562cf71494a4c05fd4615fe729c3537be4c1f4da95a3c7ac5051a9d953371d9c
20260727T120704Z-stats-ceb-full-no-refit-v1__stats-ce--4123fef53a01--_no_refit__stats_ceb_multiregion_count__query_id-32,4,3,3,0.7709551942976547,0.992091252236214,False,0.34837317067073836,0.013979833976877354,0.334393336693861,0.782086193303361,0.09257567951881741,1.2259446600394617,0.22465781311658317,0.898901799434603,0.34837317067073836,0.7709551942976547,32,4,completed,passed,3ae5731ee097b2d2da68996585fe86f94b1e7bd7d852c1313163acb1a1ba75ae,b760bbfd3d778ce4202866ac3ba45b4ae3ec25b93b14f7ced11513b52819b8a8
20260727T120747Z-stats-ceb-full-no-refit-v1__stats-ce--4cfa0890dc63--_no_refit__stats_ceb_multiregion_count__query_id-33,4,1,1,0.720854550414443,0.992091252236214,False,0.5173027840975221,0.28775867434416313,0.2295441097533589,0.9579772073797587,0.5173027840975221,0.720854550414443,0.18571308557317293,1.0317238089330625,0.06744002057594621,1.4707441745533671,33,4,completed,passed,fea773f9a567dbc6086c39732af8e5af2efa6128314bce0b07e049565c0c7151,3d9a501f1f50f4ae24a949c0edd6041fe9ddcc02fe755a83e76ce899045476bd
20260727T120823Z-stats-ceb-full-no-refit-v1__stats-ce--940213eb07bd--_no_refit__stats_ceb_multiregion_count__query_id-35,4,3,3,0.7709551840214993,0.992091252236214,False,0.3483731763714502,0.013979838810114276,0.33439333756133593,0.7820861866480032,0.09257567753594366,1.225944659910546,0.22465780853127013,0.8989017990227126,0.3483731763714502,0.7709551840214993,35,4,completed,passed,b0199e1787c45afc2e54f38df6081b0ad396995495f7d1b569af79aa4db61b0e,1f03dda1d03ca98ca63c2c56dc76799b515eb1f2fc9b57ffcebdf8aa2eb0b31d
20260727T120856Z-stats-ceb-full-no-refit-v1__stats-ce--01b8759d412a--_no_refit__stats_ceb_multiregion_count__query_id-36,4,3,3,0.7709551897451447,0.992091252236214,False,0.3483731731962497,0.013979836118082567,0.33439333707816715,0.7820861903549252,0.09257567864037093,1.2259446599823498,0.22465781108521227,0.8989017992521285,0.3483731731962497,0.7709551897451447,36,4,completed,passed,954cda1dacb96804cec227b49d273518bade5e866d0c3f7467a7fe478e986b0e,dc901e371e4e05174ac6ad37b3fdb54da8e3745450194117b2ea1ad3ccec55e5
20260727T120928Z-stats-ceb-full-no-refit-v1__stats-ce--baa21348fcba--_no_refit__stats_ceb_multiregion_count__query_id-37,4,1,1,0.36609393052999956,0.992091252236214,False,0.8486237992995246,0.7660829757839308,0.053290169231987816,0.9645313910672239,0.8486237992995246,0.36609393052999956,0.08254082351559373,0.8275776858050301,0.015545207952893846,1.4845132001714136,37,4,completed,passed,334d33d4d22ae3b0bbccfa41b63c838a23ac91665a70483c8c9e33031b7806d6,54fe55778ec3f451dcf4982cca0747597e0ff5c280effc1f069995c57050e700
20260727T120952Z-stats-ceb-full-no-refit-v1__stats-ce--3dea5d36442c--_no_refit__stats_ceb_multiregion_count__query_id-38,4,3,3,0.770955269781818,0.992091252236214,False,0.34837312879581495,0.013979798474051897,0.33439333032176305,0.7820862421907404,0.09257569408414308,1.2259446609864544,0.2246578467982789,0.8989018024602133,0.34837312879581495,0.770955269781818,38,4,completed,passed,64a7e86f3fdc027493cd34d215bfb0f3820405a330fb0f24368fb5507deef630,4e8000a425768c4b68349d9014a45df7cdb24adc7785ca5403a1b204b1285cfd
20260727T121049Z-stats-ceb-full-no-refit-v1__stats-ce--9c378f93220d--_no_refit__stats_ceb_multiregion_count__query_id-39,4,3,3,0.770955200932986,0.992091252236214,False,0.34837316698977927,0.013979830856048314,0.33439333613373096,0.7820861976007374,0.09257568079916235,1.2259446601227035,0.22465781607732738,0.8989017997005622,0.34837316698977927,0.770955200932986,39,4,completed,passed,a0fa20b1d444e84339178be20c354f085b3f507efaa7779d832ddf2607a66520,34dc0b245205625c46e74e8d2f2be1794833ec61d501110b60eb5b41e51e3941
