query_run_id,k,nearest_center,feature,squared_distance_contribution,distance_contribution_share,query_id
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728229680681945e-05,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070761159320006,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,active_task_share,0.03182678715087714,0.05634538167410478,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,citus_repartition_observed_v2,0.20439784851938925,0.3618610553931906,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.00033119136273844854,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.0029348371105626827,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.8850487614388758e-05,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.0021422267178000712,137
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.902179869767722e-06,137
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,foreign_scan_time_to_root_ratio,0.010155980556580391,0.19056776853441862,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,remote_to_final_rows_ratio,0.00023730174748964815,0.004452752172622019,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,regional_input_to_wan_rows_ratio,0.0006423677116478216,0.012053447789240777,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,global_group_merge_ratio,0.0006955688075549935,0.013051718126027343,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,spill_present,0.0001258609392129405,0.002361666428744341,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,spill_bytes_to_wan_bytes_ratio,0.018395397798282757,0.34517296387007446,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,temp_blocks_per_final_row,0.002227767801398728,0.04180204327491644,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,hash_batch_excess,8.600307828796247e-05,0.0016137698004757086,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,0.0002051724746072125,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,worker_task_scan_rows_isf_normalized,0.00019820152621462155,0.0037190719655684603,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,worker_scan_rows_cv_normalized,9.91029125184592e-05,0.001859576314535944,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,task_count_to_shard_count_ratio,0.0002829635277735934,0.005309554086286797,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,active_task_share,0.0003709327206761023,0.006960216245180252,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,citus_repartition_observed_v2,1.7721029287770643e-07,3.3251905009954194e-06,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,worker_task_seq_scan_share,9.362703714923184e-06,0.0001756826477228496,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,7.566467811930127e-05,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,foreign_scan_rows_estimate_error_log,5.400731651859178e-05,0.0010133983357039338,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.07811821762851007,138
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,3,1,remote_root_rows_estimate_error_log,0.015534136555182364,0.29148399043674467,138
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,foreign_scan_time_to_root_ratio,1.437901847047134e-06,1.3592906859246954e-05,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,remote_to_final_rows_ratio,0.0004149366958688124,0.003922517987588038,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,regional_input_to_wan_rows_ratio,0.02087316401705215,0.1973201264914116,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,global_group_merge_ratio,0.0012231773390233916,0.011563053261132283,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,spill_present,0.0001258609392129405,0.0011898002825799017,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,spill_bytes_to_wan_bytes_ratio,0.0010985017450332452,0.010384458393749935,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,temp_blocks_per_final_row,0.0018301265401479629,0.017300721639626412,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,hash_batch_excess,0.03373012744303161,0.3188607634277759,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,0.00010336526161955508,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,worker_task_scan_rows_isf_normalized,0.0002997695818446583,0.0028338095633006566,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,worker_scan_rows_cv_normalized,0.0034873781826470973,0.03296720629230684,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,task_count_to_shard_count_ratio,0.0002829635277735934,0.0026749370170774337,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,active_task_share,0.0003709327206761023,0.0035065355354759816,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,citus_repartition_observed_v2,1.7721029287770643e-07,1.6752207464878354e-06,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,worker_task_seq_scan_share,0.02676718929993094,0.2530380719553149,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,3.811963210042632e-05,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,foreign_scan_rows_estimate_error_log,0.0007184126442800179,0.006791364918445293,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.03935571775835291,139
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,3,1,remote_root_rows_estimate_error_log,0.010380950514334535,0.09813416245453618,139
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,foreign_scan_time_to_root_ratio,0.046321467447238425,0.0820063870089334,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,remote_to_final_rows_ratio,0.043533266577725376,0.07707022474627685,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,regional_input_to_wan_rows_ratio,0.04341994285030894,0.07686959920568075,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,global_group_merge_ratio,0.12910241209840934,0.2285597359882463,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,spill_present,0.0002990407218485896,0.0005294143410995987,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,spill_bytes_to_wan_bytes_ratio,4.315653681867952e-06,7.64032716439537e-06,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,temp_blocks_per_final_row,0.00024276732619825088,0.0004297893050995005,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,hash_batch_excess,1.1929193726330227e-09,2.1119151256169866e-09,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,remote_region_rows_isf_normalized,2.3017122496430104e-05,4.0748947718986943e-05,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,worker_task_scan_rows_isf_normalized,2.89833492849463e-05,5.131140892683657e-05,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728226541618566e-05,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070757177777105,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,active_task_share,0.03182678715087714,0.05634536140977505,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,citus_repartition_observed_v2,0.20439784851938925,0.3618609252517039,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.00033119124362716065,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.002934836055063454,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.8850480834906834e-05,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.002142225947359136,140
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.902177387433863e-06,140
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,foreign_scan_time_to_root_ratio,0.02918099988803244,0.06045577646759869,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,remote_to_final_rows_ratio,0.00035866846261663687,0.0007430718784527131,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,regional_input_to_wan_rows_ratio,0.04529579565366908,0.0938416266566418,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,global_group_merge_ratio,0.001055899489361905,0.0021875612126401023,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,spill_present,0.0001258609392129405,0.00026075257312139366,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,spill_bytes_to_wan_bytes_ratio,0.01084961221486121,0.022477698959547335,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,temp_blocks_per_final_row,0.002023769264458874,0.004192746744236795,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,hash_batch_excess,8.600307828796247e-05,0.00017817699518359525,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,2.265317829663147e-05,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,worker_task_scan_rows_isf_normalized,0.001723221932223046,0.0035700873972199015,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,worker_scan_rows_cv_normalized,0.003507367995318171,0.007266394445980794,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,task_count_to_shard_count_ratio,0.028815689738000493,0.05969894466415066,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,active_task_share,0.028878458252543576,0.059828985420087064,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,citus_repartition_observed_v2,0.249579213681139,0.5170660776245029,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,worker_task_seq_scan_share,0.060979435931372276,0.12633422987329543,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,root_rows_estimate_error_log,4.0324185233913115e-06,8.354168596324506e-06,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,foreign_scan_rows_estimate_error_log,0.0005086196003905013,0.0010537333534228256,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,aggregate_rows_estimate_error_log,0.004163175679976402,0.008625064914489704,141
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,3,1,remote_root_rows_estimate_error_log,0.01553664399780638,0.03218806347253557,141
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,foreign_scan_time_to_root_ratio,0.04632146816555144,0.08200638817633091,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,remote_to_final_rows_ratio,0.043533266577725376,0.0770702246482679,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,regional_input_to_wan_rows_ratio,0.04341994285030894,0.07686959910792693,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,global_group_merge_ratio,0.12910241209840934,0.22855973569759064,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,spill_present,0.0002990407218485896,0.0005294143404263512,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,spill_bytes_to_wan_bytes_ratio,4.315653681867952e-06,7.640327154679291e-06,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,temp_blocks_per_final_row,0.00024276732619825088,0.00042978930455294447,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,hash_batch_excess,1.1929193726330227e-09,2.1119151229312986e-09,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,remote_region_rows_isf_normalized,2.3017122496430104e-05,4.0748947667167175e-05,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,worker_task_scan_rows_isf_normalized,2.89833492849463e-05,5.131140886158469e-05,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728226530519023e-05,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070757163698604,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,active_task_share,0.03182678715087714,0.056345361338121576,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,citus_repartition_observed_v2,0.20439784851938925,0.36186092479153126,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.00033119124320599017,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.0029348360513312714,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.8850480810934985e-05,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.002142225944634902,142
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.902177378656477e-06,142
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,foreign_scan_time_to_root_ratio,0.04632144954489115,0.08200635791415725,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,remote_to_final_rows_ratio,0.043533266577725376,0.07707022718893103,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,regional_input_to_wan_rows_ratio,0.04341994285030894,0.07686960164197632,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,global_group_merge_ratio,0.12910241209840934,0.22855974323219033,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,spill_present,0.0002990407218485896,0.0005294143578787915,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,spill_bytes_to_wan_bytes_ratio,4.315653681867952e-06,7.640327406546955e-06,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,temp_blocks_per_final_row,0.00024276732619825088,0.0004297893187211896,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,hash_batch_excess,1.1929193726330227e-09,2.1119151925517634e-09,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,remote_region_rows_isf_normalized,2.3017122496430104e-05,4.074894901047906e-05,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,worker_task_scan_rows_isf_normalized,2.89833492849463e-05,5.131141055309402e-05,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,worker_scan_rows_cv_normalized,4.9301557642780166e-05,8.728226818249899e-05,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,task_count_to_shard_count_ratio,0.06253338757270452,0.11070757528652314,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,active_task_share,0.03182678715087714,0.05634536319557797,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,citus_repartition_observed_v2,0.20439784851938925,0.3618609367204793,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,worker_task_seq_scan_share,0.0001870740191104228,0.000331191254123895,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,root_rows_estimate_error_log,0.0016577478626487242,0.0029348361480797855,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,foreign_scan_rows_estimate_error_log,1.0647730819598336e-05,1.8850481432351644e-05,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,aggregate_rows_estimate_error_log,0.001210040499338374,0.0021422260152545803,143
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,3,0,remote_root_rows_estimate_error_log,3.898708342464279e-06,6.9021776061906206e-06,143
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,foreign_scan_time_to_root_ratio,0.00923713465248206,0.06446212490173671,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,remote_to_final_rows_ratio,0.00028428228787839464,0.0019838879737066966,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,regional_input_to_wan_rows_ratio,5.64550929917822e-06,3.939766380689872e-05,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,global_group_merge_ratio,0.0008349573170841644,0.005826820208476214,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,spill_present,0.0001258609392129405,0.0008783312021563301,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,spill_bytes_to_wan_bytes_ratio,0.016456879681179384,0.11484572580264209,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,temp_blocks_per_final_row,0.0023135692595509386,0.01614543862234564,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,hash_batch_excess,0.03373012744303161,0.2353885452562881,144
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,3,1,remote_region_rows_isf_normalized,1.0934313178358859e-05,7.630602869134079e-05,144
