query_run_id,database_sweep_id,dataset_id,dataset_profile_id,runtime_config_id,runtime_intervention_axis,corpus_cell_id,logical_question_id,execution_strategy,instance_id,template_id,execution_status,timed_out,collection_error_count,remote_error_count,intervention_role,intervention_axis,network_profile_id,configured_latency_ms,configured_jitter_ms,configured_loss_percent,fetch_size,work_mem,configured_shard_count,configured_region_count,configured_worker_count_per_region,configured_worker_count_total,observed_region_count_for_task_scope,configured_region_shard_slots,observed_region_shard_slots
20260626T153744Z-clean-run-eu-us-gac-v1__pilot-balanc--42f36f852ec5--lt__q01_tenant_rollup__lookback_days-1__min_value-0,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,single_region_citus,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__q01_tenant_rollup__lookback_days-1__min_value-0,q01_tenant_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153757Z-clean-run-eu-us-gac-v1__pilot-balanc--cfa793e3afea--06_user_segment_join__lookback_days-14__limit_k-100,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default,user_segment_topk,single_region_citus,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-14__limit_k-100,q06_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153811Z-clean-run-eu-us-gac-v1__pilot-balanc--24b3e7963d7f--q06_user_segment_join__lookback_days-30__limit_k-50,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default,user_segment_topk,single_region_citus,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-30__limit_k-50,q06_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153826Z-clean-run-eu-us-gac-v1__pilot-balanc--e46df66eb898--_q06_user_segment_join__lookback_days-3__limit_k-50,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default,user_segment_topk,single_region_citus,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-3__limit_k-50,q06_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153839Z-clean-run-eu-us-gac-v1__pilot-balanc--aa951788e1f1--enant_point_rollup__tenant_id-1000__lookback_days-1,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-1000__lookback_days-1,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153852Z-clean-run-eu-us-gac-v1__pilot-balanc--c4cb78df72a6--ent_filter_summary__lookback_days-30__min_value-100,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default,event_filter_summary,single_region_citus,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default__q03_event_filter_summary__lookback_days-30__min_value-100,q03_event_filter_summary,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153906Z-clean-run-eu-us-gac-v1__pilot-balanc--004a7f9b6684--ulti_dimension_rollup__lookback_days-1__limit_k-100,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default,multi_dimension_rollup,single_region_citus,single_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default__q08_multi_dimension_rollup__lookback_days-1__limit_k-100,q08_multi_dimension_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153920Z-clean-run-eu-us-gac-v1__pilot-balanc--c826bc15ba0a--obal_user_segment_join__lookback_days-7__limit_k-50,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_global_user_default__dataset-pilot-balanced-v1__runtime-default,global_user_topk,single_region_citus,single_global_user_default__dataset-pilot-balanced-v1__runtime-default__q07_global_user_segment_join__lookback_days-7__limit_k-50,q07_global_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153935Z-clean-run-eu-us-gac-v1__pilot-balanc--e3739a0ab484--ent_filter_summary__lookback_days-30__min_value-900,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default,event_filter_summary,single_region_citus,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default__q03_event_filter_summary__lookback_days-30__min_value-900,q03_event_filter_summary,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T153949Z-clean-run-eu-us-gac-v1__pilot-balanc--9bc10d0cd70c--tenant_point_rollup__tenant_id-100__lookback_days-3,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-100__lookback_days-3,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154002Z-clean-run-eu-us-gac-v1__pilot-balanc--5c5cfd6c689e--__q01_tenant_rollup__lookback_days-1__min_value-900,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,single_region_citus,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__q01_tenant_rollup__lookback_days-1__min_value-900,q01_tenant_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154016Z-clean-run-eu-us-gac-v1__pilot-balanc--81c2c30df1f7--_q06_user_segment_join__lookback_days-3__limit_k-10,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default,user_segment_topk,single_region_citus,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-3__limit_k-10,q06_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154030Z-clean-run-eu-us-gac-v1__pilot-balanc--545644dfd46a--fault__q05_tenant_tier_daily_join__lookback_days-14,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default,tenant_tier_daily_join,single_region_citus,single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default__q05_tenant_tier_daily_join__lookback_days-14,q05_tenant_tier_daily_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154044Z-clean-run-eu-us-gac-v1__pilot-balanc--4cf93a4a82ca--_tenant_point_rollup__tenant_id-1__lookback_days-30,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-1__lookback_days-30,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154056Z-clean-run-eu-us-gac-v1__pilot-balanc--acbec75b2276--q02_global_user_topk__lookback_days-30__limit_k-100,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_user_value_default__dataset-pilot-balanced-v1__runtime-default,user_value_topk,single_region_citus,single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-30__limit_k-100,q02_global_user_topk,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154110Z-clean-run-eu-us-gac-v1__pilot-balanc--79aafd9df28f--tenant_point_rollup__tenant_id-500__lookback_days-7,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-500__lookback_days-7,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154123Z-clean-run-eu-us-gac-v1__pilot-balanc--1d152d57092e--4_tenant_point_rollup__tenant_id-1__lookback_days-1,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-1__lookback_days-1,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154136Z-clean-run-eu-us-gac-v1__pilot-balanc--0d983778089c--ault__q10_top_tenants__lookback_days-30__limit_k-50,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default,top_tenants,single_region_citus,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-30__limit_k-50,q10_top_tenants,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154150Z-clean-run-eu-us-gac-v1__pilot-balanc--71c68e864af6--enant_point_rollup__tenant_id-1000__lookback_days-7,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-1000__lookback_days-7,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154203Z-clean-run-eu-us-gac-v1__pilot-balanc--ec7c61912975--multi_dimension_rollup__lookback_days-3__limit_k-25,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default,multi_dimension_rollup,single_region_citus,single_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default__q08_multi_dimension_rollup__lookback_days-3__limit_k-25,q08_multi_dimension_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154217Z-clean-run-eu-us-gac-v1__pilot-balanc--2f00c490e406--ault__q10_top_tenants__lookback_days-14__limit_k-25,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default,top_tenants,single_region_citus,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-14__limit_k-25,q10_top_tenants,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154231Z-clean-run-eu-us-gac-v1__pilot-balanc--18966e65e9e0--obal_user_segment_join__lookback_days-3__limit_k-25,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_global_user_default__dataset-pilot-balanced-v1__runtime-default,global_user_topk,single_region_citus,single_global_user_default__dataset-pilot-balanced-v1__runtime-default__q07_global_user_segment_join__lookback_days-3__limit_k-25,q07_global_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154245Z-clean-run-eu-us-gac-v1__pilot-balanc--81e124c422b8--efault__q05_tenant_tier_daily_join__lookback_days-3,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default,tenant_tier_daily_join,single_region_citus,single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default__q05_tenant_tier_daily_join__lookback_days-3,q05_tenant_tier_daily_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154259Z-clean-run-eu-us-gac-v1__pilot-balanc--8ecbfd5d4ca4--vent_filter_summary__lookback_days-7__min_value-900,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default,event_filter_summary,single_region_citus,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default__q03_event_filter_summary__lookback_days-7__min_value-900,q03_event_filter_summary,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154312Z-clean-run-eu-us-gac-v1__pilot-balanc--d8f3d85bb596--tenant_point_rollup__tenant_id-100__lookback_days-1,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,tenant_point_rollup,single_region_citus,single_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__q04_tenant_point_rollup__tenant_id-100__lookback_days-1,q04_tenant_point_rollup,completed,False,0,0,negative_control,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154325Z-clean-run-eu-us-gac-v1__pilot-balanc--9b26fe8fc03a--fault__q10_top_tenants__lookback_days-3__limit_k-25,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default,top_tenants,single_region_citus,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-3__limit_k-25,q10_top_tenants,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154339Z-clean-run-eu-us-gac-v1__pilot-balanc--6457f20e770f--__q02_global_user_topk__lookback_days-7__limit_k-50,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_user_value_default__dataset-pilot-balanced-v1__runtime-default,user_value_topk,single_region_citus,single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-7__limit_k-50,q02_global_user_topk,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154353Z-clean-run-eu-us-gac-v1__pilot-balanc--7e71576780a2--_q01_tenant_rollup__lookback_days-30__min_value-500,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,single_region_citus,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__q01_tenant_rollup__lookback_days-30__min_value-500,q01_tenant_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154406Z-clean-run-eu-us-gac-v1__pilot-balanc--17fd079a653a--ulti_dimension_rollup__lookback_days-30__limit_k-25,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default,multi_dimension_rollup,single_region_citus,single_multi_dimension_default__dataset-pilot-balanced-v1__runtime-default__q08_multi_dimension_rollup__lookback_days-30__limit_k-25,q08_multi_dimension_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154420Z-clean-run-eu-us-gac-v1__pilot-balanc--295cc6f02de7--fault__q10_top_tenants__lookback_days-1__limit_k-25,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default,top_tenants,single_region_citus,single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-1__limit_k-25,q10_top_tenants,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154433Z-clean-run-eu-us-gac-v1__pilot-balanc--0a99f4bdada4--obal_user_segment_join__lookback_days-1__limit_k-10,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_global_user_default__dataset-pilot-balanced-v1__runtime-default,global_user_topk,single_region_citus,single_global_user_default__dataset-pilot-balanced-v1__runtime-default__q07_global_user_segment_join__lookback_days-1__limit_k-10,q07_global_user_segment_join,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154447Z-clean-run-eu-us-gac-v1__pilot-balanc--b011c35ad900--vent_filter_summary__lookback_days-1__min_value-900,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default,event_filter_summary,single_region_citus,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default__q03_event_filter_summary__lookback_days-1__min_value-900,q03_event_filter_summary,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
20260626T154501Z-clean-run-eu-us-gac-v1__pilot-balanc--f4b0cc966721--_q01_tenant_rollup__lookback_days-14__min_value-900,20260626T151902Z-clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators,pilot-balanced-v1,pilot-balanced-v1,default,none,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,daily_tenant_rollup,single_region_citus,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__q01_tenant_rollup__lookback_days-14__min_value-900,q01_tenant_rollup,completed,False,0,0,baseline,,,,,,,,32.0,2.0,2.0,4.0,1.0,64.0,32.0
