decision_id,trajectory_id,source_state_id,target_state_id,action_id,feature_id,before_median,after_median,absolute_delta,relative_delta,status
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,regional_input_to_remote_bytes_ratio,1.006939512310606,1.006939512310606,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,regional_input_to_remote_rows_ratio,1.0,1.0,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,regional_temp_written_per_remote_row,0.00463907832844399,0.00463907832844399,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_citus_dependent_map_task_count_sum,,,,,unavailable
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_citus_dependent_merge_task_count_sum,,,,,unavailable
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_citus_repartition_fanout_ratio_max,,,,,unavailable
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_citus_repartition_mapmerge_count,0.0,0.0,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_region_actual_rows_max_share,0.6666717178779127,0.6666717178779127,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_region_actual_time_cv,0.4185851417942596,0.40300778932460624,-0.01557735246965336,-0.037919879491710745,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,remote_region_has_aggregate_share,0.0,0.0,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,spill_location_count,2.0,2.0,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,worker_task_scan_actual_rows_cv,0.38947231910793245,0.38947231910793245,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,worker_task_scan_actual_rows_max_share,0.01370611731529959,0.01370611731529959,0.0,0.0,observed
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,worker_task_temp_written_per_scan_row,,,,,unavailable
trajectory_sort_order_topk-step-01,trajectory_sort_order_topk,trajectory_sort_order_topk_s00,trajectory_sort_order_topk_s01,gac_work_mem_64mb,worker_time_cv,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,citus_repartition_observed_v2,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,coordinator_non_foreign_time_share_proxy,3.468045362028635e-05,0.9931155436522408,0.9930808631986204,1.999860321416525,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,edge_boundary_wait_share,0.005301689346096595,-1.5106428954301236,-1.5159445847762203,-1.9999999999986806,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,edge_remote_bytes_sum,2288.0,2288.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,edge_rtt_context_median_ms_max,0.42000000000000004,0.425,0.004999999999999949,0.011834319526613093,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,edge_source_tx_bps_hmean,354263.05106864515,523299.54313780024,169036.4920691551,0.38524087782481187,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,elapsed_seconds,3.318885,2.240243,-1.0786419999999999,-0.38806158088096043,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,foreign_scan_time_share,0.9999653195463797,0.0068844563477593506,-0.9930808631986203,-1.9726495192705833,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,gac_aggregate_time_share,0.9999874198354515,0.9999814116127498,-6.008222701692212e-06,-6.008316336948693e-06,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,gac_blocking_input_to_final_rows_ratio,5.0,5.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,gac_fanin_to_final_rows_ratio,2.0,2.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,gac_hash_batch_excess,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,gac_sort_time_share,1.0,1.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,gac_temp_written_per_final_row,0.0,0.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,regional_actual_time_per_remote_row,145.82713636363636,148.11763636363636,2.2905000000000086,0.015584560179440021,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,regional_input_to_remote_bytes_ratio,0.9850135216346154,0.9850135216346154,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,regional_input_to_remote_rows_ratio,159254.27272727274,159254.27272727274,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,regional_temp_written_per_remote_row,0.0,0.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_citus_dependent_map_task_count_sum,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_citus_dependent_merge_task_count_sum,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_citus_repartition_fanout_ratio_max,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_citus_repartition_mapmerge_count,0.0,0.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_region_actual_rows_max_share,0.5,0.5,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_region_actual_time_cv,0.2907542549965936,0.31217693062148394,0.021422675624890364,0.07106176006767338,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,remote_region_has_aggregate_share,1.0,1.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,spill_location_count,0.0,0.0,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,worker_task_scan_actual_rows_cv,0.38947168549483535,0.38947168549483535,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,worker_task_scan_actual_rows_max_share,0.013699361284441063,0.013699361284441063,0.0,0.0,observed
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,worker_task_temp_written_per_scan_row,,,,,unavailable
trajectory_join_pushdown-step-02,trajectory_join_pushdown,trajectory_join_pushdown_s01,trajectory_join_pushdown_s02,fdw_async_capable_on,worker_time_cv,,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,citus_repartition_observed_v2,,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,coordinator_non_foreign_time_share_proxy,0.4697252750244295,0.16096955484931694,-0.30875572017511255,-0.9790970388529433,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,edge_boundary_wait_share,0.26493759767812436,0.17934822111344148,-0.08558937656468288,-0.38528970741082336,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,edge_remote_bytes_sum,162601264.0,52390184.0,-110211080.0,-1.0252601303471383,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,edge_rtt_context_median_ms_max,0.411,0.4065,-0.004500000000000004,-0.01100917431191315,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,edge_source_tx_bps_hmean,22168846.18682418,18892227.928002466,-3276618.2588217147,-0.1595972988752658,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,elapsed_seconds,15.808097,5.767418,-10.040679,-0.9307475626884955,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,foreign_scan_time_share,0.5302747249755705,0.839030445150683,0.30875572017511255,0.45096699685493624,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,gac_aggregate_time_share,0.9542979752200949,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,gac_blocking_input_to_final_rows_ratio,34.98937,5.95343,-29.03594,-1.418366110769136,observed
