evaluation,representation,episode_id,query_id,logical_identity,neighbor_rank,neighbor_episode_id,neighbor_query_id,neighbor_logical_identity,neighbor_source_scope,neighbor_episode_order,distance,weight,same_query_id,same_logical_identity,future_or_current_neighbor,action_gains_json
E1,R1_sql_structural,q07_tenant_count::run-1,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,1,q06_tenant_sum::run-1,q06_tenant_sum,82a4b1652b8883fb8dad714052530b1788280c0ae3dd3cb8823fe3b0d8dea3ac,final_panel,16.0,0.0,1000000.0,False,False,False,"{""increase_gac_work_mem"":-0.0113274524048228,""mitigate_remote_path_bundle"":2.755693328342921,""regional_topk_candidates"":3.047649640005925}"
E1,R1_sql_structural,q07_tenant_count::run-1,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,2,"reference::cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}","cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",03593b557c82c9d5c65dca402bed2dbef898df29e796c0d7c818bc6967b15e4b,development_reference,,0.49672503608647867,2.0131821715620775,False,False,False,"{""increase_gac_work_mem"":0.0116307678132073,""mitigate_remote_path_bundle"":4.467296759804148,""regional_topk_candidates"":5.045466088749672}"
E1,R1_sql_structural,q07_tenant_count::run-1,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,3,"reference::fuzzy-memory-topk-panel-v1::fuzzy_topk_balanced::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-24 00:00:00+00"",""limit_k"":10000}","fuzzy-memory-topk-panel-v1::fuzzy_topk_balanced::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-24 00:00:00+00"",""limit_k"":10000}",03593b557c82c9d5c65dca402bed2dbef898df29e796c0d7c818bc6967b15e4b,development_reference,,0.49672503608647867,2.0131821715620775,False,False,False,"{""increase_gac_work_mem"":0.033912495820706,""mitigate_remote_path_bundle"":2.685723352383513,""regional_topk_candidates"":2.983182859705127}"
E1,R1_sql_structural,q07_tenant_count::run-1,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,4,"reference::cross-action-pilot-v1::pilot_gac_topk::raw-small-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}","cross-action-pilot-v1::pilot_gac_topk::raw-small-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",03593b557c82c9d5c65dca402bed2dbef898df29e796c0d7c818bc6967b15e4b,development_reference,,0.49672503608647867,2.0131821715620775,False,False,False,"{""increase_gac_work_mem"":0.0106406666902462,""mitigate_remote_path_bundle"":3.733324190801565,""regional_topk_candidates"":1.5442528549456571}"
E1,R1_sql_structural,q07_tenant_count::run-1,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,5,"reference::fuzzy-memory-topk-panel-v1::fuzzy_topk_balanced::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-29 00:00:00+00"",""limit_k"":10000}","fuzzy-memory-topk-panel-v1::fuzzy_topk_balanced::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-29 00:00:00+00"",""limit_k"":10000}",03593b557c82c9d5c65dca402bed2dbef898df29e796c0d7c818bc6967b15e4b,development_reference,,0.49672503608647867,2.0131821715620775,False,False,False,"{""increase_gac_work_mem"":0.0128070569269704,""mitigate_remote_path_bundle"":2.640761425802023,""regional_topk_candidates"":2.3178971333467917}"
E1,R1_sql_structural,q08_tenant_avg::run-1,q08_tenant_avg,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,1,q07_tenant_count::run-2,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,final_panel,18.0,0.0,1000000.0,False,False,False,"{""increase_gac_work_mem"":0.0058933650242485,""mitigate_remote_path_bundle"":4.322867216809753,""regional_topk_candidates"":5.944838229402522}"
E1,R1_sql_structural,q08_tenant_avg::run-1,q08_tenant_avg,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,2,q06_tenant_sum::run-1,q06_tenant_sum,82a4b1652b8883fb8dad714052530b1788280c0ae3dd3cb8823fe3b0d8dea3ac,final_panel,16.0,0.0,1000000.0,False,False,False,"{""increase_gac_work_mem"":-0.0113274524048228,""mitigate_remote_path_bundle"":2.755693328342921,""regional_topk_candidates"":3.047649640005925}"
E1,R1_sql_structural,q08_tenant_avg::run-1,q08_tenant_avg,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,3,q07_tenant_count::run-1,q07_tenant_count,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,final_panel,17.0,0.0,1000000.0,False,False,False,"{""increase_gac_work_mem"":0.0095142040035063,""mitigate_remote_path_bundle"":4.358137982011629,""regional_topk_candidates"":5.78740087138428}"
E1,R1_sql_structural,q08_tenant_avg::run-1,q08_tenant_avg,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,4,"reference::cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}","cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",03593b557c82c9d5c65dca402bed2dbef898df29e796c0d7c818bc6967b15e4b,development_reference,,0.49672503608647867,2.0131821715620775,False,False,False,"{""increase_gac_work_mem"":0.0116307678132073,""mitigate_remote_path_bundle"":4.467296759804148,""regional_topk_candidates"":5.045466088749672}"
E1,R1_sql_structural,q08_tenant_avg::run-1,q08_tenant_avg,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,5,"reference::fuzzy-memory-topk-panel-v1::fuzzy_topk_balanced::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-29 00:00:00+00"",""limit_k"":10000}","fuzzy-memory-topk-panel-v1::fuzzy_topk_balanced::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-29 00:00:00+00"",""limit_k"":10000}",03593b557c82c9d5c65dca402bed2dbef898df29e796c0d7c818bc6967b15e4b,development_reference,,0.49672503608647867,2.0131821715620775,False,False,False,"{""increase_gac_work_mem"":0.0128070569269704,""mitigate_remote_path_bundle"":2.640761425802023,""regional_topk_candidates"":2.3178971333467917}"
