evidence_block,rendered_corpus,sql_path,sql_sha256,condition_id,execution_slot_id,pair_id,repeat_id,logical_question_id,dataset_profile_id,topology_id,template_id,runtime_config_id,intervention_role,mitigation_action,repetition_index,run_order,parameter_json,expected_shape_tags
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default__q05_tenant_tier_daily_join__lookback_days-14.sql,d9d0257b9d0e692c73671b70a2c6e2a23cf84d9a3877da0d1bb53cc8d4ea9188,,,,,tenant_tier_daily_join,pilot-balanced-v1,eu_us_gac,q05_tenant_tier_daily_join,default,baseline,,0,92,"{""lookback_days"": 14}","reference_join,daily_group_by,distributed_aggregate"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default__q05_tenant_tier_daily_join__lookback_days-3.sql,493d94b563776217093148d97754758474ba0aae607d5805e55e036b2b263f3a,,,,,tenant_tier_daily_join,pilot-balanced-v1,eu_us_gac,q05_tenant_tier_daily_join,default,baseline,,0,102,"{""lookback_days"": 3}","reference_join,daily_group_by,distributed_aggregate"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default__q05_tenant_tier_daily_join__lookback_days-30.sql,bc35f986eec0d49a65e0f7227c413907b0ab7b2f2714ed6eca338813d5d7d506,,,,,tenant_tier_daily_join,pilot-balanced-v1,eu_us_gac,q05_tenant_tier_daily_join,default,baseline,,0,125,"{""lookback_days"": 30}","reference_join,daily_group_by,distributed_aggregate"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_tenant_tier_join_default__dataset-pilot-balanced-v1__runtime-default__q05_tenant_tier_daily_join__lookback_days-7.sql,8175c4b8099eb4c43e3e4a706005c547d8940c944997b0f7ddcdf3dbe360442b,,,,,tenant_tier_daily_join,pilot-balanced-v1,eu_us_gac,q05_tenant_tier_daily_join,default,baseline,,0,1,"{""lookback_days"": 7}","reference_join,daily_group_by,distributed_aggregate"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-14__limit_k-10.sql,30d83b327253cbb73b8481a925d6b6fe9807d3c3cf47a37e906cac794e87e09b,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,42,"{""limit_k"": 10, ""lookback_days"": 14}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-14__limit_k-100.sql,2685967151a7d37517afb9364997f4917358ca06d5dc62da0cc803cfba11e2a7,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,73,"{""limit_k"": 100, ""lookback_days"": 14}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-14__limit_k-25.sql,f6b49e7e1818a3ecbcb09498157c42db1d5e45689f3431c480224cfbb13a04e7,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,100,"{""limit_k"": 25, ""lookback_days"": 14}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-14__limit_k-50.sql,f78e0a4fb4d46a82bf2f714b55f756b3c55551da0c9ed2f3ed6feab160d1a2a9,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,141,"{""limit_k"": 50, ""lookback_days"": 14}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-1__limit_k-10.sql,b90f397b61b7eaefb7f33c816f5c7b05817d7ef78750a1b1f303f12d78adcbc2,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,129,"{""limit_k"": 10, ""lookback_days"": 1}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-1__limit_k-100.sql,61d1e45b83de3240bcd5e28860fe44143729722ca685723d3a9ad93c0f7d9112,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,27,"{""limit_k"": 100, ""lookback_days"": 1}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-1__limit_k-25.sql,833e1c47e4f9bd63b1420933ce3d46bfe21135d50f16d04b3eb7a82b493a3946,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,109,"{""limit_k"": 25, ""lookback_days"": 1}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-1__limit_k-50.sql,e152724289c1e845b1831dbb46d786e7f009420d6dd16bde4587e3cf6b1db619,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,58,"{""limit_k"": 50, ""lookback_days"": 1}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-30__limit_k-10.sql,3281c011a75cf5db63e24530bdb076a40bcda3403cfb605ba60351d0e54a4b63,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,5,"{""limit_k"": 10, ""lookback_days"": 30}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-30__limit_k-100.sql,364e0bca6f2488e1a8cf9b67ebb5bab6501f75f6423810bf3edf04c77731064e,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,68,"{""limit_k"": 100, ""lookback_days"": 30}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-30__limit_k-25.sql,8429641a1c80cceb122d877fdfcef2b3edbe5619a9584417403320f2f350cfea,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,67,"{""limit_k"": 25, ""lookback_days"": 30}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-30__limit_k-50.sql,b5bad38b098a7f1e58075e386225716a7ca051ee41a49fb5036b37b09e846f2f,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,97,"{""limit_k"": 50, ""lookback_days"": 30}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-3__limit_k-10.sql,b41fa00fa166078d8e3c44fef8f792cb0a176387e559bc3def5577531a9b7996,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,7,"{""limit_k"": 10, ""lookback_days"": 3}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-3__limit_k-100.sql,8d550d520e6f60375f47d0de166ecab4b69da2e348d9b06e3248d35b5674bebd,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,18,"{""limit_k"": 100, ""lookback_days"": 3}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-3__limit_k-25.sql,21077d342bfa98e5c7e21b8ea98eb7a3f1ec6b1093eeb410182f883ee937f32d,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,105,"{""limit_k"": 25, ""lookback_days"": 3}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-3__limit_k-50.sql,8fa30da597b2aa66227016453b32129529b06f624c2f05b03586b904c303a06b,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,51,"{""limit_k"": 50, ""lookback_days"": 3}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-7__limit_k-10.sql,a57231af646df3b945a2783ee82ef7d92aa838ec4933ccae3beaabf9c4ca59e8,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,160,"{""limit_k"": 10, ""lookback_days"": 7}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-7__limit_k-100.sql,04302114869959c65a09e540b61645cb9f7913c12b3de601286e3f4f75de40c3,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,71,"{""limit_k"": 100, ""lookback_days"": 7}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-7__limit_k-25.sql,05f3f59ad2d389e8f699bf1bd83fa06e07e6c3f759f69f74b72099bb28418088,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,139,"{""limit_k"": 25, ""lookback_days"": 7}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__q10_top_tenants__lookback_days-7__limit_k-50.sql,85e195845b512ad03d9bf5049b1609fb96ed78cd8bd63c0b684f48b2e72347e4,,,,,top_tenants,pilot-balanced-v1,eu_us_gac,q10_top_tenants,default,baseline,,0,19,"{""limit_k"": 50, ""lookback_days"": 7}","topk,final_ordering,high_group_cardinality"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-14__limit_k-10.sql,b35703e3534bfdc142161d298f3fb2e81785b547a05e638303ab7ebcc203e1f0,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,168,"{""limit_k"": 10, ""lookback_days"": 14}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-14__limit_k-100.sql,408a1ede6387c0df6f843a4fe93c23f3ac6f2eca16e2e64ddac9c3d02981240b,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,81,"{""limit_k"": 100, ""lookback_days"": 14}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-14__limit_k-25.sql,a1b0829c108eacd8cdbf0e175ab9e8cc78fbf5dc991a523f1d4df3fe9b372d91,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,116,"{""limit_k"": 25, ""lookback_days"": 14}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-14__limit_k-50.sql,240961106e288211502db2dbcabf2b037540ea7ea6632572b3b80d573fa55b22,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,69,"{""limit_k"": 50, ""lookback_days"": 14}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-1__limit_k-10.sql,8f2e09ff2bb98c9427018cb4d9e1ccef36580868755ce1b2874e0464c73e8abd,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,16,"{""limit_k"": 10, ""lookback_days"": 1}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-1__limit_k-100.sql,47b87a1622b4ca5ce85a91113dc816880d4385fc1f849753c57352b3b7905d4a,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,29,"{""limit_k"": 100, ""lookback_days"": 1}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-1__limit_k-25.sql,f51e85e9127077fb7ceb7ef799cfdf6417e61f0e01dd036822df0da2462f0785,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,48,"{""limit_k"": 25, ""lookback_days"": 1}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-1__limit_k-50.sql,08a3f63b2e0b3779bab7e0e1abacbd3271dd498b5f01d41485aad7a8e00db474,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,119,"{""limit_k"": 50, ""lookback_days"": 1}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-30__limit_k-10.sql,d302b74d413bd34fb71a69f1bac06ac7b6dd819b5fae267211b1f06b7587f1c1,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,37,"{""limit_k"": 10, ""lookback_days"": 30}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-30__limit_k-100.sql,0d5e51f9d6bcac18269abb9f5fb5d5a242efa41cf0fcbcb7b0180edb4a4d2fa7,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,113,"{""limit_k"": 100, ""lookback_days"": 30}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-30__limit_k-25.sql,f63e24ff51acf3de666b3da9378f78733cc4b048cac2feb394071c21f2475905,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,24,"{""limit_k"": 25, ""lookback_days"": 30}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-30__limit_k-50.sql,f815dbb466e80e8cfce9419568d0a9975fb8d6489351074b695acac5603d768d,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,82,"{""limit_k"": 50, ""lookback_days"": 30}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-3__limit_k-10.sql,9aaa4163770eb2ce9a29e5ee4c55d62cf2ca716dd3d4421779b299efbdf85308,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,91,"{""limit_k"": 10, ""lookback_days"": 3}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-3__limit_k-100.sql,3124921536d5b72bcf04a2f7a03cb29077a7ad32b6599aa761ee95f2d08a79f8,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,159,"{""limit_k"": 100, ""lookback_days"": 3}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-3__limit_k-25.sql,747032eee0d882c84c097136c11ef653c888415ce674979146c3c4cf0a1bcea7,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,33,"{""limit_k"": 25, ""lookback_days"": 3}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-3__limit_k-50.sql,ca58538443889401f27c40db9963a5bef054793de178f58fe32f6cb28b0a5342,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,83,"{""limit_k"": 50, ""lookback_days"": 3}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-7__limit_k-10.sql,60f90309cbc942d36432098d43a6fb98ea248e24f5d0f46a9b9a177988c27f26,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,142,"{""limit_k"": 10, ""lookback_days"": 7}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-7__limit_k-100.sql,9539f128f357fe3a5629ba34151962639dc9f378623ebd1ab1fa8a0562ba8bf8,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,149,"{""limit_k"": 100, ""lookback_days"": 7}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-7__limit_k-25.sql,686de38f3564f12f6cb87e3bdb8141217216b49f31b98ad4c3de753e1b88e100,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,145,"{""limit_k"": 25, ""lookback_days"": 7}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-7__limit_k-50.sql,2be58363b3d85e5244399d8afbd93bcbab74e262029c813c2796a084912b1501,,,,,user_segment_topk,pilot-balanced-v1,eu_us_gac,q06_user_segment_join,default,baseline,,0,13,"{""limit_k"": 50, ""lookback_days"": 7}","colocated_join,high_group_cardinality,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-14__limit_k-10.sql,1359cd16799cb0b9bd135fda5ab1c3f978747767305128e8cc624e87859bac11,,,,,user_value_topk,pilot-balanced-v1,eu_us_gac,q02_global_user_topk,default,baseline,,0,154,"{""limit_k"": 10, ""lookback_days"": 14}","high_group_cardinality,final_ordering,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-14__limit_k-100.sql,da553e70c9e4614444bdf809a4303fca971c0773927926ba3236aa4fd503c761,,,,,user_value_topk,pilot-balanced-v1,eu_us_gac,q02_global_user_topk,default,baseline,,0,50,"{""limit_k"": 100, ""lookback_days"": 14}","high_group_cardinality,final_ordering,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-14__limit_k-25.sql,dad3b510bd14e7ff379a8135f706845fd34b76632c2e013536809c016352a9d9,,,,,user_value_topk,pilot-balanced-v1,eu_us_gac,q02_global_user_topk,default,baseline,,0,143,"{""limit_k"": 25, ""lookback_days"": 14}","high_group_cardinality,final_ordering,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-14__limit_k-50.sql,35cc32b5dceb936d486501ecac010e35b1e9dc6a2ffac84fd77ec2f213e6d17e,,,,,user_value_topk,pilot-balanced-v1,eu_us_gac,q02_global_user_topk,default,baseline,,0,30,"{""limit_k"": 50, ""lookback_days"": 14}","high_group_cardinality,final_ordering,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-1__limit_k-10.sql,4b79ab7c8dd87d65d08501c506cfc603fb08825e7d1d85b51d76925ac2c19ce1,,,,,user_value_topk,pilot-balanced-v1,eu_us_gac,q02_global_user_topk,default,baseline,,0,173,"{""limit_k"": 10, ""lookback_days"": 1}","high_group_cardinality,final_ordering,topk"
characterization_corpus,clean-run-v1,artifacts/rendered-corpora/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-1__limit_k-100.sql,1804a53058415b471ba4d18ce6e561b6a18f3f7ee00552819208299aa5e973c9,,,,,user_value_topk,pilot-balanced-v1,eu_us_gac,q02_global_user_topk,default,baseline,,0,46,"{""limit_k"": 100, ""lookback_days"": 1}","high_group_cardinality,final_ordering,topk"
