condition_id,source_query_run_id,source_logical_run_id,source_plan_id,logical_question_id,execution_strategy,dataset_id,runtime_config_id,network_profile_id,target_group,corpus_cell_id,instance_id,template_id,param_json,expected_shape_tags,source_sql_file,topology_id,intervention_role,intervention_axis,expected_regime_targets,execution_class,hard_cluster,max_membership,top2_margin,membership_entropy,display_state,sentinel_flag,planned_repetitions,selection_seed,selection_score
cond-4f778474755e588e8aa1,20260626T150642Z-clean-run-eu-us-gac-v1__pilot-balanc--afde275e290c--_rollup__lookback_days-7__min_value-900__limit_k-10,clean-run-v1,clean-run-v1,daily_tenant_rollup,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-900__limit_k-10,gac_fdw_multiregion_daily_tenant_rollup,"{""limit_k"":10,""lookback_days"":7,""min_value"":900}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-900__limit_k-10.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,1.0,0.5132121948902675,0.189752027516817,1.1128308463143255,mixed_boundary,True,5,20260724,00452d37df8cfcebab631209e6192370fb9409a32060690776234bbd09d5e9a3
cond-0815667b5c439756a642,20260626T134239Z-clean-run-eu-us-gac-v1__pilot-balanc--7516b2b63028--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,clean-run-v1,clean-run-v1,tenant_point_rollup,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10005__lookback_days-30,gac_fdw_multiregion_tenant_point_rollup,"{""eu_tenant_id"":1,""lookback_days"":30,""us_tenant_id"":10005}","fdw_union_all,tenant_filter,remote_pushdown_candidate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1__us_tenant_id-10005__lookback_days-30.sql,eu_us_gac,negative_control,,well_reduced_localized,pilot,2.0,0.972383883457741,0.9600606086269438,0.1552385261057539,clear_prototype,True,5,20260724,004e64731a919c68df9271a0916252216f15eebbcfd4ef3e8201cc0f25304a7a
cond-7a5d985fe2a5157c737d,20260626T145820Z-clean-run-eu-us-gac-v1__pilot-balanc--eaa20d84f1db--c_fdw_daily_rollup__lookback_days-14__min_value-900,clean-run-v1,clean-run-v1,daily_tenant_rollup,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-14__min_value-900,gac_fdw_daily_rollup,"{""lookback_days"":14,""min_value"":900}","fdw_remote_scan,remote_aggregate_candidate,coordinator_fanin",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-14__min_value-900.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,3.0,0.4522718985488859,0.1607408132158417,1.2446566074489578,mixed_boundary,True,5,20260724,00b03ddb15742dfc7e0689d8d0bb695a32753347ab0118320180a7833f01d060
cond-2f7c5c4be6cf31156182,20260626T145026Z-clean-run-eu-us-gac-v1__pilot-balanc--3578b3b30e0a--tenant_tier_left_join__lookback_days-1__limit_k-100,clean-run-v1,clean-run-v1,tenant_tier_daily_join,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default,mr_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_tier_left_join__lookback_days-1__limit_k-100,gac_fdw_multiregion_tenant_tier_left_join,"{""limit_k"":100,""lookback_days"":1}","fdw_remote_join,reference_join,outer_join,fdw_union_all,daily_group_by",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_tier_left_join__lookback_days-1__limit_k-100.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,0.0,0.3936060879806059,0.1025292022662395,1.2872517873378857,mixed_boundary,True,5,20260724,00c1a3430be3c46c10ef0d8abf4335ad98810cdf790a8a730a67a43cc8bba566
cond-1ef8768e78a1de56adf1,20260626T144021Z-clean-run-eu-us-gac-v1__pilot-balanc--e2733444a1b3--tenant_tier_left_join__lookback_days-14__limit_k-50,clean-run-v1,clean-run-v1,tenant_tier_daily_join,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default,fdw_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_tenant_tier_left_join__lookback_days-14__limit_k-50,gac_fdw_tenant_tier_left_join,"{""limit_k"":50,""lookback_days"":14}","fdw_remote_join,reference_join,outer_join,group_by",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_tenant_tier_left_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_tenant_tier_left_join__lookback_days-14__limit_k-50.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,0.0,0.4073491383111993,0.0981258701236259,1.2416324655266555,mixed_boundary,True,5,20260724,00d2e5daf4cbf36e2b206d934536c3f82509a8aa3cb58bf8ae79058af253cdc6
cond-8c64ffbc156a42d5de5e,20260626T130207Z-clean-run-eu-us-gac-v1__pilot-balanc--e0253af1aaf8--t__gac_fdw_top_tenants__lookback_days-3__limit_k-50,clean-run-v1,clean-run-v1,top_tenants,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_top_tenants_default__dataset-pilot-balanced-v1__runtime-default,fdw_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_top_tenants__lookback_days-3__limit_k-50,gac_fdw_top_tenants,"{""limit_k"":50,""lookback_days"":3}","fdw_remote_scan,topk,final_ordering",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_top_tenants_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_top_tenants__lookback_days-3__limit_k-50.sql,eu_us_gac,baseline,,"remote_fetch_heavy,gac_finalization_heavy",pilot,1.0,0.7136606904092061,0.5409697986100455,0.8541606096141152,clear_prototype,True,5,20260724,01359534db8b38a2864f14aa17834803875321df60facdc25f271a350908b7a3
cond-2934cc7da1de670fd716,20260626T121809Z-clean-run-eu-us-gac-v1__pilot-balanc--e7bfd6e07d36--nt_rollup__lookback_days-3__min_value-0__limit_k-50,clean-run-v1,clean-run-v1,daily_tenant_rollup,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-3__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,"{""limit_k"":50,""lookback_days"":3,""min_value"":0}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-3__min_value-0__limit_k-50.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,1.0,0.8118542813237256,0.718707544850247,0.6546205987693567,clear_prototype,True,5,20260724,0194e4ad59e3efaec8a96553400bc90c03894010078fa4cf4ac7ca971a4ff95a
cond-786bf7b48205fb7374ea,20260626T141933Z-clean-run-eu-us-gac-v1__pilot-balanc--1334da8c63ac--enant_id-1000__us_tenant_id-10005__lookback_days-14,clean-run-v1,clean-run-v1,tenant_point_rollup,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default,mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1000__us_tenant_id-10005__lookback_days-14,gac_fdw_multiregion_tenant_point_rollup,"{""eu_tenant_id"":1000,""lookback_days"":14,""us_tenant_id"":10005}","fdw_union_all,tenant_filter,remote_pushdown_candidate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_tenant_point_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-1000__us_tenant_id-10005__lookback_days-14.sql,eu_us_gac,negative_control,,well_reduced_localized,pilot,2.0,0.9844994302885396,0.977604465708022,0.0961882239492539,clear_prototype,False,3,20260724,01cfa243b78d3c2961b8eb01f2c6b68c05c38d37d42af837a88c6f09bcbbcebb
cond-fb730b7faa8045049194,20260626T135327Z-clean-run-eu-us-gac-v1__pilot-balanc--fa744f3010f5--_event_filter_summary__lookback_days-3__min_value-0,clean-run-v1,clean-run-v1,event_filter_summary,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default,fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_filter_summary__lookback_days-3__min_value-0,gac_fdw_event_filter_summary,"{""lookback_days"":3,""min_value"":0}","fdw_remote_scan,selective_filter,remote_aggregate_candidate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_filter_summary__lookback_days-3__min_value-0.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,1.0,0.4039898515797751,0.0164313757003791,1.1657654567683218,mixed_boundary,True,5,20260724,02945a22ef02e1a1b643b21099fb04448147dc7b96c10f4c68d48160f03bdae7
cond-36f3dc2b7cc2196e32e8,20260626T123702Z-clean-run-eu-us-gac-v1__pilot-balanc--a055d2447640--ion_global_user_join__lookback_days-30__limit_k-100,clean-run-v1,clean-run-v1,global_user_topk,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_global_user_default__dataset-pilot-balanced-v1__runtime-default,mr_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-100,gac_fdw_multiregion_global_user_join,"{""limit_k"":100,""lookback_days"":30}","fdw_remote_join,non_colocated_join,fdw_union_all,topk",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-100.sql,eu_us_gac,baseline,,"join_movement,gac_finalization_heavy",pilot,0.0,0.5306429718913418,0.3004882942164349,1.170147448045219,mixed_boundary,True,5,20260724,02d7fd1503fb6b6ded180af7b017925b8e3e9db8be7ddc0186c6c39ab5f9ba96
cond-6c9e6448bb422a2bdfa0,20260626T133401Z-clean-run-eu-us-gac-v1__pilot-balanc--87b9c35f9591--_rollup__lookback_days-7__min_value-500__limit_k-50,clean-run-v1,clean-run-v1,daily_tenant_rollup,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,"{""limit_k"":50,""lookback_days"":7,""min_value"":500}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,1.0,0.7648011915562218,0.6491618835465546,0.7659192413511057,clear_prototype,False,3,20260724,035255263f430e492ceb305bcca0a61078bddeca80d1d015f51f48a82865394d
cond-225db1900d966640512e,20260706T014114Z-clean-run-eu-us-gac-validation-holdo--20ad48545f75--egion_global_user_join__lookback_days-7__limit_k-25,clean-run-v1-validation-holdout,validation-holdout-v1,global_user_topk,multiregion_union,pilot-balanced-v1,default,,analytics_clients,holdout_mr_global_user_join_worker_skew__dataset-pilot-balanced-v1__runtime-default,holdout_mr_global_user_join_worker_skew__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-7__limit_k-25,gac_fdw_multiregion_global_user_join,"{""limit_k"":25,""lookback_days"":7}","fdw_remote_join,non_colocated_join,fdw_union_all,topk",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__default__analytics_clients/queries/holdout_mr_global_user_join_worker_skew__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-7__limit_k-25.sql,eu_us_gac,positive_case,dataset_region_asymmetry,"join_movement,gac_finalization_heavy,skew_imbalance",pilot,,,,,weak_prototype_coverage,False,3,20260724,03c07bc67d004290c3a95422c20e9407a055a76e731b3a523caf0ea0b437b327
cond-846d8b77c86400b75b64,20260626T132015Z-clean-run-eu-us-gac-v1__pilot-balanc--577e0112e06c--gion_global_user_join__lookback_days-1__limit_k-100,clean-run-v1,clean-run-v1,global_user_topk,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_global_user_default__dataset-pilot-balanced-v1__runtime-default,mr_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-1__limit_k-100,gac_fdw_multiregion_global_user_join,"{""limit_k"":100,""lookback_days"":1}","fdw_remote_join,non_colocated_join,fdw_union_all,topk",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-1__limit_k-100.sql,eu_us_gac,baseline,,"join_movement,gac_finalization_heavy",pilot,0.0,0.7483834354989791,0.5924445317638132,0.7855238462690581,clear_prototype,False,3,20260724,04de7a3158a696215a0a573782285cf87a9e44ba29976b272f49bd34e015354c
cond-791c5fc733f60b39e7fe,20260626T123623Z-clean-run-eu-us-gac-v1__pilot-balanc--90ee8b7948a8--_fdw_global_user_join__lookback_days-7__limit_k-100,clean-run-v1,clean-run-v1,global_user_topk,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_global_user_default__dataset-pilot-balanced-v1__runtime-default,fdw_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_global_user_join__lookback_days-7__limit_k-100,gac_fdw_global_user_join,"{""limit_k"":100,""lookback_days"":7}","fdw_remote_join,non_colocated_join,repartition_candidate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_global_user_join__lookback_days-7__limit_k-100.sql,eu_us_gac,baseline,,"join_movement,gac_finalization_heavy",pilot,0.0,0.8173620826722472,0.6932536545026267,0.6194130767248031,clear_prototype,False,3,20260724,08e4d35e28e360946988c9d208dc8edd217bd732f59a344e4ac1de99c573c40c
cond-1661f99ef69859e5d461,20260626T115057Z-clean-run-eu-us-gac-v1__pilot-balanc--8ed2abdba8f2--ac_fdw_daily_rollup__lookback_days-3__min_value-900,clean-run-v1,clean-run-v1,daily_tenant_rollup,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-3__min_value-900,gac_fdw_daily_rollup,"{""lookback_days"":3,""min_value"":900}","fdw_remote_scan,remote_aggregate_candidate,coordinator_fanin",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_daily_rollup__lookback_days-3__min_value-900.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,3.0,0.3748977629502365,0.0845510744824732,1.3248774832857977,mixed_boundary,False,3,20260724,096d9a27132630854f665f36bc4fbb774bd4230611ee38ce3d547876e49ade8c
cond-98277f4a3e908871b5eb,20260626T135503Z-clean-run-eu-us-gac-v1__pilot-balanc--57d9b387f2d8--event_filter_summary__lookback_days-30__min_value-0,clean-run-v1,clean-run-v1,event_filter_summary,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_event_filter_default__dataset-pilot-balanced-v1__runtime-default,mr_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-30__min_value-0,gac_fdw_multiregion_event_filter_summary,"{""lookback_days"":30,""min_value"":0}","fdw_union_all,selective_filter,remote_pushdown_candidate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_filter_summary__lookback_days-30__min_value-0.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,0.0,0.4828273220479226,0.1564124484451122,1.1328853017300882,mixed_boundary,False,3,20260724,0a5cc51621d5ed34835381f8923e850f0603745e0d08f93246e260a436e5121e
cond-8e10f074460e2452d761,20260626T144252Z-clean-run-eu-us-gac-v1__pilot-balanc--38beb7b9af9c--_etl_global_user_topk__lookback_days-14__limit_k-50,clean-run-v1,clean-run-v1,global_user_topk,etl_materialized,pilot-balanced-v1,default,,analytics_clients,etl_global_user_default__dataset-pilot-balanced-v1__runtime-default,etl_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_global_user_topk__lookback_days-14__limit_k-50,gac_etl_global_user_topk,"{""limit_k"":50,""lookback_days"":14}","local_etl_read,non_colocated_join_materialized,topk",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/etl_global_user_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_global_user_topk__lookback_days-14__limit_k-50.sql,eu_us_gac,negative_control,,well_reduced_localized,pilot,3.0,0.8591176086516413,0.763734496547619,0.5223590402687683,clear_prototype,False,3,20260724,0a82ab5a2d4c1e51194ada5b57a5de7db92d385ed045f06abe1b83611aeabd24
cond-213094df63d00ed2a194,20260626T123527Z-clean-run-eu-us-gac-v1__pilot-balanc--d90ac322c5da--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1,clean-run-v1,event_raw_wide_sample,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_raw_wide_default__dataset-pilot-balanced-v1__runtime-default,fdw_raw_wide_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_raw_wide_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,baseline,,remote_fetch_heavy,pilot,2.0,0.2638992781030611,0.011168590146038,1.3851189674149325,weak_prototype_coverage,False,3,20260724,11b43eaf32a9f7caeba308d4e47fffa62e6027a0cd64546671504964cc8856b8
cond-3f66556ae8c298eab74d,20260626T122243Z-clean-run-eu-us-gac-v1__pilot-balanc--2486c911fc80--vent_filter_summary__lookback_days-1__min_value-100,clean-run-v1,clean-run-v1,event_filter_summary,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default,fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_filter_summary__lookback_days-1__min_value-100,gac_fdw_event_filter_summary,"{""lookback_days"":1,""min_value"":100}","fdw_remote_scan,selective_filter,remote_aggregate_candidate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_event_filter_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_filter_summary__lookback_days-1__min_value-100.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,1.0,0.4146531725179099,0.0535215006384502,1.1851160203591733,mixed_boundary,False,3,20260724,1218e35d29f953b7543c064be375c90897b9d175c219db60c7558ba0d567fc46
cond-c5b1cb80a15ad5f221e3,20260626T144918Z-clean-run-eu-us-gac-v1__pilot-balanc--b928855b3b12--__limit_k-100__payload_repeat-16__payload_width-512,clean-run-v1,clean-run-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_raw_wide_default__dataset-pilot-balanced-v1__runtime-default,mr_raw_wide_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-100__payload_repeat-16__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":900,""payload_repeat"":16,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_raw_wide_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-900__limit_k-100__payload_repeat-16__payload_width-512.sql,eu_us_gac,baseline,,remote_fetch_heavy,pilot,3.0,0.4405964033786541,0.0915057990013962,1.2020916210175687,mixed_boundary,False,3,20260724,1239eebee3e24fe2305c1fbd4818c3105edc7bb7b638d6174d68725fc781599e
cond-4ce68d2509565ea28322,20260626T151246Z-clean-run-eu-us-gac-v1__pilot-balanc--2b4e9f46dc35--time-default__gac_etl_local_rollup__lookback_days-7,clean-run-v1,clean-run-v1,daily_tenant_rollup,etl_materialized,pilot-balanced-v1,default,,analytics_clients,etl_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,etl_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_local_rollup__lookback_days-7,gac_etl_local_rollup,"{""lookback_days"":7}","local_etl_read,low_remote_pressure,aggregate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/etl_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__gac_etl_local_rollup__lookback_days-7.sql,eu_us_gac,negative_control,,well_reduced_localized,pilot,3.0,0.9100431343935323,0.8503177515534909,0.3777202632471759,clear_prototype,False,3,20260724,38f87c3e42331200bd6901f547453c8da72811d3707913b483db496a4a9f90c6
cond-06d0a73fabed411b37fc,20260626T151435Z-clean-run-eu-us-gac-v1__pilot-balanc--4edf9c93b230---default__gac_fdw_event_full_scan_summary__case-001,clean-run-v1,clean-run-v1,event_full_scan_summary,fdw_raw,pilot-balanced-v1,default,,analytics_clients,fdw_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default,fdw_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_full_scan_summary__case-001,gac_fdw_event_full_scan_summary,{},"fdw_remote_scan,full_scan,aggregate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/fdw_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_event_full_scan_summary__case-001.sql,eu_us_gac,baseline,,remote_fetch_heavy,pilot,2.0,0.2923654391755133,0.0380022616401926,1.379262818157049,weak_prototype_coverage,False,3,20260724,4d09717ee99a5da28ca6e3cefed42d848e89f30cda9f9cd858d8b3cb32356328
cond-0310221dd4f525ebbd94,20260626T140057Z-clean-run-eu-us-gac-v1__pilot-balanc--ef7bca806068--c_fdw_multiregion_event_full_scan_summary__case-001,clean-run-v1,clean-run-v1,event_full_scan_summary,multiregion_union,pilot-balanced-v1,default,,analytics_clients,mr_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default,mr_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_full_scan_summary__case-001,gac_fdw_multiregion_event_full_scan_summary,{},"fdw_union_all,full_scan,aggregate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__analytics_clients/queries/mr_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default__gac_fdw_multiregion_event_full_scan_summary__case-001.sql,eu_us_gac,baseline,,remote_fetch_heavy,pilot,2.0,0.2846502091272445,0.030394633054854,1.381218949520194,weak_prototype_coverage,False,3,20260724,f9b6c7f99d54234218e2f895b2e3064cf74fae2847f3cb6e27b1f5afed1b54e0
cond-c7752535b0651ad3a347,20260626T152714Z-clean-run-eu-us-gac-v1__pilot-balanc--427871a741dd--_q02_global_user_topk__lookback_days-30__limit_k-25,clean-run-v1,clean-run-v1,user_value_topk,single_region_citus,pilot-balanced-v1,default,,coordinators,single_user_value_default__dataset-pilot-balanced-v1__runtime-default,single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-30__limit_k-25,q02_global_user_topk,"{""limit_k"":25,""lookback_days"":30}","high_group_cardinality,final_ordering,topk",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_value_default__dataset-pilot-balanced-v1__runtime-default__q02_global_user_topk__lookback_days-30__limit_k-25.sql,eu_us_gac,baseline,,gac_finalization_heavy,pilot,3.0,0.9046724075065224,0.8475707683758036,0.4050871277532511,clear_prototype,True,5,20260724,00a79e49382194985f936fb4f836d11e6e399de28b14590010ad2bc6b91e713d
