query_run_id,k,dominant_cluster,max_membership,nearest_center_distance,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2
20260626T153703Z-clean-run-eu-us-gac-v1__pilot-balanc--cc7343fe077e--__q01_tenant_rollup__lookback_days-7__min_value-100,3,2,0.8885700822842525,0.3739710100649312,0.8278374114964381,0.06073267078781443,0.9564938778736767,0.05069724692793305,1.0189092292553414,0.8885700822842525,0.3739710100649312
20260626T153717Z-clean-run-eu-us-gac-v1__pilot-balanc--cff08ad14d48--4_tenant_point_rollup__tenant_id-5__lookback_days-1,3,2,0.8370297193542525,0.38481471991425165,0.7199185356020682,0.1171111837521843,0.7659519989034137,0.04585909689356325,1.0634377170319427,0.8370297193542525,0.38481471991425165
20260626T153730Z-clean-run-eu-us-gac-v1__pilot-balanc--c2b08fb86cf4--ulti_dimension_rollup__lookback_days-30__limit_k-10,3,2,0.9592740558250406,0.2622246131408416,0.9339995740958895,0.015451462445808436,1.1122797772413207,0.025274481729151043,0.9362991031227554,0.9592740558250406,0.2622246131408416
20260626T153744Z-clean-run-eu-us-gac-v1__pilot-balanc--42f36f852ec5--lt__q01_tenant_rollup__lookback_days-1__min_value-0,3,2,0.8613071321830894,0.3910675181857902,0.7769382033588386,0.08436892882425084,0.8818468605635235,0.05432393899265963,1.028750648433253,0.8613071321830894,0.3910675181857902
20260626T153757Z-clean-run-eu-us-gac-v1__pilot-balanc--cfa793e3afea--06_user_segment_join__lookback_days-14__limit_k-100,3,2,0.9249620551029045,0.34430688132953674,0.8812855038156222,0.03136139360981311,1.1255134777011644,0.043676551287282296,1.0023102113432936,0.9249620551029045,0.34430688132953674
20260626T153811Z-clean-run-eu-us-gac-v1__pilot-balanc--24b3e7963d7f--q06_user_segment_join__lookback_days-30__limit_k-50,3,2,0.930062496789534,0.334258754841245,0.8892634038393966,0.029138410260328495,1.1233083537103805,0.040799092950137415,0.9984684804425343,0.930062496789534,0.334258754841245
20260626T153826Z-clean-run-eu-us-gac-v1__pilot-balanc--e46df66eb898--_q06_user_segment_join__lookback_days-3__limit_k-50,3,2,0.9277749913304802,0.3382983568006177,0.8859370163266062,0.030387033665645692,1.1193448680531035,0.04183797500387408,1.0008179599101161,0.9277749913304802,0.3382983568006177
20260626T153839Z-clean-run-eu-us-gac-v1__pilot-balanc--aa951788e1f1--enant_point_rollup__tenant_id-1000__lookback_days-1,3,2,0.6995378025900623,0.4517232390647714,0.45499123439912803,0.24454656819093426,0.6525740489709879,0.055915629219003476,1.0937541750277278,0.6995378025900623,0.4517232390647714
20260626T153852Z-clean-run-eu-us-gac-v1__pilot-balanc--c4cb78df72a6--ent_filter_summary__lookback_days-30__min_value-100,3,2,0.9724665555920594,0.22666135144040095,0.9560747292794597,0.01114161809534081,1.0831827025186231,0.016391826312599767,0.9462677512104972,0.9724665555920594,0.22666135144040095
20260626T153906Z-clean-run-eu-us-gac-v1__pilot-balanc--004a7f9b6684--ulti_dimension_rollup__lookback_days-1__limit_k-100,3,2,0.9376151699211417,0.31573358870192747,0.9008911025814564,0.025660762739172966,1.1124616754303804,0.03672406733968524,0.981288328833502,0.9376151699211417,0.31573358870192747
20260626T153920Z-clean-run-eu-us-gac-v1__pilot-balanc--c826bc15ba0a--obal_user_segment_join__lookback_days-7__limit_k-50,3,0,0.8519777380861134,0.5622735227711069,0.7495096798129129,0.8519777380861134,0.5622735227711069,0.04555420364068612,1.567157188280023,0.10246805827320053,1.180025907518797
20260626T153935Z-clean-run-eu-us-gac-v1__pilot-balanc--e3739a0ab484--ent_filter_summary__lookback_days-30__min_value-900,3,2,0.9731114393492709,0.2238743558224774,0.9572686074945309,0.011045728795989028,1.0733545952528563,0.01584283185474001,0.9460623664461263,0.9731114393492709,0.2238743558224774
20260626T153949Z-clean-run-eu-us-gac-v1__pilot-balanc--9bc10d0cd70c--tenant_point_rollup__tenant_id-100__lookback_days-3,3,2,0.8726359774908814,0.3641410993778254,0.7871559564449286,0.08548002104595273,0.8211238599971465,0.041884001463165815,1.0540092710491002,0.8726359774908814,0.3641410993778254
20260626T154002Z-clean-run-eu-us-gac-v1__pilot-balanc--5c5cfd6c689e--__q01_tenant_rollup__lookback_days-1__min_value-900,3,2,0.8583307535533111,0.39959271565195087,0.773441933215653,0.08488882033765806,0.89804691212144,0.056780426109030835,1.0337777289771573,0.8583307535533111,0.39959271565195087
20260626T154016Z-clean-run-eu-us-gac-v1__pilot-balanc--81c2c30df1f7--_q06_user_segment_join__lookback_days-3__limit_k-10,3,2,0.9429577217451398,0.3054118787960127,0.9100154257262575,0.024099982235977754,1.1021795510697956,0.03294229601888235,0.9879713464436872,0.9429577217451398,0.3054118787960127
20260626T154030Z-clean-run-eu-us-gac-v1__pilot-balanc--545644dfd46a--fault__q05_tenant_tier_daily_join__lookback_days-14,3,2,0.8922798889077361,0.40080152530081986,0.8318814353770713,0.047321657561599,1.1202985406447643,0.0603984535306649,1.0285980948652718,0.8922798889077361,0.40080152530081986
20260626T154044Z-clean-run-eu-us-gac-v1__pilot-balanc--4cf93a4a82ca--_tenant_point_rollup__tenant_id-1__lookback_days-30,3,2,0.9031311666537168,0.3503779130154072,0.8459981814067192,0.0571329852469976,0.9207444103075545,0.03973584809928564,1.0455279362375312,0.9031311666537168,0.3503779130154072
20260626T154056Z-clean-run-eu-us-gac-v1__pilot-balanc--acbec75b2276--q02_global_user_topk__lookback_days-30__limit_k-100,3,2,0.9736715413362156,0.22105821333282885,0.9583802088159804,0.01103712614354913,1.0603553213910701,0.015291332520235219,0.946008755767461,0.9736715413362156,0.22105821333282885
20260626T154110Z-clean-run-eu-us-gac-v1__pilot-balanc--79aafd9df28f--tenant_point_rollup__tenant_id-500__lookback_days-7,3,2,0.8977304798462507,0.3511328796744882,0.835054642828299,0.06267583701795167,0.8914306001427875,0.039593683135797586,1.0468959551121033,0.8977304798462507,0.3511328796744882
20260626T154123Z-clean-run-eu-us-gac-v1__pilot-balanc--1d152d57092e--4_tenant_point_rollup__tenant_id-1__lookback_days-1,3,2,0.8370297193542525,0.38481471991425165,0.7199185356020682,0.1171111837521843,0.7659519989034137,0.04585909689356325,1.0634377170319427,0.8370297193542525,0.38481471991425165
20260626T154136Z-clean-run-eu-us-gac-v1__pilot-balanc--0d983778089c--ault__q10_top_tenants__lookback_days-30__limit_k-50,3,2,0.9737960152205942,0.2205041976249591,0.9586570101740786,0.011064979732890124,1.0568124986437266,0.015139005046515667,0.9469926146968143,0.9737960152205942,0.2205041976249591
20260626T154150Z-clean-run-eu-us-gac-v1__pilot-balanc--71c68e864af6--enant_point_rollup__tenant_id-1000__lookback_days-7,3,2,0.8973281429079285,0.35126464772117105,0.8342627407242948,0.06306540218363364,0.8896936379768695,0.039606454908437824,1.0470063229939757,0.8973281429079285,0.35126464772117105
20260626T154203Z-clean-run-eu-us-gac-v1__pilot-balanc--ec7c61912975--multi_dimension_rollup__lookback_days-3__limit_k-25,3,2,0.9572481341321141,0.27015736657794787,0.9318322238101239,0.017335955545895777,1.0998758709290777,0.02541591032199021,0.9620295561124287,0.9572481341321141,0.27015736657794787
20260626T154217Z-clean-run-eu-us-gac-v1__pilot-balanc--2f00c490e406--ault__q10_top_tenants__lookback_days-14__limit_k-25,3,2,0.9736095063203767,0.22142027906279604,0.958247689760013,0.011028677119259636,1.062353071740454,0.015361816560363699,0.9460131527844343,0.9736095063203767,0.22142027906279604
20260626T154231Z-clean-run-eu-us-gac-v1__pilot-balanc--18966e65e9e0--obal_user_segment_join__lookback_days-3__limit_k-25,3,0,0.8593804559497416,0.5487950582584576,0.7619211081948664,0.8593804559497416,0.5487950582584576,0.04316019629538321,1.5634929005237317,0.09745934775487519,1.1756739144271044
20260626T154245Z-clean-run-eu-us-gac-v1__pilot-balanc--81e124c422b8--efault__q05_tenant_tier_daily_join__lookback_days-3,3,2,0.876242286739537,0.42905798983125576,0.8070779851397741,0.05459341166070021,1.1335361743167256,0.06916430159976282,1.0434599098915434,0.876242286739537,0.42905798983125576
20260626T154259Z-clean-run-eu-us-gac-v1__pilot-balanc--8ecbfd5d4ca4--vent_filter_summary__lookback_days-7__min_value-900,3,2,0.9728318216759008,0.22511547049759403,0.9567452158083402,0.011081572456538753,1.0779734735940247,0.016086605867560604,0.9461413280466218,0.9728318216759008,0.22511547049759403
20260626T154312Z-clean-run-eu-us-gac-v1__pilot-balanc--d8f3d85bb596--tenant_point_rollup__tenant_id-100__lookback_days-1,3,2,0.812351188976605,0.39831375440323313,0.6730311530057248,0.13932003597088014,0.7382966340230449,0.048328775052514976,1.069457708223555,0.812351188976605,0.39831375440323313
20260626T154325Z-clean-run-eu-us-gac-v1__pilot-balanc--9b26fe8fc03a--fault__q10_top_tenants__lookback_days-3__limit_k-25,3,2,0.9738032567097978,0.22021241681105982,0.9586791990946535,0.011072685675057821,1.0551596888733006,0.015124057615144352,0.9460690130488134,0.9738032567097978,0.22021241681105982
20260626T154339Z-clean-run-eu-us-gac-v1__pilot-balanc--6457f20e770f--__q02_global_user_topk__lookback_days-7__limit_k-50,3,2,0.973697581668722,0.2209021471963426,0.9584369199927483,0.011041756655304194,1.0594610847214847,0.015260661675973782,0.9460142793025723,0.973697581668722,0.2209021471963426
20260626T154353Z-clean-run-eu-us-gac-v1__pilot-balanc--7e71576780a2--_q01_tenant_rollup__lookback_days-30__min_value-500,3,2,0.8892821064095251,0.3737039701468279,0.8292327917497259,0.06004931465979927,0.9598729127797282,0.05066857893067561,1.018668793950248,0.8892821064095251,0.3737039701468279
20260626T154406Z-clean-run-eu-us-gac-v1__pilot-balanc--17fd079a653a--ulti_dimension_rollup__lookback_days-30__limit_k-25,3,2,0.9602210896939652,0.25931816609717134,0.9357172558537203,0.015275076465789813,1.10476189971895,0.024503833840244918,0.9363343630869629,0.9602210896939652,0.25931816609717134
20260626T154420Z-clean-run-eu-us-gac-v1__pilot-balanc--295cc6f02de7--fault__q10_top_tenants__lookback_days-1__limit_k-25,3,2,0.9738926925250242,0.21900573516418553,0.9590132309848399,0.011227845934791638,1.044312844981096,0.014879461540184274,0.9463000219695636,0.9738926925250242,0.21900573516418553
20260626T154433Z-clean-run-eu-us-gac-v1__pilot-balanc--0a99f4bdada4--obal_user_segment_join__lookback_days-1__limit_k-10,3,0,0.8714747860719534,0.5272751890668579,0.782313577082969,0.8714747860719534,0.5272751890668579,0.0393640049390623,1.558984431316755,0.08916120898898437,1.1710217008140087
20260626T154447Z-clean-run-eu-us-gac-v1__pilot-balanc--b011c35ad900--vent_filter_summary__lookback_days-1__min_value-900,3,2,0.9734271551768248,0.22237228131776962,0.9578784025409953,0.011024092187345666,1.0670060180066936,0.01554875263582949,0.9460049688889026,0.9734271551768248,0.22237228131776962
20260626T154501Z-clean-run-eu-us-gac-v1__pilot-balanc--f4b0cc966721--_q01_tenant_rollup__lookback_days-14__min_value-900,3,2,0.8507240867074645,0.39778997656503684,0.7572902988042608,0.09343378790320366,0.8617940797669554,0.05584212538933188,1.0319133049981137,0.8507240867074645,0.39778997656503684
20260626T154514Z-clean-run-eu-us-gac-v1__pilot-balanc--94c052534c87--06_user_segment_join__lookback_days-30__limit_k-100,3,2,0.9248818780933278,0.344724852390145,0.8810633054021141,0.03129954921545857,1.1276243873295628,0.043818572691213656,1.0023569577746787,0.9248818780933278,0.344724852390145
20260626T154528Z-clean-run-eu-us-gac-v1__pilot-balanc--71b7a6a4dd39--_q02_global_user_topk__lookback_days-30__limit_k-10,3,2,0.9730021811155899,0.2243668278621104,0.9570627348599829,0.011058372628803216,1.0752428310244377,0.015939446255606952,0.946090871797779,0.9730021811155899,0.2243668278621104
20260626T154542Z-clean-run-eu-us-gac-v1__pilot-balanc--af7f2dc48db3--__q02_global_user_topk__lookback_days-7__limit_k-10,3,2,0.9732464771909447,0.2232488207115173,0.9575261932045704,0.011033238822681028,1.0708314331649904,0.01572028398637427,0.9460324469146004,0.9732464771909447,0.2232488207115173
20260626T154556Z-clean-run-eu-us-gac-v1__pilot-balanc--451f7eef865f--q06_user_segment_join__lookback_days-14__limit_k-25,3,2,0.9376196036915627,0.3181017462793388,0.9013178032452157,0.02607859586209029,1.1144893415154988,0.03630180044634701,0.9926600253864719,0.9376196036915627,0.3181017462793388
20260626T154609Z-clean-run-eu-us-gac-v1__pilot-balanc--a94da9fa725d--multi_dimension_rollup__lookback_days-7__limit_k-50,3,2,0.9661152357943754,0.2458613735198301,0.9458901087099119,0.013659637121161104,1.09155776300783,0.020225127084463525,0.9514555168962027,0.9661152357943754,0.2458613735198301
20260626T154623Z-clean-run-eu-us-gac-v1__pilot-balanc--4c6ede99fc39--tenant_point_rollup__tenant_id-10__lookback_days-14,3,2,0.9011120962171892,0.3503638252465638,0.8418151221247985,0.05929697409239078,0.9080932759739916,0.03959092969042008,1.0460040138967972,0.9011120962171892,0.3503638252465638
20260626T154637Z-clean-run-eu-us-gac-v1__pilot-balanc--1d86776db5f1--_q06_user_segment_join__lookback_days-1__limit_k-50,3,2,0.9214934532967692,0.3503720657711298,0.876334990583096,0.03334808398955765,1.1195073580717896,0.04515846271367317,1.0067996605617193,0.9214934532967692,0.3503720657711298
20260626T154650Z-clean-run-eu-us-gac-v1__pilot-balanc--796012d77886--multi_dimension_rollup__lookback_days-7__limit_k-10,3,2,0.9641157866828423,0.2526877611280533,0.9422391387121946,0.014007565346510074,1.1112262587905442,0.021876647970647683,0.9506839303954826,0.9641157866828423,0.2526877611280533
20260626T154704Z-clean-run-eu-us-gac-v1__pilot-balanc--19014514d01e--vent_filter_summary__lookback_days-7__min_value-100,3,2,0.9726714793147182,0.22580273362958347,0.9564494211197868,0.011106462490350473,1.0803534046623833,0.01622205819493137,0.9461941848619975,0.9726714793147182,0.22580273362958347
20260626T154717Z-clean-run-eu-us-gac-v1__pilot-balanc--b4a1672f0c73--nant_point_rollup__tenant_id-1000__lookback_days-14,3,2,0.9008770910171482,0.35039176947359446,0.8413374169859206,0.05953967403122765,0.9067855230088717,0.03958323495162412,1.0460631103793847,0.9008770910171482,0.35039176947359446
20260626T154730Z-clean-run-eu-us-gac-v1__pilot-balanc--0826d7af9c32--multi_dimension_rollup__lookback_days-1__limit_k-50,3,2,0.9459796706027901,0.29722978479388634,0.9141945082193491,0.022235167013768906,1.1045536615409866,0.03178516238344093,0.9747032320322053,0.9459796706027901,0.29722978479388634
20260626T154744Z-clean-run-eu-us-gac-v1__pilot-balanc--9173c2e2ec0a--4_tenant_point_rollup__tenant_id-1__lookback_days-3,3,2,0.8783066678950799,0.3608426477532432,0.7978654411445452,0.08044122675053483,0.8330603875590942,0.04125210535438518,1.0524170670813116,0.8783066678950799,0.3608426477532432
20260626T154757Z-clean-run-eu-us-gac-v1__pilot-balanc--5b8f4ffeb73f--fault__q05_tenant_tier_daily_join__lookback_days-30,3,2,0.9083385491535866,0.37076786605425194,0.8568459667130114,0.0401688684058382,1.1044026480436666,0.05149258244057518,1.0124606728170604,0.9083385491535866,0.37076786605425194
20260626T154810Z-clean-run-eu-us-gac-v1__pilot-balanc--720b01340f7c--4_tenant_point_rollup__tenant_id-1__lookback_days-7,3,2,0.8957728748871893,0.35182951892328623,0.8312187318115538,0.06455414307563541,0.8833404128792174,0.03967298203717539,1.0474380493403388,0.8957728748871893,0.35182951892328623
20260626T154823Z-clean-run-eu-us-gac-v1__pilot-balanc--644dcd966f00--_tenant_point_rollup__tenant_id-1__lookback_days-14,3,2,0.9005678425152308,0.3504357544200245,0.8407110266055718,0.059856815909658946,0.9051059058096528,0.039575341575110216,1.0461417325501914,0.9005678425152308,0.3504357544200245
20260626T154836Z-clean-run-eu-us-gac-v1__pilot-balanc--a48badb86080--ulti_dimension_rollup__lookback_days-14__limit_k-10,3,2,0.9686323731603484,0.23866392714862225,0.9493232809524415,0.012058534631744462,1.107871367123629,0.019309092207907046,0.9395627182451053,0.9686323731603484,0.23866392714862225
20260626T154850Z-clean-run-eu-us-gac-v1__pilot-balanc--bc1ab32fb33c--fault__q10_top_tenants__lookback_days-1__limit_k-10,3,2,0.9738220854197385,0.22004873445866557,0.9587300970448949,0.011085926205417831,1.053941602671512,0.01509198837484361,0.9460748126292662,0.9738220854197385,0.22004873445866557
20260626T154903Z-clean-run-eu-us-gac-v1__pilot-balanc--b9fac9b3c008--_q02_global_user_topk__lookback_days-7__limit_k-100,3,2,0.9738337495047911,0.21995099988149583,0.958761239562864,0.011093740553281934,1.0532181299938221,0.015072509941927048,0.9460861297224267,0.9738337495047911,0.21995099988149583
20260626T154917Z-clean-run-eu-us-gac-v1__pilot-balanc--c9ebbce5037d--obal_user_segment_join__lookback_days-7__limit_k-10,3,0,0.8714747860719534,0.5272751890668579,0.782313577082969,0.8714747860719534,0.5272751890668579,0.0393640049390623,1.558984431316755,0.08916120898898437,1.1710217008140087
20260626T154931Z-clean-run-eu-us-gac-v1__pilot-balanc--b420d1f57881--bal_user_segment_join__lookback_days-1__limit_k-100,3,0,0.8472741080776751,0.5708480944971812,0.7416396193662815,0.8472741080776751,0.5708480944971812,0.047091403210931415,1.569637485784039,0.10563448871139354,1.183033181574425
20260626T154946Z-clean-run-eu-us-gac-v1__pilot-balanc--517fbad6f7c4--multi_dimension_rollup__lookback_days-3__limit_k-50,3,2,0.9580220277648787,0.2673994745799436,0.933388035621994,0.017343980092236734,1.0887794232059858,0.024633992142884604,0.9629523409781378,0.9580220277648787,0.2673994745799436
20260626T154959Z-clean-run-eu-us-gac-v1__pilot-balanc--5d7ccf108078--ent_filter_summary__lookback_days-14__min_value-100,3,2,0.9726849112307189,0.2257457242887104,0.9564741031057239,0.01110428064428617,1.080160136920609,0.016210808124994928,0.946189584497517,0.9726849112307189,0.2257457242887104
20260626T155014Z-clean-run-eu-us-gac-v1__pilot-balanc--aff3be0e84a9--ent_filter_summary__lookback_days-14__min_value-500,3,2,0.9728575382845833,0.22500377834605775,0.9567929120427908,0.011077835473624204,1.077575799158233,0.016064626241792477,0.9461333017642478,0.9728575382845833,0.22500377834605775
20260626T155028Z-clean-run-eu-us-gac-v1__pilot-balanc--841a498a2c61--__q01_tenant_rollup__lookback_days-3__min_value-500,3,2,0.8786285097452533,0.3792627795461401,0.8089367132998011,0.0696917964454522,0.9207855487997658,0.05167969380929445,1.022374713095283,0.8786285097452533,0.3792627795461401
20260626T155041Z-clean-run-eu-us-gac-v1__pilot-balanc--f6f9628e2563--vent_filter_summary__lookback_days-1__min_value-100,3,2,0.9732635047836938,0.22316837588049399,0.957558969792321,0.01103196022493339,1.0704955487328771,0.015704534991372816,0.9460291702277571,0.9732635047836938,0.22316837588049399
20260626T155054Z-clean-run-eu-us-gac-v1__pilot-balanc--6d10eb9b6d21--ulti_dimension_rollup__lookback_days-7__limit_k-100,3,2,0.9669381801393571,0.2428083708375539,0.9474591429710358,0.013582782692321696,1.0804561347448114,0.019479037168321233,0.952367536085671,0.9669381801393571,0.2428083708375539
20260626T155108Z-clean-run-eu-us-gac-v1__pilot-balanc--13444369aa38--fault__q10_top_tenants__lookback_days-7__limit_k-25,3,2,0.9736114462611363,0.22140950467897916,0.9582517411910609,0.01102884866878844,1.062296334795055,0.015359705070075308,0.946013291726875,0.9736114462611363,0.22140950467897916
20260626T155122Z-clean-run-eu-us-gac-v1__pilot-balanc--ad7e48c4c15a--obal_user_segment_join__lookback_days-1__limit_k-50,3,0,0.8519777380861134,0.5622735227711069,0.7495096798129129,0.8519777380861134,0.5622735227711069,0.04555420364068612,1.567157188280023,0.10246805827320053,1.180025907518797
20260626T155136Z-clean-run-eu-us-gac-v1__pilot-balanc--18bcb56796bf--ault__q10_top_tenants__lookback_days-14__limit_k-50,3,2,0.9739766647724867,0.2193961703449391,0.959053070969155,0.011099741424181662,1.0504164975787418,0.014923593803331591,0.9470334932765649,0.9739766647724867,0.2193961703449391
20260626T155150Z-clean-run-eu-us-gac-v1__pilot-balanc--2039d7ef1e6f--_q06_user_segment_join__lookback_days-7__limit_k-10,3,2,0.945364471421515,0.30024208709019723,0.9136867358809966,0.02295779303796659,1.1030768479054622,0.03167773554051847,0.9855243793983849,0.945364471421515,0.30024208709019723
20260626T155204Z-clean-run-eu-us-gac-v1__pilot-balanc--9a60054f118d--_q02_global_user_topk__lookback_days-14__limit_k-25,3,2,0.9734667743759025,0.2221718950147682,0.9579572294530109,0.011023680701205988,1.0660736203894725,0.01550954492289154,0.94600154715714,0.9734667743759025,0.2221718950147682
20260626T155218Z-clean-run-eu-us-gac-v1__pilot-balanc--8ff214655b9d--ent_filter_summary__lookback_days-14__min_value-900,3,2,0.9733449741489326,0.22277770404476263,0.957716898385181,0.011026950087315772,1.0688227948801279,0.015628075763751623,0.946015327006539,0.9733449741489326,0.22277770404476263
20260626T155232Z-clean-run-eu-us-gac-v1__pilot-balanc--7ac3d6143d69--_q06_user_segment_join__lookback_days-7__limit_k-25,3,2,0.9376613046773825,0.31790348797943946,0.9014205004004195,0.026097891045654447,1.1135237798272146,0.03624080427696298,0.992640867394433,0.9376613046773825,0.31790348797943946
20260626T155246Z-clean-run-eu-us-gac-v1__pilot-balanc--1f476a4504e1--ent_filter_summary__lookback_days-30__min_value-500,3,2,0.972632539511089,0.2259674685198353,0.956377958023487,0.011112879001309113,1.0809079062876548,0.016254581487601925,0.9462076855606825,0.972632539511089,0.2259674685198353
20260626T155300Z-clean-run-eu-us-gac-v1__pilot-balanc--51d54218fa22--bal_user_segment_join__lookback_days-14__limit_k-25,3,0,0.6671245809438994,0.8527949277532165,0.48890843191245065,0.6671245809438994,0.8527949277532165,0.15465927002465193,1.4224449050218493,0.17821614903144872,1.353585113405603
20260626T155315Z-clean-run-eu-us-gac-v1__pilot-balanc--d2cf5db8715a--__q01_tenant_rollup__lookback_days-7__min_value-500,3,2,0.8871212495346833,0.37458608825472456,0.8250247023590638,0.06209654717561949,0.9501060412230405,0.05078220328969713,1.0194047407639732,0.8871212495346833,0.37458608825472456
20260626T155328Z-clean-run-eu-us-gac-v1__pilot-balanc--ac3b0ac5e038--q06_user_segment_join__lookback_days-7__limit_k-100,3,2,0.9249949535390051,0.3441234366280487,0.8813809431931208,0.03139103611511057,1.1245559062773909,0.0436140103458843,1.0022912079713129,0.9249949535390051,0.3441234366280487
20260626T155342Z-clean-run-eu-us-gac-v1__pilot-balanc--a19e25413415--_event_filter_summary__lookback_days-1__min_value-0,3,2,0.97324859752591,0.2232388245113637,0.9575302706458447,0.011033075594024881,1.0707898466231196,0.015718326880065223,0.9460320322120638,0.97324859752591,0.2232388245113637
20260626T155356Z-clean-run-eu-us-gac-v1__pilot-balanc--6145d789af27--tenant_point_rollup__tenant_id-500__lookback_days-3,3,2,0.8829134327455082,0.3582260446613729,0.806586658648058,0.07632677409745012,0.8439011596707263,0.04075979315704179,1.0511079269453876,0.8829134327455082,0.3582260446613729
20260626T155409Z-clean-run-eu-us-gac-v1__pilot-balanc--7e00a13bc2f5--enant_point_rollup__tenant_id-100__lookback_days-14,3,2,0.9005678425152308,0.3504357544200245,0.8407110266055718,0.059856815909658946,0.9051059058096528,0.039575341575110216,1.0461417325501914,0.9005678425152308,0.3504357544200245
20260626T155422Z-clean-run-eu-us-gac-v1__pilot-balanc--0f81518c6de0--ulti_dimension_rollup__lookback_days-3__limit_k-100,3,2,0.9533012417064607,0.2797192366182711,0.9258260166180943,0.019223533205172855,1.096759148264112,0.027475225088366372,0.9678843088603659,0.9533012417064607,0.2797192366182711
20260626T155435Z-clean-run-eu-us-gac-v1__pilot-balanc--497237cf736e--_q02_global_user_topk__lookback_days-14__limit_k-10,3,2,0.9731931207407689,0.22349849315735143,0.9574239431953961,0.011037701713858384,1.0718567107917019,0.01576917754537277,0.9460434757942993,0.9731931207407689,0.22349849315735143
20260626T155449Z-clean-run-eu-us-gac-v1__pilot-balanc--c56c5b168ad9--bal_user_segment_join__lookback_days-14__limit_k-10,3,0,0.6752945855963031,0.8391080370477931,0.5015685456459146,0.6752945855963031,0.8391080370477931,0.1509793744533084,1.4174878888098237,0.17372603995038846,1.349546342274411
20260626T155504Z-clean-run-eu-us-gac-v1__pilot-balanc--08226024eddc--bal_user_segment_join__lookback_days-30__limit_k-50,3,0,0.6611791076830691,0.863718520834885,0.48000902644668886,0.6611791076830691,0.863718520834885,0.1576508110805506,1.4265606874206027,0.18117008123638023,1.358794115372076
20260626T155519Z-clean-run-eu-us-gac-v1__pilot-balanc--4ab0802f9117--__q02_global_user_topk__lookback_days-1__limit_k-25,3,2,0.9738862094966687,0.21932823581433722,0.9589394182253733,0.011166999232035913,1.047839222431488,0.014946791271295414,0.946194962591973,0.9738862094966687,0.21932823581433722
20260626T155532Z-clean-run-eu-us-gac-v1__pilot-balanc--3d1e30d77058--bal_user_segment_join__lookback_days-14__limit_k-50,3,0,0.6624230147528971,0.8615304331491375,0.48168087946630583,0.6624230147528971,0.8615304331491375,0.1568348499605117,1.4264715596927453,0.18074213528659128,1.3573668069407285
20260626T155547Z-clean-run-eu-us-gac-v1__pilot-balanc--ea4c1465e51b--q06_user_segment_join__lookback_days-3__limit_k-100,3,2,0.9225843942731177,0.3486423470463645,0.8777402372360531,0.032571448689817734,1.1236713209902,0.044844157037064555,1.0046972657886848,0.9225843942731177,0.3486423470463645
20260626T155601Z-clean-run-eu-us-gac-v1__pilot-balanc--779c78f50451--fault__q10_top_tenants__lookback_days-7__limit_k-10,3,2,0.9733457106412625,0.2227741250154252,0.9577183351950473,0.011026913912522371,1.0688071339978045,0.01562737544621515,0.9460152168955118,0.9733457106412625,0.2227741250154252
20260626T155615Z-clean-run-eu-us-gac-v1__pilot-balanc--e0dc94190443--t__q01_tenant_rollup__lookback_days-30__min_value-0,3,2,0.8920043828304166,0.37300427789770624,0.8346869939166074,0.05731738891380927,0.9748594798664765,0.050678228255774053,1.017781987181025,0.8920043828304166,0.37300427789770624
20260626T155628Z-clean-run-eu-us-gac-v1__pilot-balanc--ab35f0e969e3--lt__q01_tenant_rollup__lookback_days-3__min_value-0,3,2,0.8821565722355387,0.37716736866345585,0.8155627821408966,0.06659379009464203,0.9316939841543981,0.05124963766981925,1.0211353665742138,0.8821565722355387,0.37716736866345585
20260626T155641Z-clean-run-eu-us-gac-v1__pilot-balanc--064c29d07ea7--enant_point_rollup__tenant_id-500__lookback_days-30,3,2,0.903166021991509,0.3503832956907758,0.846071990257796,0.05709403173371301,0.9209908186834338,0.03973994627477801,1.0455203817093113,0.903166021991509,0.3503832956907758
20260626T155655Z-clean-run-eu-us-gac-v1__pilot-balanc--38c45669447a--multi_dimension_rollup__lookback_days-3__limit_k-10,3,2,0.9561450741637065,0.273802276246449,0.929720834652439,0.017430686325026,1.1121421758628813,0.02642423951126747,0.9614340688606973,0.9561450741637065,0.273802276246449
20260626T155709Z-clean-run-eu-us-gac-v1__pilot-balanc--d499073a1c79--bal_user_segment_join__lookback_days-30__limit_k-10,3,0,0.673992853326069,0.8413544400722338,0.49980207225948714,0.673992853326069,0.8413544400722338,0.15181636560734918,1.4175775813704945,0.17419078106658184,1.3509819130290217
20260626T155724Z-clean-run-eu-us-gac-v1__pilot-balanc--3531947171d6--vent_filter_summary__lookback_days-3__min_value-900,3,2,0.9730936310665317,0.22395538006676588,0.957234912783881,0.011047650650817541,1.0736708051261488,0.015858718282650733,0.9460667755271681,0.9730936310665317,0.22395538006676588
20260626T155737Z-clean-run-eu-us-gac-v1__pilot-balanc--7742a8a0fdb2--__q02_global_user_topk__lookback_days-3__limit_k-50,3,2,0.9738519032927265,0.2197843839785033,0.9588127205091203,0.011108913923667151,1.0519238270073321,0.015039182783606296,0.9461083376947566,0.9738519032927265,0.2197843839785033
