query_run_id,k,dominant_cluster,max_membership,nearest_center_distance,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2,membership_c3,distance_c3
20260626T165536Z-clean-run-eu-us-gac-v1__pilot-skew-h--df57ab6c7b81--_etl_global_user_topk__lookback_days-14__limit_k-50,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T165551Z-clean-run-eu-us-gac-v1__pilot-skew-h--5aba8e8e2990--multi_dimension_rollup__lookback_days-7__limit_k-10,4,3,0.9928561444092919,0.14631760193196225,0.9894570059989657,0.003399138410326247,1.0671554636497047,0.0013005817313857162,1.493683598166705,0.0024441354489961142,1.1977410792597194,0.9928561444092919,0.14631760193196225
20260626T165606Z-clean-run-eu-us-gac-v1__pilot-skew-h--c3a334ab5219--t__gac_fdw_top_tenants__lookback_days-7__limit_k-50,4,1,0.9787636711594301,0.16131529969012973,0.9658572176057028,0.006493420075400786,0.9333554741373101,0.9787636711594301,0.16131529969012973,0.012906453553727335,0.733889004184063,0.0018364552114417923,1.4521774360310231
20260626T165624Z-clean-run-eu-us-gac-v1__pilot-skew-h--3f8289e2ba93--tenant_point_rollup__tenant_id-100__lookback_days-3,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T165639Z-clean-run-eu-us-gac-v1__pilot-skew-h--45d7c44a767c---default__gac_fdw_tenant_tier_join__lookback_days-7,4,1,0.838246615895288,0.37625044305829897,0.7488200633594109,0.05650323363858438,0.9670111842746009,0.838246615895288,0.37625044305829897,0.08942655253587715,0.8234626054504571,0.01582359793025054,1.5097335956343378
20260626T165658Z-clean-run-eu-us-gac-v1__pilot-skew-h--667e016b269a--c_fdw_global_user_join__lookback_days-1__limit_k-10,4,1,0.9904686215041937,0.12975985577015078,0.9848988803096012,0.003069864076799509,0.9799251526813597,0.9904686215041937,0.12975985577015078,0.005569741194592517,0.7955039697130518,0.0008917732244142423,1.5104124497249378
20260626T165717Z-clean-run-eu-us-gac-v1__pilot-skew-h--8413ccf66246--_tenant_id-100__us_tenant_id-10001__lookback_days-1,4,2,0.36465836183979333,0.9913469391086301,0.01814450804462059,0.34651385379517274,1.0092148235893983,0.17840600868068357,1.2731879358460363,0.36465836183979333,0.9913469391086301,0.11042177568435033,1.505971237872344
20260626T165732Z-clean-run-eu-us-gac-v1__pilot-skew-h--d071a49d3819--enant_id-1000__us_tenant_id-10001__lookback_days-30,4,2,0.36515989432211726,0.9922253711792047,0.019755186215218157,0.3454047081068991,1.011729736005509,0.17905114245557877,1.2733195862012079,0.36515989432211726,0.9922253711792047,0.11038425511540495,1.5082103168284378
20260626T165747Z-clean-run-eu-us-gac-v1__pilot-skew-h--1108027acee8--t_rollup__lookback_days-14__min_value-0__limit_k-25,4,1,0.9824369314134622,0.1553599379896353,0.9719096407306625,0.005460109170315098,0.956368389383967,0.9824369314134622,0.1553599379896353,0.010527290682799645,0.7600372220977895,0.001575668733423,1.4775185979212697
20260626T165811Z-clean-run-eu-us-gac-v1__pilot-skew-h--8429cac53972--multi_dimension_rollup__lookback_days-3__limit_k-50,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T165825Z-clean-run-eu-us-gac-v1__pilot-skew-h--4522ed4ca758--__limit_k-250__payload_repeat-16__payload_width-512,4,1,0.9768599115404534,0.1561016585472148,0.9622434070758943,0.006734507301961955,0.8911314642563819,0.9768599115404534,0.1561016585472148,0.014616504464559093,0.6794438699198438,0.0017890766930257354,1.4171919691521349
20260626T165844Z-clean-run-eu-us-gac-v1__pilot-skew-h--69c6e516641f--_rollup__lookback_days-3__min_value-100__limit_k-10,4,1,0.9856763165717721,0.14442032483003694,0.9770790697869128,0.004451360496792099,0.9560109385934922,0.9856763165717721,0.14442032483003694,0.008597246784859257,0.7592932557272045,0.001275076146576691,1.4808043706953806
20260626T165905Z-clean-run-eu-us-gac-v1__pilot-skew-h--4405f60d15ab--multi_dimension_rollup__lookback_days-7__limit_k-50,4,1,0.9314663649141384,0.2684504323004345,0.8923834022189019,0.022582807352690425,0.9868481795313411,0.9314663649141384,0.2684504323004345,0.03908296269523652,0.81447358221836,0.006867865037934589,1.4968731779062396
20260626T165925Z-clean-run-eu-us-gac-v1__pilot-skew-h--1e7307878129--ollup__lookback_days-14__min_value-500__limit_k-100,4,1,0.9635197531226911,0.19444313900201987,0.9408595265616116,0.010709697029015796,0.9391215937354148,0.9635197531226911,0.19444313900201987,0.02266022656107944,0.722439285963976,0.003110323287213522,1.4476444351375322
20260626T165944Z-clean-run-eu-us-gac-v1__pilot-skew-h--1a10245cd912--region_user_value_topk__lookback_days-7__limit_k-50,4,1,0.980492268976214,0.1599511547617384,0.9687684111452427,0.006045314201839839,0.9495027639726714,0.980492268976214,0.1599511547617384,0.011723857830971315,0.7530401816179745,0.0017385589909749183,1.4686778316332587
20260626T170007Z-clean-run-eu-us-gac-v1__pilot-skew-h--98c28b4c737c--_rollup__lookback_days-1__min_value-100__limit_k-25,4,1,0.9889969965817924,0.1299492747288591,0.9823670096145627,0.003406968360842459,0.9457215062485285,0.9889969965817924,0.1299492747288591,0.006629986967229722,0.7491394439077349,0.0009660480901354535,1.4700853146060737
20260626T170030Z-clean-run-eu-us-gac-v1__pilot-skew-h--127df4065409--ultiregion_top_tenants__lookback_days-1__limit_k-10,4,1,0.9898774806840471,0.12708011361442434,0.9838270911133252,0.0031763450449882828,0.9481049504430504,0.9898774806840471,0.12708011361442434,0.006050389570721909,0.7566707243013663,0.00089578470024272,1.4765896697358913
20260626T170052Z-clean-run-eu-us-gac-v1__pilot-skew-h--12ae9d6104a8--c_fdw_user_value_topk__lookback_days-30__limit_k-50,4,1,0.9657927853280924,0.20174682164758487,0.9455778154824046,0.010718641658958344,0.9749159443985368,0.9657927853280924,0.20174682164758487,0.020214969845687776,0.7807832755671696,0.003273603167261357,1.4765799776241701
20260626T170112Z-clean-run-eu-us-gac-v1__pilot-skew-h--0618b2097448--_rollup__lookback_days-1__min_value-500__limit_k-50,4,1,0.9764884500639985,0.16583634267819486,0.9619381962361682,0.006973975889845704,0.9350719848867174,0.9764884500639985,0.16583634267819486,0.014550253827830383,0.7228671694108496,0.0019873202183252566,1.4510068153136906
20260626T170131Z-clean-run-eu-us-gac-v1__pilot-skew-h--7f79e0e831c8--c_fdw_user_value_topk__lookback_days-7__limit_k-100,4,1,0.9612224750776794,0.20088189041544002,0.9376505585545004,0.01179525589143966,0.9371984876139025,0.9612224750776794,0.20088189041544002,0.023571916523179023,0.7355140015039475,0.003410352507701769,1.446936301109535
20260626T170149Z-clean-run-eu-us-gac-v1__pilot-skew-h--5c5551c83de2--eu_tenant_id-5__us_tenant_id-10001__lookback_days-1,4,2,0.684658079801094,0.38500187031640826,0.4730278870074098,0.21163019279368428,0.5806661076401006,0.08029235139721927,0.8151596716119751,0.684658079801094,0.38500187031640826,0.023419376008002396,1.2546635629209533
20260626T170206Z-clean-run-eu-us-gac-v1__pilot-skew-h--b07f89e06f39--rollup__lookback_days-1__min_value-100__limit_k-100,4,1,0.987987773796719,0.13187496110376395,0.9806917829665815,0.0036779027768237137,0.9340396415290517,0.987987773796719,0.13187496110376395,0.007295990830137489,0.7349298656272306,0.0010383325963197975,1.4541446953365142
20260626T170227Z-clean-run-eu-us-gac-v1__pilot-skew-h--e9bd9a8ee90a--u_tenant_id-1__us_tenant_id-10100__lookback_days-14,4,2,0.36509625255417505,0.9920900562637546,0.019541582073680175,0.3455546704804949,1.011376386427503,0.17896212119820376,1.2732898775022548,0.36509625255417505,0.9920900562637546,0.11038695576712625,1.5078997292868956
20260626T170242Z-clean-run-eu-us-gac-v1__pilot-skew-h--80412a1c4d9d--egion_user_value_topk__lookback_days-1__limit_k-100,4,1,0.982783795362918,0.15082055427959054,0.9724039579092676,0.005325175181228303,0.9367074260258442,0.982783795362918,0.15082055427959054,0.01037983745365043,0.7415733849016489,0.0015111920022032371,1.4556566599515994
20260626T170305Z-clean-run-eu-us-gac-v1__pilot-skew-h--6168875bb456--etl_user_segment_topk__lookback_days-30__limit_k-50,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T170321Z-clean-run-eu-us-gac-v1__pilot-skew-h--6e42a829a42a--c_fdw_daily_rollup__lookback_days-14__min_value-900,4,2,0.8249682768247782,0.32335696596684366,0.7165321488577536,0.10843612796702468,0.6578461808955346,0.05105179046692196,0.8563107890242099,0.8249682768247782,0.32335696596684366,0.015543804741275076,1.2983452458183011
20260626T170337Z-clean-run-eu-us-gac-v1__pilot-skew-h--28584f8fd248--etl_user_segment_topk__lookback_days-3__limit_k-100,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T170351Z-clean-run-eu-us-gac-v1__pilot-skew-h--ff17a6e62653--__gac_etl_top_tenants__lookback_days-14__limit_k-10,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T170406Z-clean-run-eu-us-gac-v1__pilot-skew-h--ef72151d6bff--c_etl_global_user_topk__lookback_days-3__limit_k-10,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T170421Z-clean-run-eu-us-gac-v1__pilot-skew-h--9bcc398939e6--tenant_id-100__us_tenant_id-10010__lookback_days-14,4,2,0.3651166104653973,0.9920933253603071,0.019589691743089443,0.34552691872230784,1.0114278876762044,0.1789733592654609,1.2732909380441217,0.3651166104653973,0.9920933253603071,0.11038311154683401,1.5079525062407508
20260626T170437Z-clean-run-eu-us-gac-v1__pilot-skew-h--b1c74378ed7f--_etl_user_segment_topk__lookback_days-7__limit_k-50,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T170452Z-clean-run-eu-us-gac-v1__pilot-skew-h--7b6a6f2832d6--ulti_dimension_rollup__lookback_days-30__limit_k-25,4,1,0.8604075786006482,0.391811605982191,0.7852671675879659,0.04792098402541837,1.0765637969057515,0.8604075786006482,0.391811605982191,0.0751404110126823,0.9197462536091228,0.016531026361251176,1.5624957302755795
20260626T170514Z-clean-run-eu-us-gac-v1__pilot-skew-h--2852d82c9314--ime-default__gac_etl_local_rollup__lookback_days-30,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T170529Z-clean-run-eu-us-gac-v1__pilot-skew-h--bbaea149c448--_rollup__lookback_days-3__min_value-900__limit_k-10,4,2,0.9174714514169984,0.2308414203980906,0.8684080551304705,0.04906339628652789,0.6433628371669877,0.026571062673069332,0.7974032664902744,0.9174714514169984,0.2308414203980906,0.006894089623404421,1.2786574399987745
20260626T170545Z-clean-run-eu-us-gac-v1__pilot-skew-h--b7c2bd0eb408--eu_tenant_id-1__us_tenant_id-10100__lookback_days-1,4,2,0.3646698069966122,0.9913651901036302,0.01818101212980383,0.3464887948668084,1.0092700362156193,0.17842068239267533,1.2731887113320244,0.3646698069966122,0.9913651901036302,0.11042071574390401,1.5060205663470274
20260626T170600Z-clean-run-eu-us-gac-v1__pilot-skew-h--3dab9a93cb6b--ent_filter_summary__lookback_days-14__min_value-500,4,1,0.9859694812737483,0.14075809926434765,0.9774148249443123,0.004297046133610106,0.9434439488566482,0.9859694812737483,0.14075809926434765,0.008554656329435967,0.7414036342521545,0.0011788162632054742,1.4836090280653664
20260626T170619Z-clean-run-eu-us-gac-v1__pilot-skew-h--3f571be1a318--ion_global_user_join__lookback_days-30__limit_k-100,4,1,0.9861610897146925,0.15229475870181336,0.9782308073184551,0.004548318072117321,1.0007346085549373,0.9861610897146925,0.15229475870181336,0.00793028239623734,0.8237884160067118,0.0013603098169528672,1.526839784938644
20260626T170646Z-clean-run-eu-us-gac-v1__pilot-skew-h--3e3ba60e95c4--u_tenant_id-1__us_tenant_id-10010__lookback_days-30,4,2,0.6842409681084292,0.3871392157859308,0.473591522765837,0.21064944534259217,0.5847149926901123,0.08146541964597277,0.8153605352150746,0.6842409681084292,0.3871392157859308,0.02364416690300601,1.2571495260701326
20260626T170702Z-clean-run-eu-us-gac-v1__pilot-skew-h--8a2e3973175a--multi_dimension_rollup__lookback_days-7__limit_k-25,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T170717Z-clean-run-eu-us-gac-v1__pilot-skew-h--a5eb3805ffe9--ac_fdw_user_value_topk__lookback_days-1__limit_k-50,4,1,0.9683578874260714,0.1872732422726872,0.9492255693980859,0.009726461096680853,0.937139176373716,0.9683578874260714,0.1872732422726872,0.019132318027985592,0.7395535660908961,0.0027833334492620952,1.4520797163021726
20260626T170734Z-clean-run-eu-us-gac-v1__pilot-skew-h--31d080fca6a6--multi_dimension_rollup__lookback_days-3__limit_k-50,4,1,0.938411337593281,0.2606516032193016,0.9034633232582355,0.020444766422723394,0.9947049589825505,0.938411337593281,0.2606516032193016,0.03494801433504547,0.824518035570327,0.006195881648950091,1.510643363063912
20260626T170800Z-clean-run-eu-us-gac-v1__pilot-skew-h--16b1c7ea7065--_tenant_point_rollup__tenant_id-1__lookback_days-30,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T170815Z-clean-run-eu-us-gac-v1__pilot-skew-h--90ee602d8084--_event_filter_summary__lookback_days-1__min_value-0,4,1,0.996538474307972,0.08686279229548294,0.9944801243337587,0.0011056497533246256,0.9398110783794457,0.996538474307972,0.08686279229548294,0.002058349974213386,0.7560925944685615,0.0002975259644897233,1.4878974713648776
20260626T170836Z-clean-run-eu-us-gac-v1__pilot-skew-h--5db511df5344--ion_user_segment_join__lookback_days-30__limit_k-50,4,1,0.9475701023458762,0.25041574799406124,0.9179944382723919,0.017621893324098012,1.0100833459256962,0.9475701023458762,0.25041574799406124,0.029575664073484373,0.8426525370180704,0.005232340256541402,1.5450125694683603
20260626T170907Z-clean-run-eu-us-gac-v1__pilot-skew-h--876e32217d9b--c_fdw_global_user_join__lookback_days-3__limit_k-50,4,1,0.9904035114291023,0.13011218532251476,0.9847985317686901,0.0030928011245832357,0.9800066735066687,0.9904035114291023,0.13011218532251476,0.005604979660412143,0.7958868275017583,0.0008987077859023196,1.5103783603887866
20260626T170926Z-clean-run-eu-us-gac-v1__pilot-skew-h--8fb30846c398--ion_user_segment_join__lookback_days-14__limit_k-10,4,1,0.9610723065162586,0.22205018969329918,0.9389645585432753,0.012989782760712781,1.0015095843452544,0.9610723065162586,0.22205018969329918,0.022107747972983316,0.8314290485724537,0.00383016275004519,1.5356411482434447
20260626T170953Z-clean-run-eu-us-gac-v1__pilot-skew-h--cccb4f64b254--tenant_id-1000__us_tenant_id-10001__lookback_days-7,4,2,0.3650329372595324,0.9919467193062677,0.019323519799410827,0.34570941746012157,1.0110104401993627,0.17886853416115336,1.2732617193165778,0.3650329372595324,0.9919467193062677,0.11038911111919261,1.5075800483138726
20260626T171009Z-clean-run-eu-us-gac-v1__pilot-skew-h--4ff2a7420e44--multi_dimension_rollup__lookback_days-1__limit_k-25,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T171024Z-clean-run-eu-us-gac-v1__pilot-skew-h--b3e504301a21--t__gac_fdw_top_tenants__lookback_days-3__limit_k-25,4,1,0.9796398245615946,0.16018606726633894,0.967328541352733,0.00627321196777107,0.9383751611915235,0.9796398245615946,0.16018606726633894,0.012311283208861596,0.7411256216024018,0.001775680261772669,1.4595545185796817
20260626T171042Z-clean-run-eu-us-gac-v1__pilot-skew-h--5697e7e068d7--multi_dimension_rollup__lookback_days-1__limit_k-50,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T171058Z-clean-run-eu-us-gac-v1__pilot-skew-h--a654c8d6d6d3--vent_filter_summary__lookback_days-3__min_value-500,4,1,0.9859911537320649,0.14049207150211263,0.9774575158433612,0.0042989965900458935,0.9415185636673152,0.9859911537320649,0.14049207150211263,0.008533637888703809,0.7406455177570397,0.0011762117891853698,1.4819632624744528
20260626T171117Z-clean-run-eu-us-gac-v1__pilot-skew-h--f627a8a7485b--_tenant_point_rollup__tenant_id-1__lookback_days-14,4,2,0.679560573434555,0.3908426950416225,0.4656339897256221,0.21392658370893292,0.5857188428552826,0.08236127707921678,0.8180479958700998,0.679560573434555,0.3908426950416225,0.024151565777295252,1.2567561179724183
20260626T171132Z-clean-run-eu-us-gac-v1__pilot-skew-h--895b9e6f9c90--_rollup__lookback_days-1__min_value-900__limit_k-10,4,2,0.9404083500722699,0.19929093493943342,0.9036563805381901,0.03675196953407976,0.6198692534737776,0.01808450193082892,0.7944947250750887,0.9404083500722699,0.19929093493943342,0.0047551784628214674,1.2680603529583345
20260626T171148Z-clean-run-eu-us-gac-v1__pilot-skew-h--b0ac16d84978--_gac_etl_tenant_tier_daily_rollup__lookback_days-30,4,3,0.998882422851646,0.07558342472210187,0.9983448817538265,0.0005375410978194233,1.0534465619334437,0.00019990829205174403,1.4892438418236802,0.0003801277584827768,1.1892721294318815,0.998882422851646,0.07558342472210187
20260626T171203Z-clean-run-eu-us-gac-v1__pilot-skew-h--218b3b7e3da1--rollup__lookback_days-14__min_value-500__limit_k-25,4,1,0.9675360258685426,0.19032302569691886,0.9475856185897223,0.009683463281157757,0.9535952640449349,0.9675360258685426,0.19032302569691886,0.019950407278820224,0.7404431435243974,0.002830103571479264,1.4667092088661733
20260626T171222Z-clean-run-eu-us-gac-v1__pilot-skew-h--59a082c35f97--fdw_user_segment_join__lookback_days-30__limit_k-10,4,1,0.9854799658429907,0.15267464026181363,0.977110245742257,0.004754296343967316,0.987559902836081,0.9854799658429907,0.15267464026181363,0.008369720100733719,0.810204793241874,0.0013960177123082688,1.5164629714615923
20260626T171242Z-clean-run-eu-us-gac-v1__pilot-skew-h--e79443fa11ec--_tenant_point_rollup__tenant_id-10__lookback_days-1,4,3,0.9987722931936394,0.07766904416616459,0.998176006706237,0.000596286487402437,1.043883401304603,0.00021636604278384456,1.4884869963753848,0.00041505427617429,1.1850168297086714,0.9987722931936394,0.07766904416616459
20260626T171257Z-clean-run-eu-us-gac-v1__pilot-skew-h--7bb435e248d0--w_tenant_point_rollup__tenant_id-1__lookback_days-7,4,2,0.6796753825521505,0.3904731221351113,0.46562786225338865,0.2140475202987619,0.5850838543699929,0.08216558521203184,0.8180035729106142,0.6796753825521505,0.3904731221351113,0.024111511937055744,1.2563716518886523
20260626T171312Z-clean-run-eu-us-gac-v1__pilot-skew-h--4259a538776b--tenant_id-100__us_tenant_id-10005__lookback_days-14,4,2,0.36510893145744266,0.9920955765531061,0.019573322523316006,0.34553560893412666,1.0114138343593106,0.17897064037997398,1.2732912246133377,0.36510893145744266,0.9920955765531061,0.11038481922845664,1.5079366627818256
20260626T171328Z-clean-run-eu-us-gac-v1__pilot-skew-h--75e023d950a5--ulti_dimension_rollup__lookback_days-30__limit_k-50,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T171344Z-clean-run-eu-us-gac-v1__pilot-skew-h--ad22f7fbafb9--gion_global_user_join__lookback_days-14__limit_k-10,4,1,0.9873108227691283,0.14720600656478278,0.9800147548916437,0.004159839916879752,0.9984069123464346,0.9873108227691283,0.14720600656478278,0.0072960678774846134,0.8201688909146639,0.0012332694365073608,1.5279674631180968
20260626T171411Z-clean-run-eu-us-gac-v1__pilot-skew-h--0bbb0492bd74--rollup__lookback_days-30__min_value-900__limit_k-50,4,2,0.8961353708799312,0.256593213884842,0.8359183081557781,0.060217062724153204,0.6601978179053011,0.034367996934676154,0.803381738950822,0.8961353708799312,0.256593213884842,0.009279569461239326,1.270402073099477
20260626T171428Z-clean-run-eu-us-gac-v1__pilot-skew-h--b8ebf437efe0--__limit_k-250__payload_repeat-64__payload_width-512,4,2,0.5227064154837564,0.6160370929890896,0.30744334298891945,0.21526307249483695,0.8403452823489246,0.11260908582717914,1.0542567783199799,0.5227064154837564,0.6160370929890896,0.14942142619422752,0.9548883534998052
20260626T171443Z-clean-run-eu-us-gac-v1__pilot-skew-h--5204e606c77d--_rollup__lookback_days-3__min_value-500__limit_k-25,4,1,0.97251178568108,0.1782221637339772,0.9555955263812669,0.0081996364338672,0.9481931396957236,0.97251178568108,0.1782221637339772,0.016916259299813104,0.7358993186703043,0.0023723185852395617,1.4635729145399374
20260626T171502Z-clean-run-eu-us-gac-v1__pilot-skew-h--4b0149e6c06f--eu_tenant_id-1__us_tenant_id-10010__lookback_days-1,4,2,0.684653470298152,0.38493264287675866,0.4729706145811497,0.21168285571700235,0.5805097739871472,0.08025125235296011,0.8151572393891003,0.684653470298152,0.38493264287675866,0.023412421631885474,1.2545654076429233
20260626T171518Z-clean-run-eu-us-gac-v1__pilot-skew-h--5ca71191648a--__limit_k-100__payload_repeat-16__payload_width-512,4,1,0.4304175310304519,0.8300200088221512,0.17860906826125023,0.16800480046798008,1.1536855499361534,0.4304175310304519,0.8300200088221512,0.25180846276920166,1.0013258601492612,0.14976920573236632,1.2010253127391257
20260626T171533Z-clean-run-eu-us-gac-v1__pilot-skew-h--e3133e8114f4--_fdw_global_user_join__lookback_days-14__limit_k-10,4,1,0.9889841708522094,0.13773614678900328,0.9825870246254514,0.0035700892898765297,0.986112629790188,0.9889841708522094,0.13773614678900328,0.006397146226757941,0.8040239789538889,0.001048593631156012,1.5140899369795762
20260626T171553Z-clean-run-eu-us-gac-v1__pilot-skew-h--fdaa7fc01ee7--egion_user_value_topk__lookback_days-3__limit_k-100,4,1,0.9811024237889493,0.1565332122244849,0.969699495337343,0.005827947438198662,0.9414040239787915,0.9811024237889493,0.1565332122244849,0.011402928451606264,0.7443047314678938,0.0016667003212457426,1.459003681787127
20260626T171617Z-clean-run-eu-us-gac-v1__pilot-skew-h--c4d2ccf4554b--rollup__lookback_days-14__min_value-900__limit_k-10,4,2,0.8980326031543172,0.254445622938157,0.8386730228135517,0.05935958034076549,0.6584539891731875,0.03383545508364428,0.8016171740916637,0.8980326031543172,0.254445622938157,0.008772361421272959,1.2857497249884315
20260626T171633Z-clean-run-eu-us-gac-v1__pilot-skew-h--19307e209a67--c_fdw_global_user_join__lookback_days-7__limit_k-25,4,1,0.9902562423667857,0.13092852191322746,0.9845695522039615,0.0031428229940823134,0.9805820712428033,0.9902562423667857,0.13092852191322746,0.005686690162824139,0.7967921978222554,0.0009142444763080495,1.5106856377050684
20260626T171653Z-clean-run-eu-us-gac-v1__pilot-skew-h--964fc05f44b0--ulti_dimension_rollup__lookback_days-7__limit_k-100,4,1,0.9266366149130713,0.2785560656378312,0.8850535928704055,0.02432179858125692,0.9959383114924315,0.9266366149130713,0.2785560656378312,0.041583022042665785,0.8254871415118071,0.007458564463006027,1.5062657220582754
20260626T171719Z-clean-run-eu-us-gac-v1__pilot-skew-h--33eb2b64eff0--ulti_dimension_rollup__lookback_days-30__limit_k-10,4,3,0.9928561444092919,0.14631760193196225,0.9894570059989657,0.003399138410326247,1.0671554636497047,0.0013005817313857162,1.493683598166705,0.0024441354489961142,1.1977410792597194,0.9928561444092919,0.14631760193196225
20260626T171735Z-clean-run-eu-us-gac-v1__pilot-skew-h--139ae2f00f24--ulti_dimension_rollup__lookback_days-3__limit_k-100,4,3,0.987952856998031,0.17703512975254834,0.9822427332693414,0.0057101237286895845,1.074957265925453,0.0022096063118591885,1.4986731115913876,0.00412741296142017,1.2042866106208705,0.987952856998031,0.17703512975254834
20260626T171750Z-clean-run-eu-us-gac-v1__pilot-skew-h--d855aaec15aa--u_tenant_id-1__us_tenant_id-10100__lookback_days-30,4,2,0.36514244335952756,0.9922225413994108,0.019713902318088672,0.3454285410414389,1.0116854960492867,0.17904145836503246,1.2733187606410756,0.36514244335952756,0.9922225413994108,0.11038755723400105,1.508164997541009
20260626T171805Z-clean-run-eu-us-gac-v1__pilot-skew-h--d9b8d410fd1f--rollup__lookback_days-3__min_value-900__limit_k-100,4,2,0.923150861787604,0.22368681936398482,0.8774037140600216,0.04574714772758232,0.640263028460779,0.024358603490294364,0.7982841326488845,0.923150861787604,0.22368681936398482,0.00674338699451945,1.2513491491901398
20260626T171821Z-clean-run-eu-us-gac-v1__pilot-skew-h--9a63b7840891--etl_global_user_topk__lookback_days-30__limit_k-100,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T171837Z-clean-run-eu-us-gac-v1__pilot-skew-h--2cada7204fd6--_rollup__lookback_days-30__min_value-0__limit_k-100,4,1,0.9819928678652701,0.15813756971895407,0.9712742158617679,0.005619689313059745,0.9635487000587989,0.9819928678652701,0.15813756971895407,0.010718652003502164,0.7686416559969801,0.0016687908181681416,1.4737788217603505
20260626T171900Z-clean-run-eu-us-gac-v1__pilot-skew-h--16b968fd8450--_etl_user_segment_topk__lookback_days-3__limit_k-25,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T171915Z-clean-run-eu-us-gac-v1__pilot-skew-h--f4ca7a6985e3--_etl_user_segment_topk__lookback_days-3__limit_k-10,4,3,0.9980100548540298,0.09272521226971445,0.9970552357180337,0.0009548191359961437,1.0566293430504046,0.00035738955557197444,1.4903744864812776,0.0006777364544020592,1.1913071843652727,0.9980100548540298,0.09272521226971445
20260626T171930Z-clean-run-eu-us-gac-v1__pilot-skew-h--e8b2a68d6912--enant_tier_left_join__lookback_days-14__limit_k-100,4,1,0.9075779279760339,0.30939465945497613,0.8572352548990866,0.03257275510374053,0.9914552434148578,0.9075779279760339,0.30939465945497613,0.05034267307694726,0.8513232448838106,0.0095066438432783,1.5256772084835906
