query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Append,main_node_type_count_ForeignScan,main_node_type_count_Limit,main_node_type_count_MergeJoin,main_node_type_count_Sort,main_node_type_count_SubqueryScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_SeqScan,main_node_type_count_MergeAppend,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260704T031903Z-clean-run-eu-us-gac-region-asymmetry--6b638dfbdb3a--ultiregion_top_tenants__lookback_days-1__limit_k-25,2520.564,25.0,25.0,1048.02,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9957124675271091,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,509.88,16000.0,0.0042875324728909045,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,148.48,0.00928,405.4061433447099,0.0,2.4234044500302065,1.5708247244805646,2.4234044500302065,2.053613334296945,,-2.0452083700375936,0.693142180597445,3712.0,1.0,0.0,134.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.4006034128661412,0.0308225,400000.0,0.4006034128661412,0.0308225,1.0,1.0,1.97264,1.97264,1.97264,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5281724990947559,0.366555757206974,0.061645,0.5281724990947559,0.366555757206974,0.061645,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T031920Z-clean-run-eu-us-gac-region-asymmetry--b9be797e4727--gion_user_segment_join__lookback_days-7__limit_k-50,3807.14,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.903758727023435,4.0,4.0,560000.0,0.0,0.5,1.0,1.0,0.0,2.0,17541120.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,560000.0,27750.0,62222.22222222222,0.09624127297656508,1.0,560000.0,17541120.0,560000.0,17541120.0,1.0,62222.22222222222,9.0,1.6071428571428572e-05,62222.22222222222,4.0,2.0,2.0,2.0,32.0,22.371044950379453,0.08553928571428572,5322.444444444444,0.08553928571428572,2863.49375364857,-0.832909122935104,8.229888825402176,3.4702250713050478,4.620296323720015,-0.832909122935104,8.229888825402176,8.229888825402176,0.693142180597445,47902.0,1.0,2.0,3784.0,1.0,12.776933411917968,128.0,,0,128.0,560000.0,0.5946385408680758,0.02201607142857143,560000.0,0.5946385408680758,0.02201607142857143,1.0,1.0,2.818057142857143,2.818057142857143,2.818057142857143,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.6883329379518226,0.5857175790447955,0.04403214285714286,0.6883329379518226,0.5857175790447955,0.04403214285714286,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T031938Z-clean-run-eu-us-gac-region-asymmetry--4f94b4b8e626--_tenant_id-100__us_tenant_id-10020__lookback_days-7,38.059,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997451325573452,2.0,2.0,343.0,0.4577259475218659,0.7288629737609329,0.372,1.0,0.0,2.0,8232.0,0.4577259475218659,0.7288629737609329,0.372,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,343.0,42.5,171.5,0.002548674426548102,2.0,343.0,8232.0,686.0,16464.0,2.0,171.5,2.0,0.0058309037900874635,171.5,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8183982582710754,0.7379726951175293,2.8183982582710754,0.0,,0.0,5.5254529391317835,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,343.0,0.4577259475218659,0.7288629737609329,686.0,0.4577259475218659,0.7288629737609329,1.4577259475218658,1.4577259475218658,1.4577259475218658,1.4577259475218658,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.4577259475218659,0.7288629737609329,0.4577259475218659,0.7288629737609329,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T031952Z-clean-run-eu-us-gac-region-asymmetry--8192c0843422--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,60.965,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967194291806774,2.0,2.0,3500.0,0.8571428571428571,0.9285714285714286,0.07692307692307693,1.0,0.0,2.0,83824.0,0.8568429089520901,0.9284214544760451,0.07709703947368421,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3500.0,402.0,1750.0,0.0032805708193226085,1.0714285714285716,3500.0,83824.0,3750.0,89811.42857142858,1.0714285714285714,1750.0,2.0,0.0005714285714285715,1750.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.213576138092946,1.3483269423357285,5.213576138092946,0.0,,0.0,8.086717920303906,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,3500.0,0.8571428571428571,0.9285714285714286,3750.0,0.7333333333333333,0.8666666666666667,1.8571428571428572,1.8568429089520901,1.7333333333333334,1.8571428571428572,1.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,0.8571428571428571,0.9285714285714286,0.7333333333333333,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032006Z-clean-run-eu-us-gac-region-asymmetry--7301624fd196--_tenant_id-800__us_tenant_id-10005__lookback_days-7,40.646,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979825813118142,2.0,2.0,342.0,0.4619883040935672,0.7309941520467836,0.368,1.0,0.0,2.0,8208.0,0.4619883040935672,0.7309941520467836,0.368,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,342.0,47.0,171.0,0.0020174186881858173,2.0,342.0,8208.0,684.0,16416.0,2.0,171.0,2.0,0.005847953216374269,171.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8763855159214247,0.7848278299449558,2.8763855159214247,0.0,,0.0,5.5254529391317835,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,342.0,0.4619883040935672,0.7309941520467836,684.0,0.4619883040935672,0.7309941520467836,1.4619883040935673,1.4619883040935673,1.4619883040935673,1.4619883040935673,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.4619883040935672,0.7309941520467836,0.4619883040935672,0.7309941520467836,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032021Z-clean-run-eu-us-gac-region-asymmetry--05e9a34b30fd--tenant_id-100__us_tenant_id-10001__lookback_days-30,36.593,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967753395458148,2.0,2.0,343.0,0.4577259475218659,0.7288629737609329,0.372,1.0,0.0,2.0,8232.0,0.4577259475218659,0.7288629737609329,0.372,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,343.0,165.5,171.5,0.003224660454185284,2.0,343.0,8232.0,686.0,16464.0,2.0,171.5,2.0,0.0058309037900874635,171.5,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.102643365036796,1.204534751738959,4.102643365036796,0.0,,0.0,5.5254529391317835,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,343.0,0.4577259475218659,0.7288629737609329,686.0,0.4577259475218659,0.7288629737609329,1.4577259475218658,1.4577259475218658,1.4577259475218658,1.4577259475218658,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.4577259475218659,0.7288629737609329,0.4577259475218659,0.7288629737609329,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032035Z-clean-run-eu-us-gac-region-asymmetry--2517752c7b4e--tenant_id-800__us_tenant_id-10005__lookback_days-30,36.916,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997020262216925,2.0,2.0,342.0,0.4619883040935672,0.7309941520467836,0.368,1.0,0.0,2.0,8208.0,0.4619883040935672,0.7309941520467836,0.368,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,342.0,165.0,171.0,0.002979737783075074,2.0,342.0,8208.0,684.0,16416.0,2.0,171.0,2.0,0.005847953216374269,171.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.114963849424837,1.1990962678265882,4.114963849424837,0.0,,0.0,5.5254529391317835,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,342.0,0.4619883040935672,0.7309941520467836,684.0,0.4619883040935672,0.7309941520467836,1.4619883040935673,1.4619883040935673,1.4619883040935673,1.4619883040935673,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.4619883040935672,0.7309941520467836,0.4619883040935672,0.7309941520467836,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032048Z-clean-run-eu-us-gac-region-asymmetry--ec261603c92f--ltiregion_top_tenants__lookback_days-30__limit_k-50,2386.589,50.0,50.0,1049.08,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9578783778857608,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,7737.34,8000.0,0.04212162211423921,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,74.24,0.00928,405.4061433447099,0.0,5.827370590496243,2.1437934562979755,5.827370590496243,2.075078804937639,,1.4148043693782684,0.693142180597445,3712.0,1.0,0.0,136.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.4006034128661412,0.0308225,400000.0,0.4006034128661412,0.0308225,1.0,1.0,1.97264,1.97264,1.97264,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5281724990947559,0.366555757206974,0.061645,0.5281724990947559,0.366555757206974,0.061645,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032105Z-clean-run-eu-us-gac-region-asymmetry--c3f1b34d4591--ent_filter_summary__lookback_days-30__min_value-900,361.18,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9870203222769809,2.0,2.0,39947.0,0.014794602848774626,0.5073973014243873,0.9708421727761607,1.0,0.0,2.0,638976.0,0.016025641025641024,0.5080128205128205,0.9684542586750788,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,39947.0,38635.0,39947.0,0.012979677723019117,1.0,39947.0,638976.0,39947.0,638976.0,1.0,39947.0,1.0,2.5033168948857236e-05,39947.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44951181995462,1.108747759651454,4.44951181995462,0.0,,,-1.625628108613139,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,39947.0,0.4063645588320283,0.031792124565048686,39947.0,0.4063645588320283,0.031792124565048686,1.0147946028487747,1.016025641025641,2.034695972163116,2.034695972163116,2.005032315358429,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.014794602848774626,0.5073973014243873,0.014794602848774626,0.5073973014243873,0.5291283702513058,0.3679566640352141,0.06265725985495091,0.5291283702513058,0.3679566640352141,0.06265725985495091,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032119Z-clean-run-eu-us-gac-region-asymmetry--595f56bcdec0--ion_user_segment_join__lookback_days-30__limit_k-50,4115.252,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.7742186869722679,4.0,4.0,560000.0,0.0,0.5,1.0,1.0,0.0,2.0,17541120.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,560000.0,60762.11111111111,62222.22222222222,0.22578131302773202,1.0,560000.0,17541120.0,560000.0,17541120.0,1.0,62222.22222222222,9.0,1.6071428571428572e-05,62222.22222222222,4.0,2.0,2.0,2.0,32.0,65.04658493870403,0.24871607142857144,15475.666666666666,0.24871607142857144,8325.962872154116,-0.832909122935104,9.68808479714005,4.1000471000465595,5.827355086099454,-0.832909122935104,9.68808479714005,9.68808479714005,0.693142180597445,139281.0,1.0,6.0,8392.0,1.0,17.844255933902442,128.0,,0,128.0,560000.0,0.5946385408680758,0.02201607142857143,560000.0,0.5946385408680758,0.02201607142857143,1.0,1.0,2.818057142857143,2.818057142857143,2.818057142857143,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.6883329379518226,0.5857175790447955,0.04403214285714286,0.6883329379518226,0.5857175790447955,0.04403214285714286,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032138Z-clean-run-eu-us-gac-region-asymmetry--f8a0bbcb6aaa--lti_dimension_rollup__lookback_days-30__limit_k-100,4098.053,100.0,6.0,2223.03,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.7808173783989617,6.0,6.0,561600.0,0.0,0.5,1.0,1.0,0.0,2.0,16584704.0,0.0,0.5,1.0,1.0,130.0,0.0,0.5,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,561600.0,5484.56,5616.0,0.2191826216010383,1.0,561600.0,16584704.0,561600.0,16584704.0,1.0,5616.0,100.0,0.00017806267806267807,5616.0,4.0625,2.03125,2.03125,2.03125,32.5,57.73968881205236,0.2081445868945869,1168.94,0.2081445868945869,7390.680167942702,2.6692103677859462,10.78668158117098,4.875777595226257,5.982660536437724,4.535284058523925,10.78668158117098,10.78668158117098,6.68586094706836,116894.0,1.0,2.0,8712.0,4.0,15.055325736065662,130.0,,0,130.0,561600.0,0.6061768416722645,0.02195334757834758,561600.0,0.6061768416722645,0.02195334757834758,1.0,1.0,2.8539351851851853,2.8539351851851853,2.8539351851851853,0.0,1.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,130.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.6991717870995011,0.5976078375807238,0.04390669515669516,0.6991717870995011,0.5976078375807238,0.04390669515669516,1.0,1.0,3.0,1.0,6.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032156Z-clean-run-eu-us-gac-region-asymmetry--bb73180c9c8f--egion_tenant_tier_join__lookback_days-7__limit_k-50,2654.54,24.0,50.0,1752.2,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.938711415160442,4.0,4.0,401600.0,0.0,0.5,1.0,1.0,0.0,2.0,9625600.0,0.0,0.5,1.0,1.0,66.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,401600.0,3805.2916666666665,16733.333333333332,0.06128858483955797,1.0,401600.0,9625600.0,401600.0,9625600.0,1.0,16733.333333333332,24.0,5.976095617529881e-05,16733.333333333332,2.0625,1.03125,1.03125,1.03125,16.5,3.159148936170213,0.009243027888446215,154.66666666666666,0.009243027888446215,404.37106382978726,-0.712949807856125,4.368936951381905,2.625030826792462,4.368936951381905,-3.126760535960395,4.368936951381905,4.368936951381905,6.68586094706836,3712.0,1.0,0.0,3655.0,1.0,8.21959545417708,66.0,,0,66.0,401600.0,0.4333072187846165,0.030699701195219125,401600.0,0.4333072187846165,0.030699701195219125,1.0,1.0,2.0261802788844623,2.0261802788844623,2.0261802788844623,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5558499664579876,0.4069027976878894,0.06139940239043825,0.5558499664579876,0.4069027976878894,0.06139940239043825,1.0,1.0,3.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032212Z-clean-run-eu-us-gac-region-asymmetry--f9583eed6783--eu_tenant_id-5__us_tenant_id-10100__lookback_days-7,61.135,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962214770589678,2.0,2.0,3500.0,0.8571428571428571,0.9285714285714286,0.07692307692307693,1.0,0.0,2.0,83824.0,0.8568429089520901,0.9284214544760451,0.07709703947368421,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3500.0,383.5,1750.0,0.003778522941032169,1.0714285714285716,3500.0,83824.0,3750.0,89811.42857142858,1.0714285714285714,1750.0,2.0,0.0005714285714285715,1750.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.191566996601156,1.2862159401515687,5.191566996601156,0.0,,0.0,8.086717920303906,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,3500.0,0.8571428571428571,0.9285714285714286,3750.0,0.7333333333333333,0.8666666666666667,1.8571428571428572,1.8568429089520901,1.7333333333333334,1.8571428571428572,1.0,0.0,0.3333333333333333,0.6666666666666666,3.0,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.5,0.0,0.8571428571428571,0.9285714285714286,0.7333333333333333,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T032227Z-clean-run-eu-us-gac-region-asymmetry--6cf9c5dd045e--u_tenant_id-1__us_tenant_id-10001__lookback_days-30,56.853,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873885283098516,2.0,2.0,3500.0,0.8571428571428571,0.9285714285714286,0.07692307692307693,1.0,0.0,2.0,83824.0,0.8568429089520901,0.9284214544760451,0.07709703947368421,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3500.0,1692.0,1750.0,0.01261147169014838,2.0,3500.0,83824.0,7000.0,167648.0,2.0,1750.0,2.0,0.0005714285714285715,1750.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.666956792429207,1.7949333595776669,6.666956792429207,0.0,,0.0,8.086717920303906,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,3500.0,0.8571428571428571,0.9285714285714286,7000.0,0.8571428571428571,0.9285714285714286,1.8571428571428572,1.8568429089520901,1.8571428571428572,1.8571428571428572,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
