episode_id,episode_order,query_id,query_shape,query_order,query_occurrence,planned_query_occurrences,dataset_profile_id,topology_id,region_count,profile,baseline_query_run_id,baseline_elapsed_seconds,source_sql_file,normalized_sql_hash,applicable_actions_json,applicability_source,before__elapsed_seconds,before__result_row_count,before__result_output_byte_count,before__shared_blks_hit_sum,before__shared_blks_read_sum,before__temp_blks_written_sum,before__estimated_result_bytes,before__estimated_remote_output_bytes,before__estimated_fanin_bytes,before__coordinator_main_plan_total_time_ms,before__coordinator_foreign_scan_time_ms_sum,before__coordinator_non_foreign_time_share_proxy,before__coordinator_fanin_rows,before__coordinator_fanin_bytes_estimated,before__coordinator_final_rows,before__coordinator_final_bytes_estimated,before__coordinator_blocking_input_rows_sum,before__coordinator_temp_written_blocks,before__coordinator_hash_batches_max,before__coordinator_sort_input_rows_sum,before__coordinator_sort_time_ms_max,before__coordinator_aggregate_input_rows_sum,before__coordinator_aggregate_time_ms_max,before__coordinator_join_input_rows_sum,before__coordinator_join_time_ms_max,before__task_count,before__task_time_mean_ms,before__task_time_cv,before__task_rows_mean,before__task_rows_cv,before__remote_region_actual_rows_sum,before__remote_region_actual_rows_cv,before__remote_region_actual_rows_max_share,before__remote_region_actual_time_sum,before__remote_region_actual_time_cv,before__remote_region_actual_time_max_share,before__remote_region_tuple_bytes_sum,before__remote_region_tuple_bytes_cv,before__remote_region_tuple_bytes_max_share,before__regional_temp_written_blocks_sum,before__regional_spill_present,before__remote_citus_map_merge_job_count_sum,before__remote_citus_dependent_map_task_count_sum,before__remote_citus_repartition_fanout_ratio_max,before__citus_repartition_observed_v2,before__worker_task_actual_rows_sum,before__worker_task_actual_rows_cv,before__worker_task_actual_rows_max_share,before__worker_task_scan_actual_rows_sum,before__worker_task_scan_actual_rows_cv,before__worker_task_scan_actual_rows_max_share,before__worker_task_actual_time_sum,before__worker_task_actual_time_cv,before__worker_task_actual_time_max_share,before__worker_task_seq_scan_share,before__worker_task_index_scan_share,before__worker_task_join_node_count,before__worker_task_aggregate_node_count,before__worker_task_sort_node_count,before__worker_task_spill_count,before__worker_task_temp_written_sum,before__worker_task_within_region_worker_scan_rows_cv_max,before__worker_task_within_region_worker_scan_rows_max_share_max,before__regional_coordinator_tx_bytes_sum,before__analytics_rx_bytes_sum,before__worker_tx_bytes_sum,before__os_cpu_busy_pct_mean,before__os_cpu_busy_pct_max,before__os_mem_used_peak_bytes_max,before__os_disk_read_bytes_sum,before__os_disk_written_bytes_sum,before__os_net_rx_bytes_sum,before__os_net_tx_bytes_sum,before__os_tcp_retrans_segs_sum,before__os_tcp_timeouts_sum,before__edge_count,before__edge_remote_rows_sum,before__edge_remote_rows_max_share,before__edge_remote_bytes_sum,before__edge_remote_bytes_max_share,before__edge_foreign_scan_time_ms_sum,before__edge_regional_plan_time_ms_sum,before__edge_boundary_wait_ms_sum,before__edge_estimated_fetch_cycles_sum,before__edge_rtt_context_median_ms_mean,before__edge_rtt_context_median_ms_max,before__edge_source_tx_bytes_sum,before__edge_source_tx_bps_mean,before__edge_source_tx_bps_min,before__edge_qdisc_drops_sum,before__edge_qdisc_overlimits_sum,before__edge_tcp_retrans_sum,before__edge_available_share
q06_tenant_sum::run-1,16,q06_tenant_sum,tenant_sum,6,1,1,raw-large-balanced-v1,eu_us_gac,2,balanced,20260805T105106Z-dba-local-memory-panel-v1__raw-large--34f7f58b8a04---06-29-00-00-00-00__limit_k-100__include_apac-False,8.598672,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q06_tenant_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_sum__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-False.sql,82a4b1652b8883fb8dad714052530b1788280c0ae3dd3cb8823fe3b0d8dea3ac,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,8.598672,100.0,2831.0,9.0,0.0,1825.0,8000.0,10310960.0,18559728.0,8136.606,7975.37,0.0198161248068297,257774.0,18559728.0,100.0,8000.0,261774.0,1825.0,1.0,4000.0,8136.597,257774.0,8135.963,,,128,,,,,257774.0,0.0003646605165765,0.5001823302582883,694.923,0.0910532533820293,0.5455266266910147,10310656.0,0.0002979441851226,0.5001489720925614,1700.0,True,,,,False,257774.0,0.1770028764912236,0.0116768952648443,515548.0,0.1770028764912236,0.0116768952648443,,,,0.0,0.0,0,0.0,0.0,0,,0.0426729954860626,0.5213364977430314,18798171,18448529,18589179,6.745857142857143,9.185,745840640,344064,12230656,37633576,37635880,54,0,2,257774.0,0.5001823302582883,18559728.0,0.5001823302582883,7975.37,694.923,7280.447,258,15.45,15.45,18798171,8744685.690999726,8649167.22024052,0.0,0.0,51,1.0
q07_tenant_count::run-1,17,q07_tenant_count,tenant_count,7,1,2,raw-large-balanced-v1,eu_us_gac,2,transport,20260805T113051Z-dba-local-memory-panel-v1__raw-large--f40c950e66e7---06-24-00-00-00-00__limit_k-250__include_apac-False,86.072879,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q07_tenant_count__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_count__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,86.072879,250.0,4039.0,9.0,0.0,11836.0,20000.0,36057720.0,64903896.0,85240.595,84389.45999999999,0.0099850898506751,901443.0,64903896.0,250.0,20000.0,905443.0,11836.0,5.0,4000.0,85240.578,901443.0,85239.725,,,128,,,,,901443.0,0.0011969697473939,0.500598484873697,2032.798,0.0075551038519321,0.5037775519259661,35651584.0,0.0,0.5,5943.0,True,,,,False,901443.0,0.1757897130174245,0.0114538578701038,1802886.0,0.1757897130174245,0.0114538578701038,,,,0.0,0.0,0,0.0,0.0,0,,0.0404976277586585,0.5202488138793293,65541289,64667229,64306286,3.589714285714286,5.796,753192960,188416,291307520,131484597,131480699,57,4,2,901443.0,0.500598484873697,64903896.0,0.500598484873697,84389.45999999999,2032.798,82356.662,1804,30.5,30.5,65540297,3045804.799906832,3016296.3643867425,0.0,0.0,48,1.0
q07_tenant_count::run-2,18,q07_tenant_count,tenant_count,7,2,2,raw-large-balanced-v1,eu_us_gac,2,transport,20260805T113413Z-dba-local-memory-panel-v1__raw-large--f40c950e66e7---06-24-00-00-00-00__limit_k-250__include_apac-False,86.34813,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q07_tenant_count__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_count__cutoff_ts-2026-06-24-00-00-00-00__limit_k-250__include_apac-False.sql,e2883a3d8a1df39316eb339275178d1251674b54de02a31a771e6d2aeced7e7b,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,86.34813,,,9.0,0.0,11818.0,20000.0,36057720.0,64903896.0,85513.556,84687.44099999999,0.0096606320523029,901443.0,64903896.0,250.0,20000.0,905443.0,11818.0,5.0,4000.0,85513.539,901443.0,85512.668,,,128,,,,,901443.0,0.0011969697473939,0.500598484873697,2129.344,0.0038030492020077,0.5019015246010039,35651584.0,0.0,0.5,5943.0,True,,,,False,901443.0,0.1757897130174245,0.0114538578701038,1802886.0,0.1757897130174245,0.0114538578701038,,,,0.0,0.0,0,0.0,0.0,0,,0.0404976277586585,0.5202488138793293,65530587,64666481,64320015,3.769285714285714,5.763,750485504,73728,254640128,131482342,131478842,65,0,2,901443.0,0.500598484873697,64903896.0,0.500598484873697,84687.44099999999,2129.344,82558.09700000001,1804,30.45,30.45,65529415,3035591.6219610088,3005071.679027676,0.0,0.0,47,1.0
q08_tenant_avg::run-1,19,q08_tenant_avg,tenant_avg,8,1,3,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111339Z-dba-local-memory-panel-v1__raw-large--f1d220e3edcd---06-17-00-00-00-00__limit_k-500__include_apac-False,22.839779,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q08_tenant_avg__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_avg__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,22.839779,500.0,15017.0,9.0,0.0,31306.0,40000.0,72197320.0,129955176.0,22587.605,20951.838,0.0724187889774059,1804933.0,129955176.0,500.0,40000.0,1808933.0,31306.0,21.0,4000.0,22587.576,1804933.0,22586.643,,,128,,,,,1804933.0,1.1634780903224663e-05,0.5000058173904516,3883.55,0.1661320183852403,0.5830660091926201,71303168.0,0.0,0.5,11898.0,True,,,,False,1804933.0,0.1761676360289259,0.0115511212881586,1804933.0,0.1761676360289259,0.0115511212881586,,,,1.0,0.0,0,0.0,0.0,0,,0.0416773781768861,0.5208386890884431,130247781,128915329,127798656,10.166285714285715,19.93,760963072,0,377356288,258938745,258939251,49,0,2,1804933.0,0.5000058173904516,129955176.0,0.5000058173904516,20951.838,3883.55,17068.288,904,5.4350000000000005,5.47,130247601,22810658.719596192,22553560.435063757,0.0,0.0,43,1.0
q08_tenant_avg::run-2,20,q08_tenant_avg,tenant_avg,8,2,3,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T110953Z-dba-local-memory-panel-v1__raw-large--f1d220e3edcd---06-17-00-00-00-00__limit_k-500__include_apac-False,23.704148,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q08_tenant_avg__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_avg__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,23.704148,,,9.0,0.0,31388.0,40000.0,72197320.0,129955176.0,23448.367,21739.454,0.0728798299685432,1804933.0,129955176.0,500.0,40000.0,1808933.0,31388.0,21.0,4000.0,23448.337,1804933.0,23447.296,,,128,,,,,1804933.0,1.1634780903224663e-05,0.5000058173904516,4322.883,0.2022782018389116,0.6011391009194559,71303168.0,0.0,0.5,11898.0,True,,,,False,1804933.0,0.1761676360289259,0.0115511212881586,1804933.0,0.1761676360289259,0.0115511212881586,,,,1.0,0.0,0,0.0,0.0,0,,0.0416773781768861,0.5208386890884431,130272987,128927255,127800412,10.488428571428573,19.874,765071360,466944,363012096,258964467,258964323,72,3,2,1804933.0,0.5000058173904516,129955176.0,0.5000058173904516,21739.453999999998,4322.883,17416.571,904,5.4325,5.455,130272627,21983093.760636322,21743361.372870263,0.0,0.0,53,1.0
q08_tenant_avg::run-3,21,q08_tenant_avg,tenant_avg,8,3,3,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111217Z-dba-local-memory-panel-v1__raw-large--f1d220e3edcd---06-17-00-00-00-00__limit_k-500__include_apac-False,23.292111,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q08_tenant_avg__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_avg__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,8e8d2f98539f4a009d76e2bafa2994da93c550be0df9a6a7019b81cb79140fb8,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,23.292111,,,9.0,0.0,31308.0,40000.0,72197320.0,129955176.0,23039.682,21370.042,0.0724680140984584,1804933.0,129955176.0,500.0,40000.0,1808933.0,31308.0,21.0,4000.0,23039.654,1804933.0,23038.753,,,128,,,,,1804933.0,1.1634780903224663e-05,0.5000058173904516,4326.026,0.0911982498487063,0.5455991249243531,71303168.0,0.0,0.5,11898.0,True,,,,False,1804933.0,0.1761676360289259,0.0115511212881586,1804933.0,0.1761676360289259,0.0115511212881586,,,,1.0,0.0,0,0.0,0.0,0,,0.0416773781768861,0.5208386890884431,130301542,128917269,127838062,10.227285714285715,19.975,764022784,712704,312500224,259035276,259035466,78,0,2,1804933.0,0.5000058173904516,129955176.0,0.5000058173904516,21370.042,4326.026,17044.016000000003,904,5.455,5.475,130301272,22376893.53275021,22121298.32285275,0.0,0.0,39,1.0
q09_tenant_max::run-1,22,q09_tenant_max,tenant_max,9,1,4,n3-medium-balanced-wide-global-dim-v1,eu_us_apac_gac,3,balanced,20260805T100914Z-dba-local-memory-panel-v1__n3-medium--981e3f2a07e5--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.5832,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__n3-medium-balanced-wide-global-dim-v1__runtime-bundle-multi-edge__analytics_clients/queries/q09_tenant_max__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_max__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,0a1845d5eee8a966fc7841a83bbfa0c28f21ecba6942182b9a8b2e287f92f63b,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,1.5832,50.0,996.0,9.0,0.0,136.0,4000.0,774000.0,1393200.0,928.381,914.941,0.0144768150145252,19350.0,1393200.0,50.0,4000.0,22346.0,136.0,1.0,2996.0,928.375,19350.0,927.925,,,96,,,,,19350.0,0.0151732181453139,0.3402583979328165,239.018,0.0589299857342952,0.3518019563380164,774144.0,0.0148478467729124,0.3399470899470899,129.0,True,,,,False,19350.0,0.1943989868486334,0.0165374677002583,38700.0,0.1943989868486334,0.0165374677002583,,,,0.0,0.0,0,0.0,0.0,0,,0.0525495088102292,0.5262747544051146,1537386,1371562,1621782,6.9533000000000005,13.218,749031424,0,1769472,3189944,3190020,8,0,3,19350.0,0.34025839793281654,1393200.0,0.34025839793281654,914.9409999999999,239.01799999999997,675.923,21,15.466666666666667,15.5,1537386,2589499.747347145,2522779.18140475,0.0,0.0,7,1.0
q09_tenant_max::run-2,23,q09_tenant_max,tenant_max,9,2,4,n3-medium-balanced-wide-global-dim-v1,eu_us_apac_gac,3,balanced,20260805T100042Z-dba-local-memory-panel-v1__n3-medium--981e3f2a07e5--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.626396,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__n3-medium-balanced-wide-global-dim-v1__runtime-bundle-multi-edge__analytics_clients/queries/q09_tenant_max__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_max__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,0a1845d5eee8a966fc7841a83bbfa0c28f21ecba6942182b9a8b2e287f92f63b,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,1.626396,,,9.0,0.0,136.0,4000.0,774000.0,1393200.0,982.169,968.664,0.0137501794497688,19350.0,1393200.0,50.0,4000.0,22346.0,136.0,1.0,2996.0,982.162,19350.0,981.681,,,96,,,,,19350.0,0.0151732181453139,0.3402583979328165,291.53700000000003,0.1413755069277053,0.39536662584852,774144.0,0.0148478467729124,0.3399470899470899,129.0,True,,,,False,19350.0,0.1943989868486334,0.0165374677002583,38700.0,0.1943989868486334,0.0165374677002583,,,,0.0,0.0,0,0.0,0.0,0,,0.0525495088102292,0.5262747544051146,1547449,1370808,1631207,8.3602,14.857,727089152,0,3751936,3209734,3210356,16,3,3,19350.0,0.34025839793281654,1393200.0,0.34025839793281654,968.664,291.53700000000003,677.1270000000001,21,15.450000000000001,15.5,1547355,2537069.6927439566,2465141.330893583,0.0,0.0,14,1.0
q09_tenant_max::run-3,24,q09_tenant_max,tenant_max,9,3,4,n3-medium-balanced-wide-global-dim-v1,eu_us_apac_gac,3,balanced,20260805T100218Z-dba-local-memory-panel-v1__n3-medium--981e3f2a07e5--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.671267,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__n3-medium-balanced-wide-global-dim-v1__runtime-bundle-multi-edge__analytics_clients/queries/q09_tenant_max__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_max__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,0a1845d5eee8a966fc7841a83bbfa0c28f21ecba6942182b9a8b2e287f92f63b,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,1.671267,,,9.0,0.0,136.0,4000.0,774000.0,1393200.0,1022.218,1006.859,0.01502517075614,19350.0,1393200.0,50.0,4000.0,22346.0,136.0,1.0,2996.0,1022.21,19350.0,1021.527,,,96,,,,,19350.0,0.0151732181453139,0.3402583979328165,328.196,0.1264058699868721,0.3905105485746322,774144.0,0.0148478467729124,0.3399470899470899,129.0,True,,,,False,19350.0,0.1943989868486334,0.0165374677002583,38700.0,0.1943989868486334,0.0165374677002583,,,,0.0,0.0,0,0.0,0.0,0,,0.0525495088102292,0.5262747544051146,1548425,1371174,1646714,7.8101,12.644,726487040,0,1048576,3227395,3227927,14,0,3,19350.0,0.34025839793281654,1393200.0,0.34025839793281654,1006.859,328.196,678.663,21,15.416666666666666,15.45,1548425,2470660.4829350025,2414905.5776246404,0.0,0.0,14,1.0
q09_tenant_max::run-4,25,q09_tenant_max,tenant_max,9,4,4,n3-medium-balanced-wide-global-dim-v1,eu_us_apac_gac,3,balanced,20260805T100706Z-dba-local-memory-panel-v1__n3-medium--981e3f2a07e5--26-06-30-00-00-00-00__limit_k-50__include_apac-True,1.585605,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__n3-medium-balanced-wide-global-dim-v1__runtime-bundle-multi-edge__analytics_clients/queries/q09_tenant_max__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_max__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-True.sql,0a1845d5eee8a966fc7841a83bbfa0c28f21ecba6942182b9a8b2e287f92f63b,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,1.585605,,,9.0,0.0,136.0,4000.0,774000.0,1393200.0,943.443,929.665,0.0146039559358647,19350.0,1393200.0,50.0,4000.0,22346.0,136.0,1.0,2996.0,943.436,19350.0,942.976,,,96,,,,,19350.0,0.0151732181453139,0.3402583979328165,249.247,0.1014349048842641,0.3693444655301769,774144.0,0.0148478467729124,0.3399470899470899,129.0,True,,,,False,19350.0,0.1943989868486334,0.0165374677002583,38700.0,0.1943989868486334,0.0165374677002583,,,,0.0,0.0,0,0.0,0.0,0,,0.0525495088102292,0.5262747544051146,1537867,1371894,1622514,7.199,10.615,742387712,0,2842624,3190449,3192487,5,0,3,19350.0,0.34025839793281654,1393200.0,0.34025839793281654,929.665,249.247,680.418,21,15.483333333333334,15.5,1537687,2586078.289780032,2516838.683026353,0.0,0.0,5,1.0
q10_tenant_min::run-1,26,q10_tenant_min,tenant_min,10,1,5,n3-medium-balanced-wide-global-dim-v1,eu_us_apac_gac,3,transport,20260805T103823Z-dba-local-memory-panel-v1__n3-medium--98951ece874b--6-06-29-00-00-00-00__limit_k-100__include_apac-True,5.171764,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__n3-medium-balanced-wide-global-dim-v1__runtime-bundle-multi-edge__analytics_clients/queries/q10_tenant_min__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_min__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-True.sql,1ffceae8ec4dc807efe850ad847328743196a4fc73e3da8ce9c3268b0eb210fe,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,5.171764,100.0,1776.0,9.0,0.0,579.0,8000.0,1543680.0,2778624.0,3975.652,3937.179,0.0096771548415203,38592.0,2778624.0,100.0,8000.0,41592.0,579.0,5.0,3000.0,3975.642,38592.0,3975.04,,,96,,,,,38592.0,0.0115643497262552,0.3363391376451078,245.545,0.0395156962423346,0.3519558533059113,1543168.0,0.0117584904755602,0.3364299933642999,256.0,True,,,,False,38592.0,0.178515448174196,0.0158582089552238,77184.0,0.178515448174196,0.0158582089552238,,,,0.0,0.0,0,0.0,0.0,0,,0.0398209600246951,0.5199104800123476,2917157,2728093,3000437,3.6336,7.273,725667840,0,2703360,5996954,5996514,9,0,3,38592.0,0.3363391376451078,2778624.0,0.3363391376451078,3937.179,245.54500000000002,3691.634,78,30.516666666666666,30.55,2916867,1503995.928661865,1484172.905028149,0.0,0.0,9,1.0
