episode_id,episode_order,query_id,query_shape,query_order,query_occurrence,planned_query_occurrences,dataset_profile_id,topology_id,region_count,profile,baseline_query_run_id,baseline_elapsed_seconds,source_sql_file,normalized_sql_hash,applicable_actions_json,applicability_source,mitigation_action,action_query_run_id,action_elapsed_seconds,target_log2_gain,action_applicable,result_equal
q04_event_oldest::run-1,7,q04_event_oldest,event_oldest,4,1,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121135Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74348,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T120705Z-dba-local-memory-panel-v1__raw-small--d34d361cf3fc---06-17-00-00-00-00__limit_k-500__include_apac-False,0.277005,3.3080231360042722,True,True
q04_event_oldest::run-2,8,q04_event_oldest,event_oldest,4,2,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121313Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.744782,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T120308Z-dba-local-memory-panel-v1__raw-small--982ab5f190ee---06-17-00-00-00-00__limit_k-500__include_apac-False,2.724693,0.010597884076713391,True,True
q04_event_oldest::run-2,8,q04_event_oldest,event_oldest,4,2,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121313Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.744782,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T121032Z-dba-local-memory-panel-v1__raw-small--568dea4aab14---06-17-00-00-00-00__limit_k-500__include_apac-False,2.661814,0.04428180665136214,True,True
q04_event_oldest::run-2,8,q04_event_oldest,event_oldest,4,2,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121313Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.744782,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T120734Z-dba-local-memory-panel-v1__raw-small--d34d361cf3fc---06-17-00-00-00-00__limit_k-500__include_apac-False,0.276074,3.3135646401821126,True,True
q04_event_oldest::run-3,9,q04_event_oldest,event_oldest,4,3,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T120956Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74473,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T120236Z-dba-local-memory-panel-v1__raw-small--982ab5f190ee---06-17-00-00-00-00__limit_k-500__include_apac-False,2.727225,0.00923050823376807,True,True
q04_event_oldest::run-3,9,q04_event_oldest,event_oldest,4,3,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T120956Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74473,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T121241Z-dba-local-memory-panel-v1__raw-small--568dea4aab14---06-17-00-00-00-00__limit_k-500__include_apac-False,2.675907,0.036636261217529796,True,True
q04_event_oldest::run-3,9,q04_event_oldest,event_oldest,4,3,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T120956Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.74473,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T120636Z-dba-local-memory-panel-v1__raw-small--d34d361cf3fc---06-17-00-00-00-00__limit_k-500__include_apac-False,0.258479,3.408545258460241,True,True
q04_event_oldest::run-4,10,q04_event_oldest,event_oldest,4,4,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121210Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.761324,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T120133Z-dba-local-memory-panel-v1__raw-small--982ab5f190ee---06-17-00-00-00-00__limit_k-500__include_apac-False,2.735098,0.013767650039746233,True,True
q04_event_oldest::run-4,10,q04_event_oldest,event_oldest,4,4,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121210Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.761324,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T121104Z-dba-local-memory-panel-v1__raw-small--568dea4aab14---06-17-00-00-00-00__limit_k-500__include_apac-False,2.66287,0.0523781778984862,True,True
q04_event_oldest::run-4,10,q04_event_oldest,event_oldest,4,4,4,raw-small-balanced-v1,eu_us_gac,2,transport,20260805T121210Z-dba-local-memory-panel-v1__raw-small--394aa6a70002---06-17-00-00-00-00__limit_k-500__include_apac-False,2.761324,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-small-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q04_event_oldest__baseline__gac_fdw_dba_topk_raw__query_shape-event_oldest__cutoff_ts-2026-06-17-00-00-00-00__limit_k-500__include_apac-False.sql,7ac514d1b6aff5b67e0ed359f81f5121c7bf970bcc0b492f338fd0abac46c36e,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T120533Z-dba-local-memory-panel-v1__raw-small--d34d361cf3fc---06-17-00-00-00-00__limit_k-500__include_apac-False,0.282514,3.288965909245521,True,True
q05_event_deviation::run-1,11,q05_event_deviation,event_deviation,5,1,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111144Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.037918,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T105448Z-dba-local-memory-panel-v1__raw-large--1dbc6d5557aa--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.371985,-0.21899888382928331,True,True
q05_event_deviation::run-1,11,q05_event_deviation,event_deviation,5,1,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111144Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.037918,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T110922Z-dba-local-memory-panel-v1__raw-large--e5b1a0bd0741--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.665047,1.6155677957074595,True,True
q05_event_deviation::run-1,11,q05_event_deviation,event_deviation,5,1,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111144Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.037918,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T110415Z-dba-local-memory-panel-v1__raw-large--73dc4203754a--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.871554,1.2254340435854414,True,True
q05_event_deviation::run-2,12,q05_event_deviation,event_deviation,5,2,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111625Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.059002,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T105848Z-dba-local-memory-panel-v1__raw-large--1dbc6d5557aa--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.032953,0.018368369536265534,True,True
q05_event_deviation::run-2,12,q05_event_deviation,event_deviation,5,2,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111625Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.059002,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T111045Z-dba-local-memory-panel-v1__raw-large--e5b1a0bd0741--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.7136,1.5287577109536976,True,True
q05_event_deviation::run-2,12,q05_event_deviation,event_deviation,5,2,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111625Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.059002,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T110345Z-dba-local-memory-panel-v1__raw-large--73dc4203754a--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.902631,1.1897369988267434,True,True
q05_event_deviation::run-3,13,q05_event_deviation,event_deviation,5,3,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T110747Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.038112,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T105521Z-dba-local-memory-panel-v1__raw-large--1dbc6d5557aa--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.083313,-0.03164627443954538,True,True
q05_event_deviation::run-3,13,q05_event_deviation,event_deviation,5,3,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T110747Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.038112,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T110853Z-dba-local-memory-panel-v1__raw-large--e5b1a0bd0741--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.709321,1.5227227683950888,True,True
q05_event_deviation::run-3,13,q05_event_deviation,event_deviation,5,3,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T110747Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.038112,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T110525Z-dba-local-memory-panel-v1__raw-large--73dc4203754a--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.986122,1.047395285262899,True,True
q05_event_deviation::run-4,14,q05_event_deviation,event_deviation,5,4,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111524Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.102356,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T105342Z-dba-local-memory-panel-v1__raw-large--1dbc6d5557aa--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.032705,0.048606130428050905,True,True
q05_event_deviation::run-4,14,q05_event_deviation,event_deviation,5,4,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111524Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.102356,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T111309Z-dba-local-memory-panel-v1__raw-large--e5b1a0bd0741--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.679615,1.6292173868977764,True,True
q05_event_deviation::run-4,14,q05_event_deviation,event_deviation,5,4,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111524Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.102356,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T110229Z-dba-local-memory-panel-v1__raw-large--73dc4203754a--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.931191,1.1748579673493134,True,True
q05_event_deviation::run-5,15,q05_event_deviation,event_deviation,5,5,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111453Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.128587,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T105417Z-dba-local-memory-panel-v1__raw-large--1dbc6d5557aa--6-06-30-00-00-00-00__limit_k-50__include_apac-False,1.977599,0.10614613858556232,True,True
q05_event_deviation::run-5,15,q05_event_deviation,event_deviation,5,5,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111453Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.128587,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T111115Z-dba-local-memory-panel-v1__raw-large--e5b1a0bd0741--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.65428,1.7019159811692757,True,True
q05_event_deviation::run-5,15,q05_event_deviation,event_deviation,5,5,5,raw-large-balanced-v1,eu_us_gac,2,memory,20260805T111453Z-dba-local-memory-panel-v1__raw-large--ec30b88786a1--6-06-30-00-00-00-00__limit_k-50__include_apac-False,2.128587,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q05_event_deviation__baseline__gac_fdw_dba_topk_raw__query_shape-event_deviation__cutoff_ts-2026-06-30-00-00-00-00__limit_k-50__include_apac-False.sql,bd5d33dbf428b5dfe5fde653651a56bf4036327ea0a4ea3cb42a933b2a2200b1,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T110116Z-dba-local-memory-panel-v1__raw-large--73dc4203754a--6-06-30-00-00-00-00__limit_k-50__include_apac-False,0.932763,1.1903135901596489,True,True
q06_tenant_sum::run-1,16,q06_tenant_sum,tenant_sum,6,1,1,raw-large-balanced-v1,eu_us_gac,2,balanced,20260805T105106Z-dba-local-memory-panel-v1__raw-large--34f7f58b8a04---06-29-00-00-00-00__limit_k-100__include_apac-False,8.598672,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q06_tenant_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_sum__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-False.sql,82a4b1652b8883fb8dad714052530b1788280c0ae3dd3cb8823fe3b0d8dea3ac,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,increase_gac_work_mem,20260805T104516Z-dba-local-memory-panel-v1__raw-large--3c1503e4af3c---06-29-00-00-00-00__limit_k-100__include_apac-False,8.666451,-0.011327452404822864,True,True
q06_tenant_sum::run-1,16,q06_tenant_sum,tenant_sum,6,1,1,raw-large-balanced-v1,eu_us_gac,2,balanced,20260805T105106Z-dba-local-memory-panel-v1__raw-large--34f7f58b8a04---06-29-00-00-00-00__limit_k-100__include_apac-False,8.598672,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q06_tenant_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_sum__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-False.sql,82a4b1652b8883fb8dad714052530b1788280c0ae3dd3cb8823fe3b0d8dea3ac,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,regional_topk_candidates,20260805T105031Z-dba-local-memory-panel-v1__raw-large--51a988851180---06-29-00-00-00-00__limit_k-100__include_apac-False,1.039914,3.047649640005925,True,True
q06_tenant_sum::run-1,16,q06_tenant_sum,tenant_sum,6,1,1,raw-large-balanced-v1,eu_us_gac,2,balanced,20260805T105106Z-dba-local-memory-panel-v1__raw-large--34f7f58b8a04---06-29-00-00-00-00__limit_k-100__include_apac-False,8.598672,master-regimes/generated/corpus/dba-local-memory-v1/groups/dba-local-memory-panel-v1__raw-large-balanced-v1__runtime-bundle-multi-edge__analytics_clients/queries/q06_tenant_sum__baseline__gac_fdw_dba_topk_raw__query_shape-tenant_sum__cutoff_ts-2026-06-29-00-00-00-00__limit_k-100__include_apac-False.sql,82a4b1652b8883fb8dad714052530b1788280c0ae3dd3cb8823fe3b0d8dea3ac,"[""increase_gac_work_mem"",""regional_topk_candidates"",""mitigate_remote_path_bundle""]",explicit_panel_contract_and_result_equivalence,mitigate_remote_path_bundle,20260805T104802Z-dba-local-memory-panel-v1__raw-large--2f2725158eff---06-29-00-00-00-00__limit_k-100__include_apac-False,1.273166,2.755693328342921,True,True
