left_index,right_index,left_query_id,right_query_id,pair_type,same_query_id,same_logical_question,state_distance,response_distance_raw,response_distance_centered,response_rank_distance,same_winner,left_winner,right_winner
0,36,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q05_event_deviation,final_dba-reference,False,False,4.80580633965039,4.725152506283744,2.538910644823355,0.0,True,regional_topk_candidates,regional_topk_candidates
0,37,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q05_event_deviation,final_dba-reference,False,False,4.387360737191631,4.807252978210698,2.78438938836724,0.0,True,regional_topk_candidates,regional_topk_candidates
0,38,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q05_event_deviation,final_dba-reference,False,False,4.381974983633898,4.909920518609073,2.79993181955238,0.0,True,regional_topk_candidates,regional_topk_candidates
0,39,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q05_event_deviation,final_dba-reference,False,False,4.368546673548281,4.744710272757095,2.7703840858297024,0.0,True,regional_topk_candidates,regional_topk_candidates
0,40,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q05_event_deviation,final_dba-reference,False,False,4.419782925350509,4.682614565747048,2.780391327295498,0.0,True,regional_topk_candidates,regional_topk_candidates
0,41,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q06_tenant_sum,final_dba-reference,False,False,3.689242993484083,2.630852323741586,1.5092498758756812,0.0,True,regional_topk_candidates,regional_topk_candidates
0,42,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q07_tenant_count,final_dba-reference,False,False,2.2324251089331852,0.7499248897686892,0.6555991382749212,0.0,True,regional_topk_candidates,regional_topk_candidates
0,43,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q07_tenant_count,final_dba-reference,False,False,2.232457478376081,0.910913309850516,0.8016609321005622,0.0,True,regional_topk_candidates,regional_topk_candidates
0,44,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q08_tenant_avg,final_dba-reference,False,False,2.979056215270788,3.1196939672023687,2.3203310465238065,0.0,True,regional_topk_candidates,regional_topk_candidates
0,45,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q08_tenant_avg,final_dba-reference,False,False,2.640275844821191,3.303851107872599,2.54461537259459,0.0,True,regional_topk_candidates,regional_topk_candidates
0,46,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q08_tenant_avg,final_dba-reference,False,False,2.5778145469014975,3.1642292991965366,2.2484274585090818,0.0,True,regional_topk_candidates,regional_topk_candidates
0,47,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q09_tenant_max,final_dba-reference,False,False,9.74017788526592,5.071940134690637,3.122303321742268,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,48,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q09_tenant_max,final_dba-reference,False,False,9.5142170678212,4.969534190532126,3.072330347863121,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,49,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q09_tenant_max,final_dba-reference,False,False,9.59574032433395,5.05322224063873,3.0793633512797456,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,50,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q09_tenant_max,final_dba-reference,False,False,9.576346148563827,5.089431005670979,3.1271424850766865,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,51,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q10_tenant_min,final_dba-reference,False,False,9.635129759823462,3.6326190226011645,2.470433765742925,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,52,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q10_tenant_min,final_dba-reference,False,False,9.512950100866465,3.5238998709194083,2.4437027467249477,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,53,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q10_tenant_min,final_dba-reference,False,False,9.52587218824999,3.5086759464612767,2.470860926107813,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,54,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q10_tenant_min,final_dba-reference,False,False,9.496845583331853,3.56557852179621,2.4730888821520374,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,55,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q10_tenant_min,final_dba-reference,False,False,9.510495398669235,3.4707120541201055,2.4499902314809154,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,56,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q11_tenant_high_count,final_dba-reference,False,False,9.29981764863135,4.6918158758023365,2.7758404223399125,0.0,True,regional_topk_candidates,regional_topk_candidates
0,57,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q12_tenant_user_sum,final_dba-reference,False,False,9.171943516045943,2.9789045958004183,1.780427441308445,0.0,True,regional_topk_candidates,regional_topk_candidates
0,58,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q12_tenant_user_sum,final_dba-reference,False,False,9.161264584477784,3.179797185229349,1.8735826529043056,0.0,True,regional_topk_candidates,regional_topk_candidates
0,59,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q13_tenant_user_count,final_dba-reference,False,False,9.035015146517841,2.6635578980460344,1.7842133150549713,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,60,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q13_tenant_user_count,final_dba-reference,False,False,9.033865696595496,2.7598859259520676,1.8105585057457618,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,61,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q13_tenant_user_count,final_dba-reference,False,False,9.057652719303935,2.7581656335296723,1.8096259708213946,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
0,62,"cross-action-pilot-v1::pilot_gac_topk::raw-large-balanced-v1::{""cutoff_ts"":""2026-06-01 00:00:00+00"",""limit_k"":5000}",q14_tenant_day_sum,final_dba-reference,False,False,8.643234402148796,5.755177566846237,3.477690898820242,1.4142135623730951,False,regional_topk_candidates,mitigate_remote_path_bundle
