condition_id,feature,observed_repetitions,median,mad,robust_relative_dispersion,minimum,maximum
cond-3a0c2ae45bc4fcdebff0,aggregate_rows_estimate_error_log,3,-2.751535313041949,0.0,0.0,-2.751535313041949,-2.751535313041949
cond-3a0c2ae45bc4fcdebff0,remote_root_rows_estimate_error_log,3,-1.6038635340902,0.0,0.0,-1.6038635340902,-1.6038635340902
cond-3a3f69b12ed3afde9053,remote_path_share,3,0.9997547775972015,6.2986368524198255e-06,9.340649524577098e-06,0.999741593861074,0.999761076234054
cond-3a3f69b12ed3afde9053,remote_to_final_rows_ratio,3,802.42,0.0,0.0,802.42,802.42
cond-3a3f69b12ed3afde9053,wan_output_to_final_rows_ratio,3,802.42,0.0,0.0,802.42,802.42
cond-3a3f69b12ed3afde9053,drf_bytes_proxy,3,1.0000000000000002,0.0,0.0,1.0000000000000002,1.0000000000000002
cond-3a3f69b12ed3afde9053,global_group_merge_ratio,3,802.42,0.0,0.0,802.42,802.42
cond-3a3f69b12ed3afde9053,temp_bytes_to_wan_bytes_ratio,3,2.4315426821487813,0.0,0.0,2.4315426821487813,2.4315426821487813
cond-3a3f69b12ed3afde9053,temp_blocks_per_wan_row,3,0.0118740809052615,0.0,0.0,0.0118740809052615,0.0118740809052615
cond-3a3f69b12ed3afde9053,temp_blocks_per_final_row,3,9.528,0.0,0.0,9.528,9.528
cond-3a3f69b12ed3afde9053,spill_per_wan_mb,3,311.237463315044,0.0,0.0,311.237463315044,311.237463315044
cond-3a3f69b12ed3afde9053,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-3a3f69b12ed3afde9053,remote_region_rows_isf,3,1.8007826325365768,0.0,0.0,1.8007826325365768,1.8007826325365768
cond-3a3f69b12ed3afde9053,worker_task_scan_rows_isf,3,2.12892001694873,0.0,0.0,2.12892001694873,2.12892001694873
cond-3a3f69b12ed3afde9053,worker_task_scan_actual_rows_max_share,3,0.0332643752648239,0.0,0.0,0.0332643752648239,0.0332643752648239
cond-3a3f69b12ed3afde9053,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-3a3f69b12ed3afde9053,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-3a3f69b12ed3afde9053,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-3a3f69b12ed3afde9053,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-3a3f69b12ed3afde9053,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-3a3f69b12ed3afde9053,foreign_scan_rows_estimate_error_log,3,5.651065028380348,0.00017201764451968415,4.513014067949041e-05,5.650893010735828,5.651556344380111
cond-3a3f69b12ed3afde9053,aggregate_rows_estimate_error_log,0,,,,,
cond-3a3f69b12ed3afde9053,remote_root_rows_estimate_error_log,3,-1.6102982738389395,0.0,0.0,-1.6102982738389395,-1.6102982738389395
cond-3da59e1bcfb56a20168b,remote_path_share,3,0.9729568488727928,0.00011668743683923566,0.00017780931793683286,0.9682670151907388,0.973073536309632
cond-3da59e1bcfb56a20168b,remote_to_final_rows_ratio,3,16000.0,0.0,0.0,16000.0,16000.0
cond-3da59e1bcfb56a20168b,wan_output_to_final_rows_ratio,3,16000.0,0.0,0.0,16000.0,16000.0
cond-3da59e1bcfb56a20168b,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-3da59e1bcfb56a20168b,global_group_merge_ratio,3,16000.0,0.0,0.0,16000.0,16000.0
cond-3da59e1bcfb56a20168b,temp_bytes_to_wan_bytes_ratio,3,3.167235494880546,0.0,0.0,3.167235494880546,3.167235494880546
cond-3da59e1bcfb56a20168b,temp_blocks_per_wan_row,3,0.00928,0.0,0.0,0.00928,0.00928
cond-3da59e1bcfb56a20168b,temp_blocks_per_final_row,3,148.48,0.0,0.0,148.48,148.48
cond-3da59e1bcfb56a20168b,spill_per_wan_mb,3,405.4061433447099,0.0,0.0,405.4061433447099,405.4061433447099
cond-3da59e1bcfb56a20168b,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-3da59e1bcfb56a20168b,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-3da59e1bcfb56a20168b,worker_task_scan_rows_isf,3,3.66864,0.0,0.0,3.66864,3.66864
cond-3da59e1bcfb56a20168b,worker_task_scan_actual_rows_max_share,3,0.0573225,0.0,0.0,0.0573225,0.0573225
cond-3da59e1bcfb56a20168b,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-3da59e1bcfb56a20168b,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-3da59e1bcfb56a20168b,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-3da59e1bcfb56a20168b,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-3da59e1bcfb56a20168b,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-3da59e1bcfb56a20168b,foreign_scan_rows_estimate_error_log,3,6.156879149206205,0.00019970266558466676,4.8089164132109156e-05,6.15667944654062,6.157300612800208
cond-3da59e1bcfb56a20168b,aggregate_rows_estimate_error_log,3,4.668071625651226,0.0,0.0,4.668071625651226,4.668218339266512
cond-3da59e1bcfb56a20168b,remote_root_rows_estimate_error_log,3,0.693142180597445,0.0,0.0,0.693142180597445,0.693142180597445
cond-3f66556ae8c298eab74d,remote_path_share,3,0.9982193528046088,6.859378647106062e-05,0.00010187855748777703,0.9981507590181378,0.9984623607819412
cond-3f66556ae8c298eab74d,remote_to_final_rows_ratio,3,180358.0,0.0,0.0,180358.0,180358.0
cond-3f66556ae8c298eab74d,wan_output_to_final_rows_ratio,3,180358.0,0.0,0.0,180358.0,180358.0
cond-3f66556ae8c298eab74d,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-3f66556ae8c298eab74d,global_group_merge_ratio,3,180358.0,0.0,0.0,180358.0,180358.0
cond-3f66556ae8c298eab74d,temp_bytes_to_wan_bytes_ratio,3,3.753016323633783,0.0,0.0,3.753016323633783,3.753016323633783
cond-3f66556ae8c298eab74d,temp_blocks_per_wan_row,3,0.0073298661550915,0.0,0.0,0.0073298661550915,0.0073298661550915
cond-3f66556ae8c298eab74d,temp_blocks_per_final_row,3,1322.0,0.0,0.0,1322.0,1322.0
cond-3f66556ae8c298eab74d,spill_per_wan_mb,3,480.3860894251242,0.0,0.0,480.3860894251242,480.3860894251242
cond-3f66556ae8c298eab74d,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-3f66556ae8c298eab74d,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-3f66556ae8c298eab74d,worker_task_scan_rows_isf,3,1.2465873429512415,0.0,0.0,1.2465873429512415,1.2465873429512415
cond-3f66556ae8c298eab74d,worker_task_scan_actual_rows_max_share,3,0.0389558544672263,0.0,0.0,0.0389558544672263,0.0389558544672263
cond-3f66556ae8c298eab74d,task_count_to_shard_count_ratio,3,1.0,0.0,0.0,1.0,1.0
cond-3f66556ae8c298eab74d,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-3f66556ae8c298eab74d,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-3f66556ae8c298eab74d,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-3f66556ae8c298eab74d,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-3f66556ae8c298eab74d,foreign_scan_rows_estimate_error_log,3,2.9930972259159856,0.0022893379726727225,0.0011340000744920174,2.990807887943313,2.9985353587811074
cond-3f66556ae8c298eab74d,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-3f66556ae8c298eab74d,remote_root_rows_estimate_error_log,3,0.5897691231327988,0.0,0.0,0.5897691231327988,0.5897691231327988
cond-40aea493e6e3b117a24a,remote_path_share,3,0.9893657577228104,0.001240697560947357,0.0018592297010916773,0.9873944597160094,0.9906064552837578
cond-40aea493e6e3b117a24a,remote_to_final_rows_ratio,3,2006.05,0.0,0.0,2006.05,2006.05
cond-40aea493e6e3b117a24a,wan_output_to_final_rows_ratio,3,2006.05,0.0,0.0,2006.05,2006.05
cond-40aea493e6e3b117a24a,drf_bytes_proxy,3,1.0000000000000002,0.0,0.0,1.0000000000000002,1.0000000000000002
cond-40aea493e6e3b117a24a,global_group_merge_ratio,3,2006.05,0.0,0.0,2006.05,2006.05
cond-40aea493e6e3b117a24a,temp_bytes_to_wan_bytes_ratio,3,2.4315426821487813,0.0,0.0,2.4315426821487813,2.4315426821487813
cond-40aea493e6e3b117a24a,temp_blocks_per_wan_row,3,0.0118740809052615,0.0,0.0,0.0118740809052615,0.0118740809052615
cond-40aea493e6e3b117a24a,temp_blocks_per_final_row,3,23.82,0.0,0.0,23.82,23.82
cond-40aea493e6e3b117a24a,spill_per_wan_mb,3,311.237463315044,0.0,0.0,311.237463315044,311.237463315044
cond-40aea493e6e3b117a24a,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-40aea493e6e3b117a24a,remote_region_rows_isf,3,1.8007826325365768,0.0,0.0,1.8007826325365768,1.8007826325365768
cond-40aea493e6e3b117a24a,worker_task_scan_rows_isf,3,2.12892001694873,0.0,0.0,2.12892001694873,2.12892001694873
cond-40aea493e6e3b117a24a,worker_task_scan_actual_rows_max_share,3,0.0332643752648239,0.0,0.0,0.0332643752648239,0.0332643752648239
cond-40aea493e6e3b117a24a,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-40aea493e6e3b117a24a,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-40aea493e6e3b117a24a,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-40aea493e6e3b117a24a,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-40aea493e6e3b117a24a,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-40aea493e6e3b117a24a,foreign_scan_rows_estimate_error_log,3,5.651654578619733,0.0,0.0,5.651630020964497,5.651654578619733
cond-40aea493e6e3b117a24a,aggregate_rows_estimate_error_log,0,,,,,
cond-40aea493e6e3b117a24a,remote_root_rows_estimate_error_log,3,-1.6102982738389395,0.0,0.0,-1.6102982738389395,-1.6102982738389395
cond-40cccee0a49f23e922e5,remote_path_share,3,0.9997672467717612,5.574392549778651e-07,8.266518444889652e-07,0.9997554203886064,0.9997678042110162
cond-40cccee0a49f23e922e5,remote_to_final_rows_ratio,3,1999.54,0.0,0.0,1999.54,1999.54
cond-40cccee0a49f23e922e5,wan_output_to_final_rows_ratio,3,1999.54,0.0,0.0,1999.54,1999.54
cond-40cccee0a49f23e922e5,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-40cccee0a49f23e922e5,global_group_merge_ratio,3,1999.54,0.0,0.0,1999.54,1999.54
cond-40cccee0a49f23e922e5,temp_bytes_to_wan_bytes_ratio,3,2.7018307515042888,0.0,0.0,2.7018307515042888,2.7018307515042888
cond-40cccee0a49f23e922e5,temp_blocks_per_wan_row,3,0.0131930343979115,0.0,0.0,0.0131930343979115,0.0131930343979115
cond-40cccee0a49f23e922e5,temp_blocks_per_final_row,3,26.38,0.0,0.0,26.38,26.38
cond-40cccee0a49f23e922e5,spill_per_wan_mb,3,345.83433619254896,0.0,0.0,345.83433619254896,345.83433619254896
cond-40cccee0a49f23e922e5,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-40cccee0a49f23e922e5,remote_region_rows_isf,3,1.003450793682547,0.0,0.0,1.003450793682547,1.003450793682547
cond-40cccee0a49f23e922e5,worker_task_scan_rows_isf,3,1.4953839383058103,0.0,0.0,1.4953839383058103,1.4953839383058103
cond-40cccee0a49f23e922e5,worker_task_scan_actual_rows_max_share,3,0.0233653740360282,0.0,0.0,0.0233653740360282,0.0233653740360282
cond-40cccee0a49f23e922e5,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-40cccee0a49f23e922e5,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-40cccee0a49f23e922e5,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-40cccee0a49f23e922e5,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-40cccee0a49f23e922e5,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-40cccee0a49f23e922e5,foreign_scan_rows_estimate_error_log,3,5.059270046034432,0.00013322971042217802,3.9042463998873554e-05,5.05913681632401,5.059447658041471
cond-40cccee0a49f23e922e5,aggregate_rows_estimate_error_log,0,,,,,
cond-40cccee0a49f23e922e5,remote_root_rows_estimate_error_log,3,-0.003686750922441,0.0,0.0,-0.003686750922441,-0.003686750922441
cond-464dce3840415e29aed7,remote_path_share,3,0.9999306789450064,4.448692600411697e-06,6.596088890615022e-06,0.999926230252406,0.9999460328767716
cond-464dce3840415e29aed7,remote_to_final_rows_ratio,3,1.2,0.0,0.0,1.2,1.2
cond-464dce3840415e29aed7,wan_output_to_final_rows_ratio,3,1.2,0.0,0.0,1.2,1.2
cond-464dce3840415e29aed7,drf_bytes_proxy,3,334.0966666666667,0.0,0.0,334.0966666666667,334.0966666666667
cond-464dce3840415e29aed7,global_group_merge_ratio,3,1.2,0.0,0.0,1.2,1.2
cond-464dce3840415e29aed7,temp_bytes_to_wan_bytes_ratio,3,9.471264367816092,0.0,0.0,9.471264367816092,9.471264367816092
cond-464dce3840415e29aed7,temp_blocks_per_wan_row,3,15.45,0.0,0.0,15.45,15.45
cond-464dce3840415e29aed7,temp_blocks_per_final_row,3,18.54,0.0,0.0,18.54,18.54
cond-464dce3840415e29aed7,spill_per_wan_mb,3,1212.3218390804598,0.0,0.0,1212.3218390804598,1212.3218390804598
cond-464dce3840415e29aed7,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-464dce3840415e29aed7,remote_region_rows_isf,3,1.0,0.0,0.0,1.0,1.0
cond-464dce3840415e29aed7,worker_task_scan_rows_isf,3,3.625936605174151,0.0,0.0,3.625936605174151,3.625936605174151
cond-464dce3840415e29aed7,worker_task_scan_actual_rows_max_share,3,0.1133105189116922,0.0,0.0,0.1133105189116922,0.1133105189116922
cond-464dce3840415e29aed7,task_count_to_shard_count_ratio,3,1.0,0.0,0.0,1.0,1.0
cond-464dce3840415e29aed7,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-464dce3840415e29aed7,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-464dce3840415e29aed7,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-464dce3840415e29aed7,root_rows_estimate_error_log,3,0.5626083088718766,0.0,0.0,0.5626083088718766,0.5626083088718766
cond-464dce3840415e29aed7,foreign_scan_rows_estimate_error_log,3,0.5626083088718766,0.0,0.0,0.5626083088718766,0.5626083088718766
cond-464dce3840415e29aed7,aggregate_rows_estimate_error_log,0,,,,,
cond-464dce3840415e29aed7,remote_root_rows_estimate_error_log,3,-5.805825200171353,0.0,0.0,-5.805825200171353,-5.805825200171353
cond-474460353c8cb8a30093,remote_path_share,3,0.9914022982186056,0.0001419819065023864,0.00021232790638709423,0.9912603163121032,0.991629905251448
cond-474460353c8cb8a30093,remote_to_final_rows_ratio,3,399.88,0.0,0.0,399.88,399.88
cond-474460353c8cb8a30093,wan_output_to_final_rows_ratio,3,399.88,0.0,0.0,399.88,399.88
cond-474460353c8cb8a30093,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-474460353c8cb8a30093,global_group_merge_ratio,3,399.88,0.0,0.0,399.88,399.88
cond-474460353c8cb8a30093,temp_bytes_to_wan_bytes_ratio,3,0.0,0.0,,0.0,0.0
cond-474460353c8cb8a30093,temp_blocks_per_wan_row,3,0.0,0.0,,0.0,0.0
cond-474460353c8cb8a30093,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-474460353c8cb8a30093,spill_per_wan_mb,3,0.0,0.0,,0.0,0.0
cond-474460353c8cb8a30093,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-474460353c8cb8a30093,remote_region_rows_isf,3,1.005851755526658,0.0,0.0,1.005851755526658,1.005851755526658
cond-474460353c8cb8a30093,worker_task_scan_rows_isf,3,3.5578673602080624,0.0,0.0,3.5578673602080624,3.5578673602080624
cond-474460353c8cb8a30093,worker_task_scan_actual_rows_max_share,3,0.0555916775032509,0.0,0.0,0.0555916775032509,0.0555916775032509
cond-474460353c8cb8a30093,task_count_to_shard_count_ratio,3,2.0,0.0,0.0,2.0,2.0
cond-474460353c8cb8a30093,active_task_share,3,1.0,0.0,0.0,1.0,1.0
cond-474460353c8cb8a30093,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-474460353c8cb8a30093,worker_task_seq_scan_share,3,1.0,0.0,0.0,1.0,1.0
cond-474460353c8cb8a30093,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-474460353c8cb8a30093,foreign_scan_rows_estimate_error_log,3,3.4463178169426247,0.0,0.0,3.4463178169426247,3.4463178169426247
cond-474460353c8cb8a30093,aggregate_rows_estimate_error_log,0,,,,,
cond-474460353c8cb8a30093,remote_root_rows_estimate_error_log,3,-1.6155665933922778,0.0,0.0,-1.6155665933922778,-1.6155665933922778
cond-49c0893fa0327bc1ad95,remote_path_share,5,0.0,0.0,,0.0,0.0
cond-49c0893fa0327bc1ad95,remote_to_final_rows_ratio,5,29.666666666666668,0.0,0.0,29.666666666666668,29.666666666666668
cond-49c0893fa0327bc1ad95,wan_output_to_final_rows_ratio,5,25078.11111111111,0.8888888888905058,5.255047562514057e-05,25074.555555555555,25079.0
cond-49c0893fa0327bc1ad95,drf_bytes_proxy,5,1.0,0.0,0.0,1.0,1.0
cond-49c0893fa0327bc1ad95,global_group_merge_ratio,5,25078.11111111111,0.8888888888905058,5.255047562514057e-05,25074.555555555555,25079.0
cond-49c0893fa0327bc1ad95,temp_bytes_to_wan_bytes_ratio,5,0.0,0.0,,0.0,0.0
cond-49c0893fa0327bc1ad95,temp_blocks_per_wan_row,5,0.0,0.0,,0.0,0.0
cond-49c0893fa0327bc1ad95,temp_blocks_per_final_row,5,0.0,0.0,,0.0,0.0
cond-49c0893fa0327bc1ad95,spill_per_wan_mb,5,0.0,0.0,,0.0,0.0
cond-49c0893fa0327bc1ad95,hash_batches_max,5,1.0,0.0,0.0,1.0,1.0
cond-49c0893fa0327bc1ad95,remote_region_rows_isf,0,,,,,
cond-49c0893fa0327bc1ad95,worker_task_scan_rows_isf,0,,,,,
cond-49c0893fa0327bc1ad95,worker_task_scan_actual_rows_max_share,0,,,,,
cond-49c0893fa0327bc1ad95,task_count_to_shard_count_ratio,5,1.0,0.0,0.0,1.0,1.0
cond-49c0893fa0327bc1ad95,active_task_share,5,1.0,0.0,0.0,1.0,1.0
cond-49c0893fa0327bc1ad95,citus_repartition_query,5,0.0,0.0,,0.0,0.0
cond-49c0893fa0327bc1ad95,worker_task_seq_scan_share,0,,,,,
cond-49c0893fa0327bc1ad95,root_rows_estimate_error_log,5,-0.0953101798043249,0.0,0.0,-0.0953101798043249,-0.0953101798043249
cond-49c0893fa0327bc1ad95,foreign_scan_rows_estimate_error_log,0,,,,,
cond-49c0893fa0327bc1ad95,aggregate_rows_estimate_error_log,5,-3.00071981506503,0.0,0.0,-3.00071981506503,-3.00071981506503
cond-49c0893fa0327bc1ad95,remote_root_rows_estimate_error_log,5,-0.6190392084062235,0.0,0.0,-0.6190392084062235,-0.6190392084062235
cond-4ce68d2509565ea28322,remote_path_share,3,0.0,0.0,,0.0,0.0
cond-4ce68d2509565ea28322,remote_to_final_rows_ratio,0,,,,,
cond-4ce68d2509565ea28322,wan_output_to_final_rows_ratio,0,,,,,
cond-4ce68d2509565ea28322,drf_bytes_proxy,0,,,,,
cond-4ce68d2509565ea28322,global_group_merge_ratio,0,,,,,
cond-4ce68d2509565ea28322,temp_bytes_to_wan_bytes_ratio,0,,,,,
cond-4ce68d2509565ea28322,temp_blocks_per_wan_row,0,,,,,
cond-4ce68d2509565ea28322,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-4ce68d2509565ea28322,spill_per_wan_mb,0,,,,,
cond-4ce68d2509565ea28322,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-4ce68d2509565ea28322,remote_region_rows_isf,0,,,,,
cond-4ce68d2509565ea28322,worker_task_scan_rows_isf,0,,,,,
cond-4ce68d2509565ea28322,worker_task_scan_actual_rows_max_share,0,,,,,
cond-4ce68d2509565ea28322,task_count_to_shard_count_ratio,0,,,,,
cond-4ce68d2509565ea28322,active_task_share,0,,,,,
cond-4ce68d2509565ea28322,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-4ce68d2509565ea28322,worker_task_seq_scan_share,0,,,,,
cond-4ce68d2509565ea28322,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-4ce68d2509565ea28322,foreign_scan_rows_estimate_error_log,0,,,,,
cond-4ce68d2509565ea28322,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-4ce68d2509565ea28322,remote_root_rows_estimate_error_log,0,,,,,
cond-4f778474755e588e8aa1,remote_path_share,5,0.9779791636934496,0.001020448827312559,0.0015469832957513243,0.9745343191698664,0.9808444106107628
cond-4f778474755e588e8aa1,remote_to_final_rows_ratio,5,3993.5,0.0,0.0,3993.5,3993.5
cond-4f778474755e588e8aa1,wan_output_to_final_rows_ratio,5,3993.5,0.0,0.0,3993.5,3993.5
cond-4f778474755e588e8aa1,drf_bytes_proxy,5,1.0,0.0,0.0,1.0,1.0
cond-4f778474755e588e8aa1,global_group_merge_ratio,5,3993.5,0.0,0.0,3993.5,3993.5
cond-4f778474755e588e8aa1,temp_bytes_to_wan_bytes_ratio,5,0.0,0.0,,0.0,0.0
cond-4f778474755e588e8aa1,temp_blocks_per_wan_row,5,0.0,0.0,,0.0,0.0
cond-4f778474755e588e8aa1,temp_blocks_per_final_row,5,0.0,0.0,,0.0,0.0
cond-4f778474755e588e8aa1,spill_per_wan_mb,5,0.0,0.0,,0.0,0.0
cond-4f778474755e588e8aa1,hash_batches_max,5,1.0,0.0,0.0,1.0,1.0
cond-4f778474755e588e8aa1,remote_region_rows_isf,5,1.0130962814573683,0.0,0.0,1.0130962814573683,1.0130962814573683
cond-4f778474755e588e8aa1,worker_task_scan_rows_isf,5,1.4199073494428447,0.0,0.0,1.4199073494428447,1.4199073494428447
cond-4f778474755e588e8aa1,worker_task_scan_actual_rows_max_share,5,0.0221860523350444,0.0,0.0,0.0221860523350444,0.0221860523350444
cond-4f778474755e588e8aa1,task_count_to_shard_count_ratio,5,2.0,0.0,0.0,2.0,2.0
cond-4f778474755e588e8aa1,active_task_share,5,1.0,0.0,0.0,1.0,1.0
cond-4f778474755e588e8aa1,citus_repartition_query,5,0.0,0.0,,0.0,0.0
cond-4f778474755e588e8aa1,worker_task_seq_scan_share,5,1.0,0.0,0.0,1.0,1.0
cond-4f778474755e588e8aa1,root_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-4f778474755e588e8aa1,foreign_scan_rows_estimate_error_log,5,3.1734621528807727,0.0006572461623379766,0.00030705680831601107,3.172804474461802,3.1743383851383693
cond-4f778474755e588e8aa1,aggregate_rows_estimate_error_log,5,3.27063775942679,0.0008898117152429386,0.0004033570653960259,3.269747155241457,3.2718239991862963
cond-4f778474755e588e8aa1,remote_root_rows_estimate_error_log,5,-1.6242062833596462,0.0,0.0,-1.6242062833596462,-1.6242062833596462
cond-5e469422c082309ca012,remote_path_share,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,remote_to_final_rows_ratio,5,32.0,0.0,0.0,32.0,32.0
cond-5e469422c082309ca012,wan_output_to_final_rows_ratio,5,200032.0,0.0,0.0,200032.0,200032.0
cond-5e469422c082309ca012,drf_bytes_proxy,5,1.0,0.0,0.0,1.0,1.0
cond-5e469422c082309ca012,global_group_merge_ratio,5,200032.0,0.0,0.0,200032.0,200032.0
cond-5e469422c082309ca012,temp_bytes_to_wan_bytes_ratio,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,temp_blocks_per_wan_row,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,temp_blocks_per_final_row,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,spill_per_wan_mb,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,hash_batches_max,5,1.0,0.0,0.0,1.0,1.0
cond-5e469422c082309ca012,remote_region_rows_isf,0,,,,,
cond-5e469422c082309ca012,worker_task_scan_rows_isf,0,,,,,
cond-5e469422c082309ca012,worker_task_scan_actual_rows_max_share,0,,,,,
cond-5e469422c082309ca012,task_count_to_shard_count_ratio,5,1.0,0.0,0.0,1.0,1.0
cond-5e469422c082309ca012,active_task_share,5,1.0,0.0,0.0,1.0,1.0
cond-5e469422c082309ca012,citus_repartition_query,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,worker_task_seq_scan_share,0,,,,,
cond-5e469422c082309ca012,root_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,foreign_scan_rows_estimate_error_log,0,,,,,
cond-5e469422c082309ca012,aggregate_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-5e469422c082309ca012,remote_root_rows_estimate_error_log,5,0.0,0.0,,0.0,0.0
cond-5faa3019b230f5846285,remote_path_share,3,0.0,0.0,,0.0,0.0
cond-5faa3019b230f5846285,remote_to_final_rows_ratio,0,,,,,
cond-5faa3019b230f5846285,wan_output_to_final_rows_ratio,0,,,,,
cond-5faa3019b230f5846285,drf_bytes_proxy,0,,,,,
cond-5faa3019b230f5846285,global_group_merge_ratio,0,,,,,
cond-5faa3019b230f5846285,temp_bytes_to_wan_bytes_ratio,0,,,,,
cond-5faa3019b230f5846285,temp_blocks_per_wan_row,0,,,,,
cond-5faa3019b230f5846285,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
cond-5faa3019b230f5846285,spill_per_wan_mb,0,,,,,
cond-5faa3019b230f5846285,hash_batches_max,3,1.0,0.0,0.0,1.0,1.0
cond-5faa3019b230f5846285,remote_region_rows_isf,0,,,,,
cond-5faa3019b230f5846285,worker_task_scan_rows_isf,0,,,,,
cond-5faa3019b230f5846285,worker_task_scan_actual_rows_max_share,0,,,,,
cond-5faa3019b230f5846285,task_count_to_shard_count_ratio,0,,,,,
cond-5faa3019b230f5846285,active_task_share,0,,,,,
cond-5faa3019b230f5846285,citus_repartition_query,3,0.0,0.0,,0.0,0.0
cond-5faa3019b230f5846285,worker_task_seq_scan_share,0,,,,,
cond-5faa3019b230f5846285,root_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-5faa3019b230f5846285,foreign_scan_rows_estimate_error_log,0,,,,,
cond-5faa3019b230f5846285,aggregate_rows_estimate_error_log,3,0.0,0.0,,0.0,0.0
cond-5faa3019b230f5846285,remote_root_rows_estimate_error_log,0,,,,,
cond-626acafcfab45b04176a,remote_path_share,3,0.9913328010122,7.923503775397744e-05,0.00011850093806600504,0.991253565974446,0.9921738080586994
cond-626acafcfab45b04176a,remote_to_final_rows_ratio,3,159.952,0.0,0.0,159.952,159.952
cond-626acafcfab45b04176a,wan_output_to_final_rows_ratio,3,159.952,0.0,0.0,159.952,159.952
cond-626acafcfab45b04176a,drf_bytes_proxy,3,1.0,0.0,0.0,1.0,1.0
cond-626acafcfab45b04176a,global_group_merge_ratio,3,159.952,0.0,0.0,159.952,159.952
cond-626acafcfab45b04176a,temp_bytes_to_wan_bytes_ratio,3,0.0,0.0,,0.0,0.0
cond-626acafcfab45b04176a,temp_blocks_per_wan_row,3,0.0,0.0,,0.0,0.0
cond-626acafcfab45b04176a,temp_blocks_per_final_row,3,0.0,0.0,,0.0,0.0
