logical_run_id,query_run_id,instance_id,template_id,logical_question_id,execution_strategy,expected_shape_tags,intervention_axis,dataset_id,runtime_config_id,attempt_number,remote_evidence_applicable,expected_regions,observed_regions,missing_region_count,unexpected_region_count,expected_remote_fragment_count,observed_remote_fragment_count,remote_fragment_count_matches,observed_worker_fragment_count,worker_expected_plan_count,worker_unavailable_plan_count,worker_count_mismatch_count,main_plan_count,main_plan_exists,applicable_slot_count,found_slot_count,evidence_completeness,region_identity_duplicate_rows,remote_sql_slot_duplicate_rows,worker_identity_duplicate_rows,plan_identity_duplicate_rows,region_context_mismatch_count,region_context_mismatch_fields,worker_context_mismatch_count,worker_context_mismatch_fields,orphan_worker_plan_count,worker_region_mismatch_count,remote_path_missing_count,worker_path_missing_count,applicability_ok,uniqueness_ok,consistency_ok,artifact_paths_ok,resolution_status,issue_count,issue_codes
repeatability-v1,20260725T001936Z-repeatability-v1__pilot-region-imbal--ddddc104ead3--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-imbalanced-v1__runtime-wan_40ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-imbalanced-v1,wan_40ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002124Z-repeatability-v1__pilot-region-imbal--e3dfb5b7e72d--__limit_k-250__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-imbalanced-v1__runtime-wan_40ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-imbalanced-v1,wan_40ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002312Z-repeatability-v1__pilot-region-imbal--e3dfb5b7e72d--__limit_k-250__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-imbalanced-v1__runtime-wan_40ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-imbalanced-v1,wan_40ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002621Z-repeatability-v1__pilot-region-imbal--825639ea0c6c--t_rollup__lookback_days-30__min_value-0__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-30__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_high,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002639Z-repeatability-v1__pilot-region-imbal--621ce04b6848--_rollup__lookback_days-7__min_value-500__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_high,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002654Z-repeatability-v1__pilot-region-imbal--825639ea0c6c--t_rollup__lookback_days-30__min_value-0__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-30__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_high,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002711Z-repeatability-v1__pilot-region-imbal--621ce04b6848--_rollup__lookback_days-7__min_value-500__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_high,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002727Z-repeatability-v1__pilot-region-imbal--825639ea0c6c--t_rollup__lookback_days-30__min_value-0__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-30__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_high,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002744Z-repeatability-v1__pilot-region-imbal--621ce04b6848--_rollup__lookback_days-7__min_value-500__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_high,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002909Z-repeatability-v1__pilot-region-imbal--d3a8f94cc71b--_rollup__lookback_days-7__min_value-500__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_low__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_low,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002925Z-repeatability-v1__pilot-region-imbal--d3a8f94cc71b--_rollup__lookback_days-7__min_value-500__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_low__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_low,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T002940Z-repeatability-v1__pilot-region-imbal--d3a8f94cc71b--_rollup__lookback_days-7__min_value-500__limit_k-50,holdout_mr_daily_rollup_workmem__dataset-pilot-region-imbalanced-v1__runtime-work_mem_low__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-500__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,daily_tenant_rollup,multiregion_union,"fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",work_mem,pilot-region-imbalanced-v1,work_mem_low,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003122Z-repeatability-v1__pilot-region-local--6913fb38def1--multi_dimension_rollup__lookback_days-7__limit_k-50,holdout_mr_multi_dimension_worker_skew__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-7__limit_k-50,gac_fdw_multiregion_multi_dimension_rollup,multi_dimension_rollup,multiregion_union,"fdw_remote_join,multi_join,fdw_union_all,daily_group_by",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,6.0,6,True,130,6,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003141Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,holdout_mr_tenant_point_controls__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10005__lookback_days-7,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,multiregion_union,"fdw_union_all,tenant_filter,remote_pushdown_candidate",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,2.0,2,True,2,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003155Z-repeatability-v1__pilot-region-local--6913fb38def1--multi_dimension_rollup__lookback_days-7__limit_k-50,holdout_mr_multi_dimension_worker_skew__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-7__limit_k-50,gac_fdw_multiregion_multi_dimension_rollup,multi_dimension_rollup,multiregion_union,"fdw_remote_join,multi_join,fdw_union_all,daily_group_by",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,6.0,6,True,130,6,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003212Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,holdout_mr_tenant_point_controls__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10005__lookback_days-7,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,multiregion_union,"fdw_union_all,tenant_filter,remote_pushdown_candidate",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,2.0,2,True,2,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003226Z-repeatability-v1__pilot-region-local--cf54c8a47fff--gion_global_user_join__lookback_days-30__limit_k-25,holdout_mr_global_user_join_worker_skew__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-25,gac_fdw_multiregion_global_user_join,global_user_topk,multiregion_union,"fdw_remote_join,non_colocated_join,fdw_union_all,topk",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,4.0,4,True,128,4,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003245Z-repeatability-v1__pilot-region-local--6913fb38def1--multi_dimension_rollup__lookback_days-7__limit_k-50,holdout_mr_multi_dimension_worker_skew__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_multi_dimension_rollup__lookback_days-7__limit_k-50,gac_fdw_multiregion_multi_dimension_rollup,multi_dimension_rollup,multiregion_union,"fdw_remote_join,multi_join,fdw_union_all,daily_group_by",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,6.0,6,True,130,6,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003302Z-repeatability-v1__pilot-region-local--cf54c8a47fff--gion_global_user_join__lookback_days-30__limit_k-25,holdout_mr_global_user_join_worker_skew__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-25,gac_fdw_multiregion_global_user_join,global_user_topk,multiregion_union,"fdw_remote_join,non_colocated_join,fdw_union_all,topk",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,4.0,4,True,128,4,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003322Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,holdout_mr_tenant_point_controls__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10005__lookback_days-7,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,multiregion_union,"fdw_union_all,tenant_filter,remote_pushdown_candidate",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,2.0,2,True,2,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003336Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,holdout_mr_tenant_point_controls__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10005__lookback_days-7,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,multiregion_union,"fdw_union_all,tenant_filter,remote_pushdown_candidate",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,2.0,2,True,2,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003350Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,holdout_mr_tenant_point_controls__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_tenant_point_rollup__eu_tenant_id-20__us_tenant_id-10005__lookback_days-7,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,multiregion_union,"fdw_union_all,tenant_filter,remote_pushdown_candidate",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,2.0,2,True,2,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003404Z-repeatability-v1__pilot-region-local--cf54c8a47fff--gion_global_user_join__lookback_days-30__limit_k-25,holdout_mr_global_user_join_worker_skew__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-30__limit_k-25,gac_fdw_multiregion_global_user_join,global_user_topk,multiregion_union,"fdw_remote_join,non_colocated_join,fdw_union_all,topk",dataset_region_asymmetry,pilot-region-local-skew-asymmetric-medium-v1,default,1,True,"eu,us","eu,us",0,0,4.0,4,True,128,4,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003552Z-repeatability-v1__pilot-region-local--944b661671f9--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",fetch_size,pilot-region-local-skew-asymmetric-medium-v1,fetch_large,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003607Z-repeatability-v1__pilot-region-local--944b661671f9--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",fetch_size,pilot-region-local-skew-asymmetric-medium-v1,fetch_large,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003622Z-repeatability-v1__pilot-region-local--944b661671f9--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",fetch_size,pilot-region-local-skew-asymmetric-medium-v1,fetch_large,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003809Z-repeatability-v1__pilot-region-local--618f1f6bb60d--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",fetch_size,pilot-region-local-skew-asymmetric-medium-v1,fetch_small,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003825Z-repeatability-v1__pilot-region-local--618f1f6bb60d--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",fetch_size,pilot-region-local-skew-asymmetric-medium-v1,fetch_small,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T003841Z-repeatability-v1__pilot-region-local--618f1f6bb60d--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",fetch_size,pilot-region-local-skew-asymmetric-medium-v1,fetch_small,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004018Z-repeatability-v1__pilot-region-local--037745a05e9d--__limit_k-250__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004035Z-repeatability-v1__pilot-region-local--e6d755ddef50--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004051Z-repeatability-v1__pilot-region-local--c85c8c4f7206--vent_filter_summary__lookback_days-1__min_value-900,holdout_mr_event_filter_negative__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,gac_fdw_multiregion_event_filter_summary,event_filter_summary,multiregion_union,"fdw_union_all,selective_filter,remote_pushdown_candidate",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004106Z-repeatability-v1__pilot-region-local--c85c8c4f7206--vent_filter_summary__lookback_days-1__min_value-900,holdout_mr_event_filter_negative__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,gac_fdw_multiregion_event_filter_summary,event_filter_summary,multiregion_union,"fdw_union_all,selective_filter,remote_pushdown_candidate",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004120Z-repeatability-v1__pilot-region-local--e6d755ddef50--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004136Z-repeatability-v1__pilot-region-local--037745a05e9d--__limit_k-250__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004153Z-repeatability-v1__pilot-region-local--c85c8c4f7206--vent_filter_summary__lookback_days-1__min_value-900,holdout_mr_event_filter_negative__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,gac_fdw_multiregion_event_filter_summary,event_filter_summary,multiregion_union,"fdw_union_all,selective_filter,remote_pushdown_candidate",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
repeatability-v1,20260725T004208Z-repeatability-v1__pilot-region-local--e6d755ddef50--__limit_k-100__payload_repeat-64__payload_width-512,holdout_mr_raw_wide_wan__dataset-pilot-region-local-skew-asymmetric-medium-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,event_raw_wide_sample,multiregion_union,"fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",wan_latency,pilot-region-local-skew-asymmetric-medium-v1,wan_0ms,1,True,"eu,us","eu,us",0,0,2.0,2,True,64,2,0,0,1,True,3,3,1.0,0,0,0,0,0,,0,,0,0,0,0,True,True,True,True,resolved,0,
