query_run_id,hard_cluster,max_membership,top2_margin,membership_entropy,nearest_center_distance,nearest_center_distance_baseline_percentile,display_state,membership_c0,membership_c1,membership_c2,membership_c3
20260725T002909Z-repeatability-v1__pilot-region-imbal--d3a8f94cc71b--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.363990453425475,0.10772564098908982,1.3306700872335562,5.545556716071896,0.90020366598778,mixed_boundary,0.2462805216280965,0.363990453425475,0.13346421251004328,0.25626481243638516
20260725T002925Z-repeatability-v1__pilot-region-imbal--d3a8f94cc71b--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.3639705728935271,0.10766295324106434,1.3306706537881396,5.5455028449782775,0.90020366598778,mixed_boundary,0.24626656259800098,0.3639705728935271,0.13345524485600913,0.25630761965246274
20260725T002940Z-repeatability-v1__pilot-region-imbal--d3a8f94cc71b--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.3639048034269458,0.10745562682968157,1.3306726465711254,5.545370348413679,0.90020366598778,mixed_boundary,0.24622014078646925,0.3639048034269458,0.13342587918932064,0.25644917659726424
20260725T003122Z-repeatability-v1__pilot-region-local--6913fb38def1--multi_dimension_rollup__lookback_days-7__limit_k-50,0,0.4148337236625655,0.04650195160729459,1.1895022991972084,3.913585671642809,0.7958248472505092,mixed_boundary,0.4148337236625655,0.3683317720552709,0.05724995792277871,0.15958454635938485
20260725T003141Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,2,0.4437820159623751,0.23377577272583255,1.291637569043575,6.04283454803401,0.9134419551934827,mixed_boundary,0.14735713819717705,0.1988546026039053,0.4437820159623751,0.21000624323654254
20260725T003155Z-repeatability-v1__pilot-region-local--6913fb38def1--multi_dimension_rollup__lookback_days-7__limit_k-50,0,0.41479559520673365,0.04650272013477802,1.189563634633202,3.9135226951181963,0.7958248472505092,mixed_boundary,0.41479559520673365,0.3682928750719556,0.0572425482109629,0.1596689815103477
20260725T003212Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,2,0.4437776778692398,0.2337628036595296,1.2916400230942222,6.0428194188825435,0.9134419551934827,mixed_boundary,0.14735527897879216,0.19885216894225793,0.4437776778692398,0.21001487420971018
20260725T003226Z-repeatability-v1__pilot-region-local--cf54c8a47fff--gion_global_user_join__lookback_days-30__limit_k-25,0,0.5266808574221754,0.29575959467582424,1.1752508100502543,5.840558605520798,0.9093686354378818,mixed_boundary,0.5266808574221754,0.23092126274635116,0.0827206944816945,0.15967718534977896
20260725T003245Z-repeatability-v1__pilot-region-local--6913fb38def1--multi_dimension_rollup__lookback_days-7__limit_k-50,0,0.4145622019793721,0.04651517205908362,1.189944936179357,3.9132033906736514,0.7958248472505092,mixed_boundary,0.4145622019793721,0.3680470299202885,0.05719774235363735,0.1601930257467022
20260725T003302Z-repeatability-v1__pilot-region-local--cf54c8a47fff--gion_global_user_join__lookback_days-30__limit_k-25,0,0.526660221535022,0.29571014640488336,1.1752833492739938,5.841837427447978,0.9093686354378818,mixed_boundary,0.526660221535022,0.23095007513013868,0.08274890286748607,0.15964080046735338
20260725T003322Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,2,0.44378662999745166,0.23378957407732745,1.2916349598503478,6.042850737231867,0.9134419551934827,mixed_boundary,0.14735911918751715,0.19885719489490694,0.44378662999745166,0.20999705592012421
20260725T003336Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,2,0.44378232914974747,0.23377670928224484,1.2916373919078243,6.042835643720781,0.9134419551934827,mixed_boundary,0.1473572725465335,0.1988547784362165,0.44378232914974747,0.21000561986750263
20260725T003350Z-repeatability-v1__pilot-region-local--ce9db0c6a202--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,2,0.4437857125491844,0.23378682923256267,1.2916354785799198,6.0428475101584365,0.9134419551934827,mixed_boundary,0.147358725001548,0.19885667913264576,0.4437857125491844,0.20999888331662175
20260725T003404Z-repeatability-v1__pilot-region-local--cf54c8a47fff--gion_global_user_join__lookback_days-30__limit_k-25,0,0.5266396980868863,0.2957241349646035,1.1753027730908363,5.840828056225263,0.9093686354378818,mixed_boundary,0.5266396980868863,0.23091556312228279,0.08272183078781903,0.15972290800301187
20260725T003552Z-repeatability-v1__pilot-region-local--944b661671f9--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7344934098995314,0.5837984246720405,0.8106577202609166,1.4617669173339172,0.2214867617107943,clear_prototype,0.09653958978272513,0.7344934098995314,0.018272015090252603,0.15069498522749095
20260725T003607Z-repeatability-v1__pilot-region-local--944b661671f9--__limit_k-100__payload_repeat-64__payload_width-512,1,0.734727381634786,0.5843604618168703,0.8103575772022276,1.4621099640832886,0.2214867617107943,clear_prototype,0.09661627175678397,0.734727381634786,0.0182894267905143,0.15036691981791575
20260725T003622Z-repeatability-v1__pilot-region-local--944b661671f9--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7345322636369488,0.5838779534133441,0.8105982225171843,1.4617514369514524,0.2214867617107943,clear_prototype,0.09654066665085455,0.7345322636369488,0.018272759488592003,0.15065431022360465
20260725T003809Z-repeatability-v1__pilot-region-local--618f1f6bb60d--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7350832019094459,0.5852303042687779,0.8099103550157198,1.4627134745905588,0.2214867617107943,clear_prototype,0.09674542095357207,0.7350832019094459,0.01831847949631398,0.14985289764066806
20260725T003825Z-repeatability-v1__pilot-region-local--618f1f6bb60d--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7350149816197976,0.5850629216550588,0.8099958032636594,1.4625943102249899,0.2214867617107943,clear_prototype,0.09672016643427382,0.7350149816197976,0.018312791981189833,0.1499520599647388
20260725T003841Z-repeatability-v1__pilot-region-local--618f1f6bb60d--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7349580983233643,0.5849146068572474,0.8100608901518839,1.4624491142423517,0.2214867617107943,clear_prototype,0.09669171654415211,0.7349580983233643,0.01830669366636667,0.15004349146611695
20260725T004018Z-repeatability-v1__pilot-region-local--037745a05e9d--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6008737643669931,0.35132839321263853,1.0192957075218132,1.922399589126772,0.37525458248472504,clear_prototype,0.11350011484945417,0.6008737643669931,0.036080749629198064,0.2495453711543546
20260725T004035Z-repeatability-v1__pilot-region-local--e6d755ddef50--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7351021960045845,0.5852769605830807,0.8098865902170606,1.4627469534104611,0.2214867617107943,clear_prototype,0.09675249532574891,0.7351021960045845,0.018320073248162785,0.14982523542150386
20260725T004051Z-repeatability-v1__pilot-region-local--c85c8c4f7206--vent_filter_summary__lookback_days-1__min_value-900,1,0.41577137136777176,0.09058448076234898,1.2429527883787634,3.463598784908454,0.7352342158859471,mixed_boundary,0.17551606291054764,0.41577137136777176,0.08352567511625784,0.3251868906054228
20260725T004106Z-repeatability-v1__pilot-region-local--c85c8c4f7206--vent_filter_summary__lookback_days-1__min_value-900,1,0.4157725573658886,0.09058772487459188,1.2429532582737128,3.4636000573402304,0.7352342158859471,mixed_boundary,0.1755166339948488,0.4157725573658886,0.08352597614796592,0.3251848324912967
20260725T004120Z-repeatability-v1__pilot-region-local--e6d755ddef50--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7350464059970984,0.5851309607166307,0.8099501253702794,1.4626015931484835,0.2214867617107943,clear_prototype,0.09672415325660448,0.7350464059970984,0.018313995465829454,0.14991544528046763
20260725T004136Z-repeatability-v1__pilot-region-local--037745a05e9d--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6009902134914871,0.3515931641754785,1.019228954592229,1.9224275243544555,0.37525458248472504,clear_prototype,0.11352280435760659,0.6009902134914871,0.03608993283489775,0.24939704931600856
20260725T004153Z-repeatability-v1__pilot-region-local--c85c8c4f7206--vent_filter_summary__lookback_days-1__min_value-900,1,0.41573810737126565,0.0905746474373662,1.243020458292002,3.464301522626644,0.7352342158859471,mixed_boundary,0.17553970481769615,0.41573810737126565,0.08355872787713879,0.32516345993389945
20260725T004208Z-repeatability-v1__pilot-region-local--e6d755ddef50--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7350284256854324,0.5850868690187854,0.8099726587383818,1.462570321024236,0.2214867617107943,clear_prototype,0.09671751657377001,0.7350284256854324,0.018312501074150642,0.14994155666664705
20260725T004223Z-repeatability-v1__pilot-region-local--037745a05e9d--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6007966018595579,0.35113210801298794,1.019318917069637,1.9222641019632132,0.37525458248472504,clear_prototype,0.11346818874553972,0.6007966018595579,0.03607071554833248,0.2496644938465699
20260725T004423Z-repeatability-v1__pilot-region-local--c74a7e465a9c--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6028751101576766,0.35609768822799864,1.0183518069646236,1.9241183629064138,0.37525458248472504,clear_prototype,0.11406470554652592,0.6028751101576766,0.036282762366119506,0.24677742192967794
20260725T004826Z-repeatability-v1__pilot-region-local--2300ba20835b--vent_filter_summary__lookback_days-7__min_value-900,1,0.4619758864686989,0.1327196672338895,1.168791594747312,2.8064833565686493,0.5814663951120163,mixed_boundary,0.1548882371369347,0.4619758864686989,0.053879657159557066,0.3292562192348094
20260725T004925Z-repeatability-v1__pilot-region-local--2300ba20835b--vent_filter_summary__lookback_days-7__min_value-900,1,0.4619757247760261,0.13271925456256978,1.168791555908847,2.806483220401182,0.5814663951120163,mixed_boundary,0.15488817272558175,0.4619757247760261,0.05387963228493574,0.32925647021345633
20260725T005024Z-repeatability-v1__pilot-region-local--c74a7e465a9c--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6029058042332727,0.3561422887036989,1.0183087278040766,1.9239847439978044,0.37525458248472504,clear_prototype,0.1140502793875386,0.6029058042332727,0.03628040084961499,0.2467635155295738
20260725T005426Z-repeatability-v1__pilot-region-local--2300ba20835b--vent_filter_summary__lookback_days-7__min_value-900,1,0.4619578464492531,0.13270175468404122,1.1688230975741685,2.8067165030301973,0.5814663951120163,mixed_boundary,0.15489533019259366,0.4619578464492531,0.0538907315929414,0.32925609176521187
20260725T005526Z-repeatability-v1__pilot-region-local--c74a7e465a9c--__limit_k-250__payload_repeat-64__payload_width-512,1,0.6029203039942467,0.35616341061490053,1.0182884291095613,1.9239219254858078,0.37525458248472504,clear_prototype,0.11404350646260569,0.6029203039942467,0.03627929616380137,0.24675689337934617
20260725T010104Z-repeatability-v1__pilot-region-local--2b1f722324ef--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7361035386411918,0.5877857334583166,0.8086606450066961,1.4647846115325,0.2214867617107943,clear_prototype,0.09716555196990159,0.7361035386411918,0.018413104206031466,0.1483178051828752
20260725T010252Z-repeatability-v1__pilot-region-local--2b1f722324ef--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7361241386050421,0.587815126909622,0.808620008472743,1.4647096535293866,0.2214867617107943,clear_prototype,0.09715533295853694,0.7361241386050421,0.01841151674100084,0.1483090116954201
20260725T010439Z-repeatability-v1__pilot-region-local--2b1f722324ef--__limit_k-100__payload_repeat-64__payload_width-512,1,0.7361447540633056,0.5878445597247944,0.8085793512497486,1.464634732834063,0.2214867617107943,clear_prototype,0.09714512057714682,0.7361447540633056,0.01840993102103632,0.14830019433851116
20260725T010746Z-repeatability-v1__pilot-region-local--7c430cc0f8a3--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.6052847931182334,0.409866279760174,1.0421647168762205,2.5300308139804506,0.5280040733197556,clear_prototype,0.1954185133580594,0.6052847931182334,0.03847381749285125,0.16082287603085593
20260725T010803Z-repeatability-v1__pilot-region-local--7c430cc0f8a3--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.6052214090801804,0.40982806175022624,1.0422447677970494,2.5299759576367062,0.5280040733197556,clear_prototype,0.1953933473299542,0.6052214090801804,0.038467645459420434,0.16091759813044496
20260725T010821Z-repeatability-v1__pilot-region-local--7c430cc0f8a3--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.6053730620161903,0.4099214652087363,1.0420528343595599,2.5300929672522017,0.5280040733197556,clear_prototype,0.19545159680745405,0.6053730620161903,0.03848193933631998,0.16069340184003558
20260725T010947Z-repeatability-v1__pilot-region-local--d9cd82deb5d5--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.8029745652903151,0.699685615725221,0.6729447969871861,1.4856549757194897,0.23065173116089613,clear_prototype,0.10328894956509405,0.8029745652903151,0.01448830318512388,0.07924818195946708
20260725T011005Z-repeatability-v1__pilot-region-local--d9cd82deb5d5--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.8029661399534399,0.6997059875382732,0.672963293004067,1.4854666096621094,0.23014256619144602,clear_prototype,0.10326015241516669,0.8029661399534399,0.01448322544582737,0.07929048218556599
20260725T011022Z-repeatability-v1__pilot-region-local--d9cd82deb5d5--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.8029847678051839,0.6997009329790168,0.6729213303826973,1.4856178582340671,0.23065173116089613,clear_prototype,0.10328383482616714,0.8029847678051839,0.01448759990321118,0.07924379746543783
20260725T011207Z-repeatability-v1__pilot-skew-heavy-v--1840235f0459--u_tenant_id-5__us_tenant_id-10005__lookback_days-30,3,0.3084439281042806,0.03828815115323758,1.3610057905775697,4.976686999851554,0.8691446028513238,weak_prototype_coverage,0.1614617455789972,0.27015577695104304,0.2599385493656791,0.3084439281042806
20260725T011222Z-repeatability-v1__pilot-skew-heavy-v--89e9131b75b9--egion_global_user_join__lookback_days-1__limit_k-25,0,0.7056824370532846,0.5238988994013354,0.8670268038465476,3.0769602694879197,0.6476578411405295,clear_prototype,0.7056824370532846,0.18178353765194916,0.030021425013792454,0.08251260028097379
20260725T011240Z-repeatability-v1__pilot-skew-heavy-v--50001710621b---default__gac_fdw_event_full_scan_summary__case-001,2,0.2862783651750454,0.03338664152152948,1.3808645756843878,13.260360289807105,0.9933808553971487,weak_prototype_coverage,0.21295908333193106,0.2478708278395076,0.2862783651750454,0.2528917236535159
20260725T011254Z-repeatability-v1__pilot-skew-heavy-v--9e6c18e7543d--t_rollup__lookback_days-14__min_value-0__limit_k-25,1,0.6508144719826999,0.4364510584887368,0.9456178561079096,2.2173547776509848,0.48268839103869654,clear_prototype,0.21436341349396318,0.6508144719826999,0.025772264295298133,0.10904985022803874
20260725T011311Z-repeatability-v1__pilot-skew-heavy-v--180118867527--__limit_k-100__payload_repeat-16__payload_width-512,2,0.30154279117429134,0.028277475770737692,1.3660114676692015,8.1171882375398,0.9755600814663951,weak_prototype_coverage,0.1705955550469739,0.25459633837518114,0.30154279117429134,0.27326531540355364
20260725T011325Z-repeatability-v1__pilot-skew-heavy-v--223791f9c644--_etl_user_segment_topk__lookback_days-7__limit_k-50,3,0.8508163088800066,0.7520006260223044,0.5488559611657226,1.277452895647532,0.13441955193482688,clear_prototype,0.03341765528013842,0.09881568285770212,0.016950352982152774,0.8508163088800066
20260725T011340Z-repeatability-v1__pilot-skew-heavy-v--a9fca9a3ecc0---default__gac_fdw_tenant_tier_join__lookback_days-1,0,0.341219230345288,0.04615745607077476,1.3325932464915462,5.360017650819999,0.8935845213849287,weak_prototype_coverage,0.341219230345288,0.29506177427451324,0.13101522120170112,0.23270377417849764
20260725T011355Z-repeatability-v1__pilot-skew-heavy-v--edcc4f61ccfc--t__gac_etl_top_tenants__lookback_days-7__limit_k-50,3,0.9043451878977684,0.8423009532384695,0.39875249978463284,1.0650311795089487,0.025458248472505093,clear_prototype,0.022525133091847085,0.06204423465929887,0.011085444351085758,0.9043451878977684
20260725T011409Z-repeatability-v1__pilot-skew-heavy-v--79931f935dcd--event_filter_summary__lookback_days-14__min_value-0,0,0.461179529074692,0.08588795550147921,1.1033017637240263,2.897119503206149,0.610488798370672,mixed_boundary,0.461179529074692,0.3752915735732128,0.03315258590320901,0.1303763114488861
20260725T011425Z-repeatability-v1__pilot-skew-heavy-v--1e53246f1f42--ac_fdw_daily_rollup__lookback_days-7__min_value-900,3,0.37396947183572515,0.046550061241996454,1.2985314774655257,3.954418544833733,0.7993890020366599,mixed_boundary,0.16954749908973704,0.3274194105937287,0.1290636184808091,0.37396947183572515
20260725T011439Z-repeatability-v1__pilot-skew-heavy-v--533e082a1572--_tenant_tier_left_join__lookback_days-3__limit_k-50,0,0.47235217836355503,0.17420693641802398,1.1847108368384258,3.276236646777461,0.7118126272912424,mixed_boundary,0.47235217836355503,0.29814524194553105,0.05997301047635493,0.16952956921455906
20260725T011455Z-repeatability-v1__pilot-skew-heavy-v--cf4a5c7996d0--c_etl_global_user_topk__lookback_days-1__limit_k-10,3,0.8508163088800066,0.7520006260223044,0.5488559611657226,1.277452895647532,0.13441955193482688,clear_prototype,0.03341765528013842,0.09881568285770212,0.016950352982152774,0.8508163088800066
20260725T011509Z-repeatability-v1__pilot-skew-heavy-v--6a161fd9c04f--egion_tenant_tier_join__lookback_days-1__limit_k-10,0,0.46757444054020053,0.1781595354710514,1.2029656153689676,3.5993432743560025,0.7662932790224033,mixed_boundary,0.46757444054020053,0.28941490506914913,0.06890251702834088,0.17410813736230943
20260725T011526Z-repeatability-v1__pilot-skew-heavy-v--223791f9c644--_etl_user_segment_topk__lookback_days-7__limit_k-50,3,0.8508163088800066,0.7520006260223044,0.5488559611657226,1.277452895647532,0.13441955193482688,clear_prototype,0.03341765528013842,0.09881568285770212,0.016950352982152774,0.8508163088800066
20260725T011540Z-repeatability-v1__pilot-skew-heavy-v--533e082a1572--_tenant_tier_left_join__lookback_days-3__limit_k-50,0,0.47232971917369254,0.17420028335322713,1.1847389856529367,3.27620928567099,0.7118126272912424,mixed_boundary,0.47232971917369254,0.2981294358204654,0.059969370690724194,0.16957147431511796
20260725T011556Z-repeatability-v1__pilot-skew-heavy-v--5a6cb92de55c--__limit_k-250__payload_repeat-16__payload_width-512,1,0.38824202756667525,0.021216024786517962,1.2493158902946895,3.4613858598985723,0.7352342158859471,mixed_boundary,0.12325984233103762,0.38824202756667525,0.12147212732212981,0.3670260027801573
20260725T011611Z-repeatability-v1__pilot-skew-heavy-v--32bdaefcb14d--__limit_k-100__payload_repeat-16__payload_width-512,1,0.7324027432569229,0.607992227383783,0.8215129887398072,1.573797379582376,0.26272912423625255,clear_prototype,0.12441051587313989,0.7324027432569229,0.018882767822871585,0.12430397304706566
20260725T011627Z-repeatability-v1__pilot-skew-heavy-v--c2b077b22c8a--c_fdw_multiregion_event_full_scan_summary__case-001,2,0.27838303614786086,0.02510650252345209,1.3825744903711474,13.341027599574158,0.9938900203665988,weak_prototype_coverage,0.2179757573178066,0.2503646729099238,0.27838303614786086,0.2532765336244088
20260725T011641Z-repeatability-v1__pilot-skew-heavy-v--4dcf00a6c9cc--multi_dimension_rollup__lookback_days-3__limit_k-50,1,0.39347657324902513,0.032857048402316125,1.2229823235342012,3.977588922058404,0.8024439918533605,mixed_boundary,0.360619524846709,0.39347657324902513,0.0661763126942134,0.17972758921005247
20260725T011656Z-repeatability-v1__pilot-skew-heavy-v--edcc4f61ccfc--t__gac_etl_top_tenants__lookback_days-7__limit_k-50,3,0.9043451878977684,0.8423009532384695,0.39875249978463284,1.0650311795089487,0.025458248472505093,clear_prototype,0.022525133091847085,0.06204423465929887,0.011085444351085758,0.9043451878977684
20260725T011710Z-repeatability-v1__pilot-skew-heavy-v--c6f2fbd45939--_event_filter_summary__lookback_days-1__min_value-0,0,0.5010767022916475,0.15660050899592315,1.0848635154936868,3.0279456068838986,0.6354378818737271,mixed_boundary,0.5010767022916475,0.3444761932957243,0.035292558259914654,0.11915454615271359
20260725T011727Z-repeatability-v1__pilot-skew-heavy-v--32bdaefcb14d--__limit_k-100__payload_repeat-16__payload_width-512,1,0.7324446180549872,0.6080140469066244,0.8214465005361882,1.5738898790703562,0.26272912423625255,clear_prototype,0.1244305711483628,0.7324446180549872,0.018886916967838653,0.12423789382881135
20260725T011742Z-repeatability-v1__pilot-skew-heavy-v--180118867527--__limit_k-100__payload_repeat-16__payload_width-512,2,0.3015428104052595,0.028277541750964585,1.366011472271913,8.117188297095826,0.9755600814663951,weak_prototype_coverage,0.17059556640873974,0.25459635453170587,0.3015428104052595,0.2732652686542949
20260725T011756Z-repeatability-v1__pilot-skew-heavy-v--79931f935dcd--event_filter_summary__lookback_days-14__min_value-0,0,0.46116752047578397,0.08588932420755757,1.1033266321735542,2.897027266516329,0.610488798370672,mixed_boundary,0.46116752047578397,0.3752781962682264,0.033149341481601424,0.13040494177438822
20260725T011811Z-repeatability-v1__pilot-skew-heavy-v--b4665368b7ba--fdw_global_user_join__lookback_days-30__limit_k-100,0,0.6665302749686118,0.47614216036814383,0.9489049119845955,3.4871992978175097,0.7387983706720977,clear_prototype,0.6665302749686118,0.190388114600468,0.03972482348593781,0.1033567869449824
20260725T011828Z-repeatability-v1__pilot-skew-heavy-v--1e53246f1f42--ac_fdw_daily_rollup__lookback_days-7__min_value-900,3,0.37371822691741924,0.04617442557805407,1.2986640442937274,3.9560205222890166,0.7998981670061099,mixed_boundary,0.1696163698347538,0.32754380133936517,0.1291216019084618,0.37371822691741924
20260725T011842Z-repeatability-v1__pilot-skew-heavy-v--32bdaefcb14d--__limit_k-100__payload_repeat-16__payload_width-512,1,0.7324301166423206,0.6080120559890236,0.8214678289831616,1.5738266733695867,0.26272912423625255,clear_prototype,0.12441806065329702,0.7324301166423206,0.01888457331377361,0.12426724939060878
20260725T011857Z-repeatability-v1__pilot-skew-heavy-v--17c9ae655d87--ime-default__gac_etl_local_rollup__lookback_days-30,3,0.9043451878977684,0.8423009532384695,0.39875249978463284,1.0650311795089487,0.025458248472505093,clear_prototype,0.022525133091847085,0.06204423465929887,0.011085444351085758,0.9043451878977684
20260725T011911Z-repeatability-v1__pilot-skew-heavy-v--b4665368b7ba--fdw_global_user_join__lookback_days-30__limit_k-100,0,0.6666090615716859,0.47621666442507654,0.9487595391698004,3.4872747740444816,0.7387983706720977,clear_prototype,0.6666090615716859,0.19039239714660933,0.03972914830240163,0.10326939297930325
20260725T011929Z-repeatability-v1__pilot-skew-heavy-v--223791f9c644--_etl_user_segment_topk__lookback_days-7__limit_k-50,3,0.8508163088800066,0.7520006260223044,0.5488559611657226,1.277452895647532,0.13441955193482688,clear_prototype,0.03341765528013842,0.09881568285770212,0.016950352982152774,0.8508163088800066
20260725T011942Z-repeatability-v1__pilot-skew-heavy-v--32bdaefcb14d--__limit_k-100__payload_repeat-16__payload_width-512,1,0.7324442997775824,0.6080204827036152,0.8214449915308106,1.573852218147163,0.26272912423625255,clear_prototype,0.12442381707396719,0.7324442997775824,0.018885810825864983,0.1242460723225854
20260725T011958Z-repeatability-v1__pilot-skew-heavy-v--6a161fd9c04f--egion_tenant_tier_join__lookback_days-1__limit_k-10,0,0.4673700641361691,0.17802569818529812,1.203202909259483,3.599848512207405,0.7662932790224033,mixed_boundary,0.4673700641361691,0.289344365950871,0.06890232040329344,0.1743832495096664
20260725T012016Z-repeatability-v1__pilot-skew-heavy-v--4dcf00a6c9cc--multi_dimension_rollup__lookback_days-3__limit_k-50,1,0.39343568194463147,0.032850397845430035,1.2230287628165843,3.9775204628191387,0.8024439918533605,mixed_boundary,0.36058528409920143,0.39343568194463147,0.06616688180059775,0.17981215215556942
20260725T012033Z-repeatability-v1__pilot-skew-heavy-v--6a161fd9c04f--egion_tenant_tier_join__lookback_days-1__limit_k-10,0,0.4674354611161548,0.17802179368781373,1.2031258047131068,3.6001715613728287,0.7662932790224033,mixed_boundary,0.4674354611161548,0.28941366742834107,0.06892660451833722,0.17422426693716683
20260725T012049Z-repeatability-v1__pilot-skew-heavy-v--a3dbca2c8791--_tenant_id-10__us_tenant_id-11000__lookback_days-30,2,0.36082579252812846,0.13012088290445045,1.3530307198062768,7.704599991491105,0.9618126272912424,mixed_boundary,0.18412247379651359,0.22434682405167997,0.36082579252812846,0.230704909623678
20260725T012103Z-repeatability-v1__pilot-skew-heavy-v--c6f2fbd45939--_event_filter_summary__lookback_days-1__min_value-0,0,0.5010030307997128,0.15648896380394633,1.0849465556273843,3.02850334770453,0.6359470468431772,mixed_boundary,0.5010030307997128,0.3445140669957664,0.03530689332706371,0.11917600887745707
20260725T012120Z-repeatability-v1__pilot-skew-heavy-v--50001710621b---default__gac_fdw_event_full_scan_summary__case-001,2,0.2862783651750454,0.03338664152152948,1.3808645756843878,13.260360289807105,0.9933808553971487,weak_prototype_coverage,0.21295908333193106,0.2478708278395076,0.2862783651750454,0.2528917236535159
20260725T012135Z-repeatability-v1__pilot-skew-heavy-v--4dcf00a6c9cc--multi_dimension_rollup__lookback_days-3__limit_k-50,1,0.39350228147494654,0.03286121386495677,1.222953144845841,3.9776335180364346,0.8024439918533605,mixed_boundary,0.36064106760998976,0.39350228147494654,0.06618229531606376,0.17967435559899997
20260725T012150Z-repeatability-v1__pilot-skew-heavy-v--5a6cb92de55c--__limit_k-250__payload_repeat-16__payload_width-512,1,0.38812844799150953,0.02091564794398737,1.2492418059739454,3.4613485875300256,0.7352342158859471,mixed_boundary,0.12322093896129022,0.38812844799150953,0.12143781299967808,0.36721280004752216
20260725T012205Z-repeatability-v1__pilot-skew-heavy-v--4dcf00a6c9cc--multi_dimension_rollup__lookback_days-3__limit_k-50,1,0.3936145755443249,0.03287926396802271,1.222825854868239,3.9778426223869845,0.8024439918533605,mixed_boundary,0.3607353115763022,0.3936145755443249,0.06620891927943011,0.1794411935999429
20260725T012221Z-repeatability-v1__pilot-skew-heavy-v--17c9ae655d87--ime-default__gac_etl_local_rollup__lookback_days-30,3,0.9043451878977684,0.8423009532384695,0.39875249978463284,1.0650311795089487,0.025458248472505093,clear_prototype,0.022525133091847085,0.06204423465929887,0.011085444351085758,0.9043451878977684
20260725T012236Z-repeatability-v1__pilot-skew-heavy-v--9e6c18e7543d--t_rollup__lookback_days-14__min_value-0__limit_k-25,1,0.6508543270479602,0.43650779393563566,0.9455530400017145,2.217166183228065,0.48268839103869654,clear_prototype,0.21434653311232454,0.6508543270479602,0.02576878196571552,0.10903035787399976
20260725T012252Z-repeatability-v1__pilot-skew-heavy-v--cf4a5c7996d0--c_etl_global_user_topk__lookback_days-1__limit_k-10,3,0.8508163088800066,0.7520006260223044,0.5488559611657226,1.277452895647532,0.13441955193482688,clear_prototype,0.03341765528013842,0.09881568285770212,0.016950352982152774,0.8508163088800066
20260725T012306Z-repeatability-v1__pilot-skew-heavy-v--a3dbca2c8791--_tenant_id-10__us_tenant_id-11000__lookback_days-30,2,0.3608371940327208,0.13015757568957445,1.353027244825037,7.70463875067978,0.9618126272912424,mixed_boundary,0.1841287394508964,0.22435444817323652,0.3608371940327208,0.23067961834314635
20260725T012320Z-repeatability-v1__pilot-skew-heavy-v--3de648461926--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,3,0.30871458917288475,0.038661627238430585,1.3609332132136307,4.974370826192462,0.8691446028513238,weak_prototype_coverage,0.16139861608841394,0.27005296193445416,0.25983383280424716,0.30871458917288475
20260725T012335Z-repeatability-v1__pilot-skew-heavy-v--3de648461926--u_tenant_id-1__us_tenant_id-10005__lookback_days-30,3,0.3087305787633675,0.038683708087242696,1.360928882640175,4.974232436445404,0.8691446028513238,weak_prototype_coverage,0.16139481752007453,0.2700468706761248,0.25982773304043316,0.3087305787633675
20260725T012349Z-repeatability-v1__pilot-skew-heavy-v--a9fca9a3ecc0---default__gac_fdw_tenant_tier_join__lookback_days-1,0,0.34115136025973347,0.04609433772637994,1.3326494010941743,5.3612077305301575,0.8940936863543788,weak_prototype_coverage,0.34115136025973347,0.29505702253335353,0.13106581922159843,0.23272579798531462
