policy_id,mitigation_action,intervention_role,changed_fields,stressed_config_json,mitigated_config_json,pair_count,strict_pair_count,stressed_template_count,dataset_count
repartition_colocation,null_join_strategy_intervention,negative_control,,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""tenant_point_no_join_control""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_tenant_point_rollup""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""tenant_point_no_join_control""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_tenant_point_rollup""]}",2,2,1,1
repartition_colocation,null_join_strategy_intervention,negative_control,,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""reference_table_join_control""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_tenant_tier_join""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""reference_table_join_control""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_tenant_tier_join""]}",2,2,1,1
repartition_colocation,null_join_strategy_intervention,negative_control,,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""tenant_point_no_join_control""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_tenant_point_rollup""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""tenant_point_no_join_control""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_tenant_point_rollup""]}",2,2,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""router_colocated_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",1,1,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""pilot-balanced-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""pilot-balanced-wide-global-dim-v1""],""dataset_size_class"":[""medium""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""router_colocated_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",1,1,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-large-balanced-wide-global-dim-v1""],""dataset_size_class"":[""large""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""router_colocated_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",1,1,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_join_summary_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_join_summary_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_joined_event_sample_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_joined_event_sample_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_join_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_join_pair""]}",3,3,1,1
repartition_colocation,use_colocated_distribution,positive_case,physical_strategy_id|template_id,"{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""repartition_mapmerge_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_repartition_user_value_topk_pair""]}","{""dataset_profile_id"":[""raw-small-balanced-wide-global-dim-v1""],""dataset_size_class"":[""small""],""execution_scope"":[""gac_single_edge""],""execution_strategy"":[""fdw_raw""],""physical_strategy_id"":[""colocated_distributed_join""],""regional_pg_options_json"":[""{}""],""runtime_config_id"":[""gac_force_remote_join""],""target_scope"":[""global_query""],""template_id"":[""gac_fdw_single_edge_colocated_user_value_topk_pair""]}",3,3,1,1
