dataset_id,runtime_config_id,target_group,corpus_cell_id,instance_id,condition_id,repetition_index,attempt_count,resolved_status,resolved_attempt_number,resolved_query_run_id,group_id,latest_status,latest_attempt_number,latest_query_run_id,needs_rerun,hard_timeout_seconds,timeout_phase,resolved_database_sweep_index_dir,template_id,logical_question_id,execution_strategy,intervention_axis,run_order
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-5dae8cf95c87e7afbd42,0,1,completed,1,20260802T012834Z-pressure-raw-v1-n3-colocation-holdou--02f2fd56b125--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012834Z-pressure-raw-v1-n3-colocation-holdou--02f2fd56b125--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_join_summary,joined_event_summary,multiregion_union,join_strategy,17
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-5dae8cf95c87e7afbd42,1,1,completed,1,20260802T011546Z-pressure-raw-v1-n3-colocation-holdou--02f2fd56b125--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011546Z-pressure-raw-v1-n3-colocation-holdou--02f2fd56b125--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_join_summary,joined_event_summary,multiregion_union,join_strategy,6
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-5dae8cf95c87e7afbd42,2,1,completed,1,20260802T011935Z-pressure-raw-v1-n3-colocation-holdou--02f2fd56b125--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011935Z-pressure-raw-v1-n3-colocation-holdou--02f2fd56b125--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_join_summary,joined_event_summary,multiregion_union,join_strategy,9
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-f4d48cd500f4d5eff586,0,1,completed,1,20260802T011748Z-pressure-raw-v1-n3-colocation-holdou--dd0c13a59cd9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011748Z-pressure-raw-v1-n3-colocation-holdou--dd0c13a59cd9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_join_summary,joined_event_summary,multiregion_union,join_strategy,8
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-f4d48cd500f4d5eff586,1,1,completed,1,20260802T013305Z-pressure-raw-v1-n3-colocation-holdou--dd0c13a59cd9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013305Z-pressure-raw-v1-n3-colocation-holdou--dd0c13a59cd9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_join_summary,joined_event_summary,multiregion_union,join_strategy,22
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_summary_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_summary_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_join_summary__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-f4d48cd500f4d5eff586,2,1,completed,1,20260802T012022Z-pressure-raw-v1-n3-colocation-holdou--dd0c13a59cd9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012022Z-pressure-raw-v1-n3-colocation-holdou--dd0c13a59cd9--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_join_summary,joined_event_summary,multiregion_union,join_strategy,10
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-a21e8d00d00d6401a477,0,1,completed,1,20260802T012437Z-pressure-raw-v1-n3-colocation-holdou--3e14b8584a18--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012437Z-pressure-raw-v1-n3-colocation-holdou--3e14b8584a18--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,14
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-a21e8d00d00d6401a477,1,1,completed,1,20260802T013419Z-pressure-raw-v1-n3-colocation-holdou--3e14b8584a18--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013419Z-pressure-raw-v1-n3-colocation-holdou--3e14b8584a18--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,23
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_colocated__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-a21e8d00d00d6401a477,2,1,completed,1,20260802T013130Z-pressure-raw-v1-n3-colocation-holdou--3e14b8584a18--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013130Z-pressure-raw-v1-n3-colocation-holdou--3e14b8584a18--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,20
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-39afa9552e6556650a6d,0,1,completed,1,20260802T013507Z-pressure-raw-v1-n3-colocation-holdou--c3cb1ae0db1a--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013507Z-pressure-raw-v1-n3-colocation-holdou--c3cb1ae0db1a--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,24
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-39afa9552e6556650a6d,1,1,completed,1,20260802T011428Z-pressure-raw-v1-n3-colocation-holdou--c3cb1ae0db1a--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T011428Z-pressure-raw-v1-n3-colocation-holdou--c3cb1ae0db1a--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,5
n3-medium-apac-dominant-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_user_topk_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join,n3_user_topk_repartition__dataset-n3-medium-apac-dominant-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_value_topk__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-39afa9552e6556650a6d,2,1,completed,1,20260802T012926Z-pressure-raw-v1-n3-colocation-holdou--c3cb1ae0db1a--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T012926Z-pressure-raw-v1-n3-colocation-holdou--c3cb1ae0db1a--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T010818Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-apac-dominant-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_value_topk,joined_user_value_topk,multiregion_union,join_strategy,18
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-19b0d07a7674bae0d373,0,1,completed,1,20260802T013934Z-pressure-raw-v1-n3-colocation-holdou--ced832e33eac--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013934Z-pressure-raw-v1-n3-colocation-holdou--ced832e33eac--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,2
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-19b0d07a7674bae0d373,1,1,completed,1,20260802T020447Z-pressure-raw-v1-n3-colocation-holdou--ced832e33eac--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T020447Z-pressure-raw-v1-n3-colocation-holdou--ced832e33eac--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,24
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-19b0d07a7674bae0d373,2,1,completed,1,20260802T013841Z-pressure-raw-v1-n3-colocation-holdou--ced832e33eac--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T013841Z-pressure-raw-v1-n3-colocation-holdou--ced832e33eac--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,1
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-5a640ae5ce9848001a1f,0,1,completed,1,20260802T014909Z-pressure-raw-v1-n3-colocation-holdou--fb9a18f937df--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T014909Z-pressure-raw-v1-n3-colocation-holdou--fb9a18f937df--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,10
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-5a640ae5ce9848001a1f,1,1,completed,1,20260802T014756Z-pressure-raw-v1-n3-colocation-holdou--fb9a18f937df--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T014756Z-pressure-raw-v1-n3-colocation-holdou--fb9a18f937df--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,9
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_row_sample_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_row_sample_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_joined_event_sample__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-5a640ae5ce9848001a1f,2,1,completed,1,20260802T014642Z-pressure-raw-v1-n3-colocation-holdou--fb9a18f937df--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T014642Z-pressure-raw-v1-n3-colocation-holdou--fb9a18f937df--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_joined_event_sample,joined_event_sample,multiregion_union,join_strategy,8
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-ad35e85474b707b0be33,0,1,completed,1,20260802T020308Z-pressure-raw-v1-n3-colocation-holdou--149997694680--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T020308Z-pressure-raw-v1-n3-colocation-holdou--149997694680--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_join,user_segment_topk,multiregion_union,join_strategy,22
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-ad35e85474b707b0be33,1,1,completed,1,20260802T014555Z-pressure-raw-v1-n3-colocation-holdou--149997694680--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T014555Z-pressure-raw-v1-n3-colocation-holdou--149997694680--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_join,user_segment_topk,multiregion_union,join_strategy,7
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_colocated__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_colocated_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-ad35e85474b707b0be33,2,1,completed,1,20260802T015708Z-pressure-raw-v1-n3-colocation-holdou--149997694680--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T015708Z-pressure-raw-v1-n3-colocation-holdou--149997694680--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_colocated_user_join,user_segment_topk,multiregion_union,join_strategy,17
n3-medium-balanced-wide-global-dim-v1,gac_force_remote_join,analytics_clients,n3_segment_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join,n3_segment_repartition__dataset-n3-medium-balanced-wide-global-dim-v1__runtime-gac_force_remote_join__gac_fdw_n3_repartition_user_join__as_of_unix-1782864000__lookback_days-30__limit_k-100__tenant_modulus-1__user_id_max-2147483647,cond-9eb7c91943e31da105a0,0,1,completed,1,20260802T014210Z-pressure-raw-v1-n3-colocation-holdou--e3de66c1b2cb--mit_k-100__tenant_modulus-1__user_id_max-2147483647,pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients,completed,1,20260802T014210Z-pressure-raw-v1-n3-colocation-holdou--e3de66c1b2cb--mit_k-100__tenant_modulus-1__user_id_max-2147483647,false,1800,,master-regimes-infra/generated/runs/corpus-sweeps/20260801T232531Z-pressure-raw-v1-n3-colocation-holdout-attempt-01/database-sweeps/20260802T013712Z-pressure-raw-v1-n3-colocation-holdout__n3-medium-balanced-wide-global-dim-v1__gac_force_remote_join__analytics_clients/_index,gac_fdw_n3_repartition_user_join,user_segment_topk,multiregion_union,join_strategy,4
